forecast_date,target,location,target_end_date,type,quantile,value
2020-08-17,3 wk ahead cum death,US,2020-09-05,quantile,0.7,192323.2
2020-08-17,3 wk ahead cum death,US,2020-09-05,quantile,0.75,192626
2020-08-17,3 wk ahead cum death,US,2020-09-05,quantile,0.8,193632.60000000003
2020-08-17,3 wk ahead cum death,US,2020-09-05,quantile,0.85,194447
2020-08-17,3 wk ahead cum death,US,2020-09-05,quantile,0.9,196208
2020-08-17,3 wk ahead cum death,US,2020-09-05,quantile,0.95,196712
2020-08-17,3 wk ahead cum death,US,2020-09-05,quantile,0.975,196953.34999999998
2020-08-17,3 wk ahead cum death,US,2020-09-05,quantile,0.99,197202.74
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.01,190407
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.025,190645
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.05,190914
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.1,191267
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.15,191533
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.2,191731
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.25,191928
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.3,192201
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.35,194565.09999999998
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.4,195169.80000000002
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.45,196558.69999999998
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.5,197378
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.55,198282
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.6,199488
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.65,200151
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.7,200738.4
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.75,201150
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.8,202434.00000000003
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.85,203881.09999999998
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.9,206786.40000000002
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.95,207579
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.975,207946
2020-08-17,4 wk ahead cum death,US,2020-09-12,quantile,0.99,208325.48
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.01,195075.52000000002
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.025,195400.65000000002
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.05,195761
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.1,196242
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.15,196663.9
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.2,197183
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.25,198059
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.3,198639
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.35,201286.2
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.4,202157.40000000002
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.45,204196.5
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.5,205420
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.55,206678
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.6,208180.6
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.65,209032.9
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.7,209658
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.75,210167.5
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.8,211609.8
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.85,213953.09999999998
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.9,218332.6
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.95,219414
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.975,219920
2020-08-17,5 wk ahead cum death,US,2020-09-19,quantile,0.99,220436
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.01,199886
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.025,200274.3
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.05,200721.3
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.1,201253
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.15,201722
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.2,202362.2
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.25,205864.5
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.3,206732.6
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.35,208958.2
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.4,210156.4
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.45,212824.40000000002
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.5,214668
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.55,216239
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.6,217716
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.65,218696.9
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.7,219390
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.75,220030
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.8,221454.60000000003
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.85,224873
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.9,231259.2
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.95,232804
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.975,233493
2020-08-17,6 wk ahead cum death,US,2020-09-26,quantile,0.99,234148.44
2020-08-17,1 wk ahead inc death,US,2020-08-22,point,NA,7149.220557220558
2020-08-17,2 wk ahead inc death,US,2020-08-29,point,NA,7021.433233433233
2020-08-17,3 wk ahead inc death,US,2020-09-05,point,NA,7071.92858992859
2020-08-17,4 wk ahead inc death,US,2020-09-12,point,NA,7347.9678469678465
2020-08-17,5 wk ahead inc death,US,2020-09-19,point,NA,7852.225145225145
2020-08-17,6 wk ahead inc death,US,2020-09-26,point,NA,8717.898101898101
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.01,5557
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.025,5612
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.05,5671
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.1,5805
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.15,6133.9
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.2,6259
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.25,6465
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.3,6600.799999999999
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.35,6756
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.4,6887.4000000000015
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.45,7024
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.5,7152
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.55,7280
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.6,7410
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.65,7526
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.7,7635
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.75,7747
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.8,7947
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.85,8128.0999999999985
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.9,8565
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.95,8759
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.975,8848
2020-08-17,1 wk ahead inc death,US,2020-08-22,quantile,0.99,8937.479999999996
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.01,5346
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.025,5397
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.05,5448
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.1,5521
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.15,5592
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.2,5686
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.25,5826
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.3,5962
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.35,6322
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.4,6494
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.45,6745
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.5,6942
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.55,7148
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.6,7421
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.65,7576
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.7,7719
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.75,7844
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.8,8224.800000000003
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.85,8502
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.9,8997
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.95,9200
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.975,9290.349999999999
2020-08-17,2 wk ahead inc death,US,2020-08-29,quantile,0.99,9381.739999999998
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.01,4975
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.025,5048
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.05,5127
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.1,5238
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.15,5324
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.2,5406
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.25,5488
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.3,5582
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.35,6118
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.4,6308
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.45,6715.700000000001
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.5,6968
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.55,7242.300000000001
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.6,7605
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.65,7806
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.7,7984
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.75,8123.5
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.8,8483.800000000003
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.85,8916
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.9,9705.400000000001
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.95,9944
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.975,10053
2020-08-17,3 wk ahead inc death,US,2020-09-05,quantile,0.99,10164
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.01,4693
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.025,4774
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.05,4847
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.1,4945
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.15,5030
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.2,5159
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.25,5757
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.3,5926
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.35,6229.0999999999985
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.4,6461
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.45,6973
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.5,7315
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.55,7647
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.6,8036
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.65,8248
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.7,8403.199999999997
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.75,8542
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.8,8822.800000000003
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.85,9424
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.9,10547.400000000001
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.95,10871
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.975,11018
2020-08-17,4 wk ahead inc death,US,2020-09-12,quantile,0.99,11191
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.01,4592
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.025,4677.65
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.05,4752
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.1,4857.6
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.15,4957
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.2,5112
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.25,6491
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.3,6666
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.35,6813
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.4,6996
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.45,7568
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.5,8038
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.55,8378
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.6,8640
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.65,8802
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.7,8931
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.75,9070
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.8,9344
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.85,10084
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.9,11479.400000000001
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.95,11849.699999999997
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.975,12004
2020-08-17,5 wk ahead inc death,US,2020-09-19,quantile,0.99,12161
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.01,4663.26
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.025,4757
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.05,4846.3
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.1,4981
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.15,5112
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.2,5316
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.25,7641
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.3,7843
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.35,8003
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.4,8185
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.45,8582
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.5,9099
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.55,9339
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.6,9517.599999999999
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.65,9662
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.7,9798
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.75,9961
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.8,10247
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.85,10921
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.9,12885.400000000001
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.95,13380
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.975,13592
2020-08-17,6 wk ahead inc death,US,2020-09-26,quantile,0.99,13771.739999999998
2020-08-17,1 wk ahead cum death,02,2020-08-22,point,NA,33.44792707292707
2020-08-17,2 wk ahead cum death,02,2020-08-29,point,NA,41.44534632034632
2020-08-17,3 wk ahead cum death,02,2020-09-05,point,NA,51.83191808191808
2020-08-17,4 wk ahead cum death,02,2020-09-12,point,NA,65.36879786879787
2020-08-17,5 wk ahead cum death,02,2020-09-19,point,NA,83.06052281052281
2020-08-17,6 wk ahead cum death,02,2020-09-26,point,NA,106.40447052947053
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.01,28
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.025,28
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.05,29
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.1,29
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.15,30
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.2,30
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.25,31
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.3,31
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.35,32
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.4,32
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.45,33
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.5,33
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.55,33
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.6,34
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.65,34
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.7,35
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.75,36
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.8,36
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.85,37
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.9,38
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.95,39
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.975,41
2020-08-17,1 wk ahead cum death,02,2020-08-22,quantile,0.99,43
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.01,29
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.025,30
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.05,31
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.1,32
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.15,33
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.2,34
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.25,36
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.3,37
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.35,38
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.4,39
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.45,40
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.5,41
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.55,42
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.6,43
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.65,44
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.7,45
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.75,46
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.8,48
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.85,49
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.9,51
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.95,54
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.975,57
2020-08-17,2 wk ahead cum death,02,2020-08-29,quantile,0.99,60
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.01,30
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.025,31
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.05,32.15000000000009
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.1,35
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.15,37
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.2,39
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.25,41
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.3,44
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.35,46
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.4,48
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.45,50
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.5,52
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.55,53
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.6,55
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.65,57
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.7,59
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.75,61
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.8,63
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.85,66
2020-08-17,3 wk ahead cum death,02,2020-09-05,quantile,0.9,69
