location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,baseline_eligibility,overall_eligibility
05,COVIDhub-baseline,eligible,eligible,eligible,"NA",eligible
05,CU-select,eligible,eligible,eligible,"NA",eligible
05,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
05,epiforecasts-ensemble1,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
05,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
05,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
05,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
05,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
05,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
05,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
05,LNQ-ens1,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
05,MITCovAlliance-SIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
05,MOBS-GLEAM_COVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
05,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
05,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
05,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
05,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
05,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
05,RobertWalraven-ESG,eligible,eligible,decreasing quantiles over time,"NA",ineligible
05,RPI-UW-Mob-Collision,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
05,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
05,UCM_MESALab-FoGSEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
05,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
05,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
05,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
05,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
05,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
06,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
06,CEID-Walk,eligible,eligible,eligible,"NA",eligible
06,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
06,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
06,COVIDhub-baseline,eligible,eligible,eligible,"NA",eligible
06,CU-select,eligible,eligible,eligible,"NA",eligible
06,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
06,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
06,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
06,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
06,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
06,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
06,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
06,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
06,LNQ-ens1,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
06,MITCovAlliance-SIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
06,MOBS-GLEAM_COVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
06,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
06,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
06,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
06,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
06,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
06,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
06,RPI-UW-Mob-Collision,eligible,eligible,eligible,"NA",eligible
06,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
06,UCM_MESALab-FoGSEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
06,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
06,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
06,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
06,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
06,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
08,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,CEID-Walk,eligible,eligible,eligible,"NA",eligible
08,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
08,COVIDhub-baseline,eligible,eligible,eligible,"NA",eligible
08,CU-select,eligible,eligible,eligible,"NA",eligible
08,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
08,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
08,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
08,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
08,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
08,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
08,LNQ-ens1,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,MITCovAlliance-SIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,MOBS-GLEAM_COVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
08,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
08,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
08,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
08,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
08,RPI-UW-Mob-Collision,eligible,eligible,eligible,"NA",eligible
08,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
08,UCM_MESALab-FoGSEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
08,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
08,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
08,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
08,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
09,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,CEID-Walk,eligible,eligible,eligible,"NA",eligible
09,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,CovidAnalytics-DELPHI,eligible,eligible,decreasing quantiles over time,"NA",ineligible
09,COVIDhub-baseline,eligible,eligible,eligible,"NA",eligible
09,CU-select,eligible,eligible,eligible,"NA",eligible
09,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
09,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
09,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
09,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
09,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
09,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
09,LNQ-ens1,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,MITCovAlliance-SIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,MOBS-GLEAM_COVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
09,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
09,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
09,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
09,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
09,RPI-UW-Mob-Collision,eligible,eligible,eligible,"NA",eligible
09,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
09,UCM_MESALab-FoGSEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
09,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
09,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
09,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
09,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
10,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,CEID-Walk,eligible,eligible,eligible,"NA",eligible
10,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
10,COVIDhub-baseline,eligible,eligible,eligible,"NA",eligible
10,CU-select,eligible,eligible,eligible,"NA",eligible
10,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
10,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,GT-DeepCOVID,eligible,eligible,decreasing quantiles over time,"NA",ineligible
10,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
10,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
10,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
10,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
10,LNQ-ens1,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,MITCovAlliance-SIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,MOBS-GLEAM_COVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
10,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
10,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
10,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
10,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
10,RPI-UW-Mob-Collision,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
10,UCM_MESALab-FoGSEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
10,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
10,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
10,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
10,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
11,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,CEID-Walk,eligible,eligible,eligible,"NA",eligible
11,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
11,COVIDhub-baseline,eligible,eligible,eligible,"NA",eligible
11,CU-select,eligible,eligible,eligible,"NA",eligible
11,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
11,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
11,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
11,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
11,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
11,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
11,LNQ-ens1,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,MITCovAlliance-SIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,MOBS-GLEAM_COVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
11,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
11,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
11,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,RobertWalraven-ESG,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,RPI-UW-Mob-Collision,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
11,UCM_MESALab-FoGSEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
11,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
11,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
11,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
