file_name,commit_date,commit_link,commit_message,summer_migration
2020-10-25-JHU-UNC-GAS-StatMechPool.csv,10/28/20-05:59:47,https://github.com/reichlab/covid19-forecast-hub/commit/729ebe53279d1e8b1271284f88a2404488b39d23,Delete 2020-10-25-JHU-UNC-GAS-StatMechPool.csv,False
2020-10-26-USC-SI_kJalpha.csv,10/26/20-16:43:30,https://github.com/reichlab/covid19-forecast-hub/commit/0c0bcfbb7bffe3053dddadedf53db678d93cb33c,"Revert ""USC-SI_kJalpha: Weekly update""",False
2020-10-12-WalmartLabsML-LogForecasting.csv,10/12/20-01:32:15,https://github.com/reichlab/covid19-forecast-hub/commit/281e2cb73f7bdf807077d0bd3eae2e3f8fe8d1eb,Delete 2020-10-12-WalmartLabsML-LogForecasting.csv,False
2020-10-05-JHU_CSSE.csv,10/06/20-15:05:21,https://github.com/reichlab/covid19-forecast-hub/commit/963aba28f517224d05212667176adbb97735c2c3,Delete 2020-10-05-JHU_CSSE.csv,False
2020-10-05-JHU_CSSE.csv,10/06/20-14:51:17,https://github.com/reichlab/covid19-forecast-hub/commit/a44e0be4c6440f93bc955511837fe4d5e5388da6,Delete 2020-10-05-JHU_CSSE.csv,False
2020-09-13-JHU_IDD-CovidSP_error.csv,09/29/20-13:12:51,https://github.com/reichlab/covid19-forecast-hub/commit/948a4e5c0da61a008cc7effa4d3894cd368566bf,rm old forecast files,False
2020-09-20-JHU_IDD-CovidSP_error.csv,09/29/20-13:12:51,https://github.com/reichlab/covid19-forecast-hub/commit/948a4e5c0da61a008cc7effa4d3894cd368566bf,rm old forecast files,False
2020-09-11-IHME-CurveFit.csv,09/21/20-09:54:06,https://github.com/reichlab/covid19-forecast-hub/commit/1b7ba66cfa215dbc146e398b44e0bea16b9a26ec,IHME 09-21 forecasts,False
2020-08-29-Yu_Group-CLEP.csv,08/31/20-19:01:29,https://github.com/reichlab/covid19-forecast-hub/commit/12b5b893f885b10187b4f64cfb96ea875900f01c,Delete 2020-08-29-Yu_Group-CLEP.csv,False
2020-08-22-Yu_Group-CLEP.csv,08/31/20-19:01:07,https://github.com/reichlab/covid19-forecast-hub/commit/b9dc04cd39403e59312933c9785d42b5c877cd30,Delete 2020-08-22-Yu_Group-CLEP.csv,False
2020-08-24-WalmartLabsML-LogForecasting.csv,08/24/20-05:16:07,https://github.com/reichlab/covid19-forecast-hub/commit/790c025a29fa0427081f8d27d66ecf4049d70af8,Delete 2020-08-24-WalmartLabsML-LogForecasting.csv,False
IQVIA_ACOE-STAN,08/23/20-11:28:22,https://github.com/reichlab/covid19-forecast-hub/commit/a20847497a5be70af8241ab552e64c1af29fa682,add forecast resutls: 2020-08-23-IQVIA_ACOE-STAN.csv,False
20200813-Google-Harvard-CPF.csv,08/14/20-17:31:18,https://github.com/reichlab/covid19-forecast-hub/commit/189d60d75e4e8f58fd7ae5f3c43e3ff7f3cf8165,Delete 20200813-Google-Harvard-CPF.csv,False
2020-08-010-UVA-Ensemble.csv,08/11/20-10:04:41,https://github.com/reichlab/covid19-forecast-hub/commit/3869c2a808491e91cb8ec144bd611b45c5dd03fd,removing unwanted files,False
2020-08-10_UVA_Ensemble.csv,08/11/20-10:04:41,https://github.com/reichlab/covid19-forecast-hub/commit/3869c2a808491e91cb8ec144bd611b45c5dd03fd,removing unwanted files,False
2020-08-02-USC-SI_kJalpha copy.csv,08/09/20-16:41:50,https://github.com/reichlab/covid19-forecast-hub/commit/5f5239b0c2b8bfa0860990d719b1621758b4074f,Fix data issues.,False
Yu_group-CLEP,08/09/20-13:13:33,https://github.com/reichlab/covid19-forecast-hub/commit/1278b027091510dfbcf49ea239c5acfe3a0b8019,Delete Yu_group-CLEP,False
2020-07-26-UCM_MESALab-FoGSEIR.xlsx,07/31/20-09:17:58,https://github.com/reichlab/covid19-forecast-hub/commit/6385b83135166ca67c34dcd7ad9c18b9aa83b1e3,Delete 2020-07-26-UCM_MESALab-FoGSEIR.xlsx,False
2020-06-30-RobertWalraven-ESG.csv,07/26/20-22:47:32,https://github.com/reichlab/covid19-forecast-hub/commit/c622e8d3ec68327a023988865796efe4655947f0,Delete 2020-06-30-RobertWalraven-ESG.csv,False
2020-06-28-RobertWalraven-ESG.csv,07/26/20-22:47:03,https://github.com/reichlab/covid19-forecast-hub/commit/937dc0cfa0f142df51eaaae5e8805186f06b0f1d,Delete 2020-06-28-RobertWalraven-ESG.csv,False
2020-07-13-QJHong-Encounter.csv,07/22/20-12:16:08,https://github.com/reichlab/covid19-forecast-hub/commit/7f2a891a9aa0b27b39e6d3ca703ffb63de2bcb9f,"[FORCE_ZOLTAR]remove 2020-07-13-QJHong-Encounter.csv (missing 1wk forecase, causing viz issue) (#893)",False
2020-07-19-CDDEP-SEIR.csv,07/20/20-16:15:28,https://github.com/reichlab/covid19-forecast-hub/commit/d7baaa81ece11eeb2a4129c10cdda0f85958d58b,Delete 2020-07-19-CDDEP-SEIR.csv,False
2020-07-12-CDDEP-SEIR.csv,07/13/20-13:27:26,https://github.com/reichlab/covid19-forecast-hub/commit/68a600b63699df3f2efe761992b2c3730616c008,Delete 2020-07-12-CDDEP-SEIR.csv,False
2020-07-12-CDDEP-SEIR.csv,07/13/20-13:19:45,https://github.com/reichlab/covid19-forecast-hub/commit/89d91921ee3680242466b597a3e6693ff1df8814,Delete 2020-07-12-CDDEP-SEIR.csv,False
2020-07-12-CDDEP-SEIR.csv,07/13/20-12:57:27,https://github.com/reichlab/covid19-forecast-hub/commit/1cb83ce17a350f461712387f70b434bf6b60759a,Delete 2020-07-12-CDDEP-SEIR.csv,False
2020-06-28-Columbia_UNC-SurvCon.csv,07/13/20-11:47:12,https://github.com/reichlab/covid19-forecast-hub/commit/bbf27964981524d53e674a0880bb3ae138555df8,Delete 2020-06-28-Columbia_UNC-SurvCon.csv,False
2020-06-16-Columbia_UNC-SurvCon.csv,07/13/20-11:47:04,https://github.com/reichlab/covid19-forecast-hub/commit/6f1cf8b2d313fe91ccd5c224e16488bb5cc80a04,Delete 2020-06-16-Columbia_UNC-SurvCon.csv,False
2020-07-04-RobertWalraven-ESG.csv,07/06/20-22:28:55,https://github.com/reichlab/covid19-forecast-hub/commit/1f0aaadfbd27c9e20f5b7996ed6cefb89d040c64,Delete 2020-07-04-RobertWalraven-ESG.csv,False
2020-07-04-RobertWalraven-ESG.csv,07/06/20-18:38:10,https://github.com/reichlab/covid19-forecast-hub/commit/07330291ec0ea0b56d211c0c914d64778a02e8c0,Delete 2020-07-04-RobertWalraven-ESG.csv,False
2020-07-03-RobertWalraven-ESG.csv,07/06/20-11:05:02,https://github.com/reichlab/covid19-forecast-hub/commit/335e57a6584b0058e97cdca7eb8a4e5cc54fb3de,Delete 2020-07-03-RobertWalraven-ESG.csv,False
2020-07-05-UT-Mobility.csv,07/06/20-12:52:26,https://github.com/reichlab/covid19-forecast-hub/commit/004b1fa466b8c87ac7c001ed26b7a9587b3ffb56,UT Forecast for 2020-07-06,False
2020-05-04-Auquan-SEIR.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-01-CDDEP-GlobalAgentBasedModel.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-16-Columbia_UNC-SurvCon.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-28-Columbia_UNC-SurvCon.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-15-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-16-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-17-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-21-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-22-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-23-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-24-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-28-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-29-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-30-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-01-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-05-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-06-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-07-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-08-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-12-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-13-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-14-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-15-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-19-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-20-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-21-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-22-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-23-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-26-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-27-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-28-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-14-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-21-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-28-Geneva-DetGrowth.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-25-ISUandPKU-vSEIdR.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-01-ISUandPKU-vSEIdR.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-10-ISUandPKU-vSEIdR.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-15-ISUandPKU-vSEIdR.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-22-MIT_CovidAnalytics-DELPHI.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-04-27-NotreDame-FRED.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-10-NotreDame-mobility.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-24-QJHong-Encounter.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-26-QJHong-Encounter.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-27-QJHong-Encounter.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-29-QJHong-Encounter.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-30-QJHong-Encounter.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-28-RobertWalraven-ESG.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-30-RobertWalraven-ESG.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-29-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-30-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-01-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-02-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-03-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-04-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-05-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-06-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-07-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-08-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-09-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-06-10-STH-3PU.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-17-UA-EpiCovDA.csv,07/06/20-12:06:25,https://github.com/reichlab/covid19-forecast-hub/commit/c66128e471098006ac178cd9516bcc07835123b9,migrate forecasts to v2,True
2020-05-10-USC-SI_kJalpha.csv,07/01/20-12:33:54,https://github.com/reichlab/covid19-forecast-hub/commit/4773530306e27b5524df988dbaa275803ef02091,Remove invalid forecasts and build local vis,False
2020-05-17-USC-SI_kJalpha.csv,07/01/20-12:33:54,https://github.com/reichlab/covid19-forecast-hub/commit/4773530306e27b5524df988dbaa275803ef02091,Remove invalid forecasts and build local vis,False
2020-05-24-USC-SI_kJalpha.csv,07/01/20-12:33:54,https://github.com/reichlab/covid19-forecast-hub/commit/4773530306e27b5524df988dbaa275803ef02091,Remove invalid forecasts and build local vis,False
2020-05-31-USC-SI_kJalpha.csv,07/01/20-12:33:54,https://github.com/reichlab/covid19-forecast-hub/commit/4773530306e27b5524df988dbaa275803ef02091,Remove invalid forecasts and build local vis,False
2020-06-07-USC-SI_kJalpha.csv,07/01/20-12:33:54,https://github.com/reichlab/covid19-forecast-hub/commit/4773530306e27b5524df988dbaa275803ef02091,Remove invalid forecasts and build local vis,False
2020-06-14-USC-SI_kJalpha.csv,07/01/20-12:33:54,https://github.com/reichlab/covid19-forecast-hub/commit/4773530306e27b5524df988dbaa275803ef02091,Remove invalid forecasts and build local vis,False
2020-06-21-USC-SI_kJalpha.csv,07/01/20-12:33:54,https://github.com/reichlab/covid19-forecast-hub/commit/4773530306e27b5524df988dbaa275803ef02091,Remove invalid forecasts and build local vis,False
2020-06-28-RobertWalraven-ESG.csv,07/01/20-01:31:19,https://github.com/reichlab/covid19-forecast-hub/commit/305860d8090f5feffc52e8333e1b828c02f0e668,Delete 2020-06-28-RobertWalraven-ESG.csv,False
2020-06-25-RobertWalraven-ESG.csv,06/30/20-11:02:49,https://github.com/reichlab/covid19-forecast-hub/commit/a031ed4fbb7de3b479f539e79b41169216ecaccc,Delete 2020-06-25-RobertWalraven-ESG.csv,False
2020-06-28-Columbia_UNC-SurvCon.csv,06/29/20-07:45:33,https://github.com/reichlab/covid19-forecast-hub/commit/ac26d115e30b94907fa1b52ed3e3abebdcf35ec0,Delete 2020-06-28-Columbia_UNC-SurvCon.csv,False
2020-06-21-Columbia_UNC-SurvCon.csv,06/29/20-07:44:02,https://github.com/reichlab/covid19-forecast-hub/commit/add13af5182d6aee5e62283ab8699bcc54d8294a,Delete 2020-06-21-Columbia_UNC-SurvCon.csv,False
2020-06-22-Columbia_UNC-SurvCon.csv,06/23/20-15:53:16,https://github.com/reichlab/covid19-forecast-hub/commit/e1f4836b07e04f9f08ef9312c052a6130d6ea9f0,Delete 2020-06-22-Columbia_UNC-SurvCon.csv,False
2020-06-21-COVID19Sim-Simulator.csv,06/22/20-23:43:03,https://github.com/reichlab/covid19-forecast-hub/commit/614591434ae40a3eaac13c71ce1c8b01bacca2b7,file name change,False
2020-06-16-NotreDame-mobility.csv,06/22/20-16:31:02,https://github.com/reichlab/covid19-forecast-hub/commit/61e7420a4cfe18b5932960f0664a39b1876ec51e,removed old forecasts in incorrect format,False
2020-06-19-NotreDame-mobility.csv,06/22/20-16:31:02,https://github.com/reichlab/covid19-forecast-hub/commit/61e7420a4cfe18b5932960f0664a39b1876ec51e,removed old forecasts in incorrect format,False
2020-06-01-CDDEP-GlobalAgentBasedModel.csv,06/22/20-10:34:35,https://github.com/reichlab/covid19-forecast-hub/commit/e68104b9394734b6870ab25763ca676fed37f0a7,"Revert ""Merge pull request #7 from reichlab/master""",False
2020-06-16-Columbia_UNC-SurvCon.csv,06/22/20-10:34:35,https://github.com/reichlab/covid19-forecast-hub/commit/e68104b9394734b6870ab25763ca676fed37f0a7,"Revert ""Merge pull request #7 from reichlab/master""",False
2020-06-07-Geneva-DeterministicGrowth.csv,06/22/20-10:34:35,https://github.com/reichlab/covid19-forecast-hub/commit/e68104b9394734b6870ab25763ca676fed37f0a7,"Revert ""Merge pull request #7 from reichlab/master""",False
2020-06-14-Geneva-DeterministicGrowth.csv,06/22/20-10:34:35,https://github.com/reichlab/covid19-forecast-hub/commit/e68104b9394734b6870ab25763ca676fed37f0a7,"Revert ""Merge pull request #7 from reichlab/master""",False
2020-06-01-ISUandPKU-vSEIdR.csv,06/22/20-10:34:35,https://github.com/reichlab/covid19-forecast-hub/commit/e68104b9394734b6870ab25763ca676fed37f0a7,"Revert ""Merge pull request #7 from reichlab/master""",False
2020-06-10-ISUandPKU-vSEIdR.csv,06/22/20-10:34:35,https://github.com/reichlab/covid19-forecast-hub/commit/e68104b9394734b6870ab25763ca676fed37f0a7,"Revert ""Merge pull request #7 from reichlab/master""",False
