forecast_date,target_end_date,location,target,quantile,value,type
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.35,1.815298238487525,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.4,2.7003039013507175,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.45,3.4500790114036475,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.5,4.279069056832374,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.55,5.0973126419423025,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.6,5.902560346562508,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.65,6.780847883003115,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.7,7.701532628225438,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.75,8.677211993849381,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.8,9.747989134480612,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.85,11.093328661131274,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.9,12.62416978700715,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.95,15.013095825461443,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.975,17.15671856634655,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid death,0.99,19.31929029672971,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.01,44.99995989470815,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.025,47.09164384163413,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.05,48.777508374687926,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.1,50.77501836290317,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.15,52.10466712649776,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.2,53.12536767534795,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.25,54.01122669197204,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.3,54.861527712775874,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.35,55.61855533324752,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.4,56.36213096217382,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.45,57.034155663855984,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.5,57.675099287398936,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.55,58.35447875902029,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.6,59.050951146589085,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.65,59.753889474503985,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.7,60.536886798099516,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.75,61.347696907672784,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.8,62.21096095312954,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.85,63.29407596129611,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.9,64.68997023897644,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.95,66.6839863004446,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.975,68.46816254798267,quantile
2022-02-07,2022-02-06,10,1 day ahead inc covid hosp,0.99,70.45464428446772,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.01,601.9621236840844,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.025,685.7878064528995,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.05,748.963598787535,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.1,819.7781263151961,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.15,867.3020950432892,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.2,905.7828615320195,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.25,940.6156310518767,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.3,969.9216663545803,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.35,997.7515179543557,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.4,1023.4426202415528,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.45,1049.7122349160186,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.5,1074.8592442038196,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.55,1103.0628435946178,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.6,1127.4685302669548,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.65,1153.3600180985447,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.7,1181.7164868194425,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.75,1211.1724951948938,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.8,1244.9108639792896,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.85,1283.9690663943413,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.9,1331.3388694468363,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.95,1406.0071958175424,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.975,1463.2865633598321,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid case,0.99,1535.7241441100143,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.01,-7.135967781159828,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.025,-4.67785907332468,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.05,-2.5451267833925844,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.1,-0.09154952351958881,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.15,1.5415959981487912,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.2,2.801927289973234,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.25,3.9402791300285114,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.3,4.912886135279097,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.35,5.855870997039752,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.4,6.744117089761716,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.45,7.6031863086698435,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.5,8.408489003535063,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.55,9.202006183057094,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.6,10.02843331510312,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.65,10.822474322662984,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.7,11.710940166520581,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.75,12.730749830695128,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.8,13.818603579227572,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.85,15.072677059368035,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.9,16.701863084898584,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.95,19.161384444237104,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.975,21.31501499231588,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid death,0.99,23.773682051199014,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.01,44.86743904833109,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.025,47.01287757525433,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.05,48.66638291927281,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.1,50.73056464481337,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.15,52.0864786482464,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.2,53.171874073486535,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.25,54.11127872575291,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.3,54.93677944303924,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.35,55.701963313032394,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.4,56.44468027072531,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.45,57.13463255027175,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.5,57.83670782326563,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.55,58.56680288944309,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.6,59.26098713009979,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.65,60.03830636292941,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.7,60.85713860884138,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.75,61.71915629596869,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.8,62.634007943498894,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.85,63.75110873674834,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.9,65.10323267496969,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.95,67.21145672219235,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.975,68.94301811952971,quantile
2022-02-07,2022-02-07,10,2 day ahead inc covid hosp,0.99,71.00805815095863,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.01,632.3785572641426,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.025,711.7445959677497,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.05,786.5717136497288,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.1,874.6154012251473,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.15,931.9280616986492,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.2,976.651129314681,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.25,1014.6424318966713,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.3,1048.5702484116762,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.35,1082.5424636859923,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.4,1112.098138832438,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.45,1142.3041536773417,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.5,1172.923399383711,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.55,1203.0220428647415,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.6,1234.2691424681905,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.65,1264.3404462904323,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.7,1296.620978881668,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.75,1330.6032391498406,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.8,1369.3425820626403,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.85,1416.1608921101683,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.9,1468.6346650500466,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.95,1558.270632397816,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.975,1629.519503991254,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid case,0.99,1720.0364241659076,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.01,-8.070137478125563,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.025,-5.801189998331603,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.05,-3.5624455372583026,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.1,-1.1680322887975587,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.15,0.4667493263725999,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.2,1.758458755280248,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.25,2.8182839654425917,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.3,3.7346618014399176,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.35,4.660063549965223,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.4,5.49888823656345,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.45,6.348725179844538,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.5,7.168739290714814,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.55,7.973114858565286,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.6,8.824252197622261,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.65,9.685540626899646,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.7,10.588405525915194,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.75,11.5744112393008,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.8,12.71345381123717,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.85,13.99673401536516,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.9,15.61911109564964,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.95,18.093132653581975,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.975,20.09834437005377,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid death,0.99,22.605851923981756,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.01,46.12523813610022,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.025,48.22948609447553,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.05,50.05602057034307,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.1,52.14515079993631,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.15,53.605086580142384,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.2,54.68093383135416,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.25,55.60964264237633,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.3,56.42343384324601,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.35,57.278382334322345,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.4,58.057653877434724,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.45,58.76856811540242,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.5,59.46333975970068,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.55,60.182202685033765,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.6,60.92458017240862,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.65,61.675099046396255,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.7,62.444850866375994,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.75,63.26655206582596,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.8,64.20308249430512,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.85,65.34998243119801,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.9,66.6788671743507,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.95,68.72561342097487,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.975,70.67088084418528,quantile
2022-02-07,2022-02-08,10,3 day ahead inc covid hosp,0.99,72.89902611357654,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.01,541.2180025430193,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.025,627.4606482280574,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.05,710.9235370156308,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.1,800.8127405086866,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.15,860.7896252009601,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.2,908.8244723004307,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.25,947.8315513514804,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.3,985.5316701724308,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.35,1020.581749680395,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.4,1051.4204310779032,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.45,1081.897339187568,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.5,1111.988964029625,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.55,1143.5586896583143,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.6,1174.546802950011,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.65,1206.8964046023373,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.7,1239.6824910416112,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.75,1275.1229869809492,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.8,1315.779823919188,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.85,1363.5125439239087,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.9,1423.1351457446433,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.95,1513.487485608547,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.975,1586.4202013446993,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid case,0.99,1674.8671825640822,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.01,-8.100699824411752,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.025,-5.685482464014932,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.05,-3.640812845094148,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.1,-1.3391002457098222,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.15,0.2647677143267952,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.2,1.6563396785260849,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.25,2.762157073720777,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.3,3.7558130213336,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.35,4.690077084351497,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.4,5.546930165060358,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.45,6.393883196377384,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.5,7.243715535186002,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.55,8.066103537933582,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.6,8.884232144509408,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.65,9.745615410739063,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.7,10.694376521750954,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.75,11.661813822537557,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.8,12.760968607172574,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.85,14.00329864621922,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.9,15.591990580361985,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.95,18.056774180510086,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.975,20.037507572647144,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid death,0.99,22.298356296386338,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.01,46.45055690994591,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.025,48.29864798746471,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.05,50.02305057925057,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.1,52.10424300523826,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.15,53.631517530930836,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.2,54.76548484495542,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.25,55.73771294971077,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.3,56.60615631766993,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.35,57.38556116636867,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.4,58.122364104818814,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.45,58.868513084258225,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.5,59.58939619127628,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.55,60.28420977005625,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.6,61.00918736852531,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.65,61.75999123049224,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.7,62.57567421154976,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.75,63.38324328400717,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.8,64.35780534955983,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.85,65.48287799007255,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.9,66.94067214717538,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.95,69.1298120705133,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.975,70.8743930698865,quantile
2022-02-07,2022-02-09,10,4 day ahead inc covid hosp,0.99,72.96194274027168,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.01,593.0618593296765,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.025,696.4529978031197,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.05,769.4271765219761,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.1,862.719078404699,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.15,926.7433531971286,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.2,979.1375774593787,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.25,1022.8410204039585,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.3,1061.3868904142134,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.35,1098.2218579401595,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.4,1131.8721324341952,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.45,1163.5220263021045,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.5,1194.917596251771,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.55,1225.1030687696777,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.6,1259.7078265161451,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.65,1293.0748097474313,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.7,1332.0546064417745,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.75,1367.9729040674754,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.8,1410.8591772834723,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.85,1460.0231338998935,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.9,1526.1759386083095,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.95,1621.3474487338876,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.975,1703.3106565936464,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid case,0.99,1800.7583419120313,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.01,-7.92147868459476,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.025,-5.386320387744015,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.05,-3.2876948438385347,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.1,-0.9135875196798735,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.15,0.7490012001320452,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.2,1.999500479958352,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.25,3.081357086948227,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.3,4.065471482330985,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.35,5.010453670268239,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.4,5.852194914979811,quantile
2022-02-07,2022-02-10,10,5 day ahead inc covid death,0.45,6.663952533133001,quantile
