,forecast_date,target,target_end_date,location,type,quantile,value
49,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.01,2221.18655318747
50,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.025,154.030637647842
51,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.025,2221.19916971201
52,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.05,154.07205345079
53,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.05,2221.24058551496
54,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.1,154.319803487278
55,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.1,2221.48833555145
56,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.15,154.667515403063
57,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.15,2221.83604746723
58,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.2,155.080449582232
59,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.2,2222.2489816464
60,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.25,155.202740826897
61,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.25,2222.37127289107
62,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.3,155.29816033256
63,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.3,2222.46669239673
64,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.35,155.421487010486
65,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.35,2222.59001907465
66,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.4,156.370153112955
67,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.4,2223.53868517712
68,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.45,159.587309060642
69,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.45,2226.75584112481
70,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.5,161.455722613976
71,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.5,2228.62425467814
72,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.55,172.391932600866
73,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.55,2239.56046466503
74,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.6,184.099660276463
75,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.6,2251.26819234063
76,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.65,189.270885086515
77,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.65,2256.43941715068
78,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.7,192.26755423223
79,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.7,2259.4360862964
80,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.75,194.113921270834
81,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.75,2261.282453335
82,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.8,204.497203696819
83,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.8,2271.66573576099
84,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.85,211.820604236025
85,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.85,2278.98913630019
86,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.9,214.938703490697
87,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.9,2282.10723555486
88,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.95,217.234770959136
89,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.95,2284.4033030233
90,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.975,217.613781459086
91,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.975,2284.78231352325
92,2020-08-17,2 wk ahead inc death,2020-08-29,01,quantile,0.99,217.723772322513
93,2020-08-17,2 wk ahead cum death,2020-08-29,01,quantile,0.99,2284.89230438668
94,2020-08-17,2 wk ahead cum death,2020-08-29,01,point,,2243.86337831319
95,2020-08-17,2 wk ahead inc death,2020-08-29,01,point,,176.694846249025
96,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.01,160.66937058175
97,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.01,2404.53274889494
98,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.025,160.715433447872
99,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.025,2404.57881176106
100,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.05,160.841525421748
101,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.05,2404.70490373494
102,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.1,160.966992548583
103,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.1,2404.83037086177
104,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.15,161.835352000483
105,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.15,2405.69873031368
106,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.2,163.083191582667
107,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.2,2406.94656989586
108,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.25,163.335385935372
109,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.25,2407.19876424856
110,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.3,163.530128461219
111,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.3,2407.39350677441
112,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.35,163.781033364756
113,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.35,2407.64441167795
114,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.4,164.015086355911
115,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.4,2407.8784646691
116,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.45,167.841890366157
117,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.45,2411.70526867935
118,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.5,170.541405483111
119,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.5,2414.4047837963
120,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.55,186.079892937156
121,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.55,2429.94327125035
122,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.6,193.583476128213
123,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.6,2437.4468544414
124,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.65,201.131577149455
125,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.65,2444.99495546265
126,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.7,210.982086698616
127,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.7,2454.84546501181
128,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.75,215.196999988001
129,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.75,2459.06037830119
130,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.8,221.027237319734
131,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.8,2464.89061563293
132,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.85,234.526255098387
133,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.85,2478.38963341158
134,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.9,240.558056864443
135,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.9,2484.42143517763
136,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.95,242.880845857528
137,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.95,2486.74422417072
138,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.975,243.051741110812
139,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.975,2486.915119424
140,2020-08-17,3 wk ahead inc death,2020-09-05,01,quantile,0.99,243.056196050253
141,2020-08-17,3 wk ahead cum death,2020-09-05,01,quantile,0.99,2486.91957436345
142,2020-08-17,3 wk ahead cum death,2020-09-05,01,point,,2433.67387187919
143,2020-08-17,3 wk ahead inc death,2020-09-05,01,point,,189.810493566003
144,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.01,167.640405001714
145,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.01,2601.31427688091
146,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.025,167.676357520153
147,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.025,2601.35022939935
148,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.05,167.737897474057
149,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.05,2601.41176935325
150,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.1,168.082152364033
151,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.1,2601.75602424323
152,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.15,169.383273110048
153,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.15,2603.05714498924
154,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.2,171.140424043287
155,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.2,2604.81429592248
156,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.25,171.465712909814
157,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.25,2605.13958478901
158,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.3,171.563577241531
159,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.3,2605.23744912073
160,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.35,171.873053962921
161,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.35,2605.54692584212
162,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.4,172.183244976649
163,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.4,2605.85711685584
164,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.45,176.182016274813
165,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.45,2609.85588815401
166,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.5,179.592487723046
167,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.5,2613.26635960224
168,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.55,195.690303519145
169,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.55,2629.36417539834
170,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.6,204.629089494041
171,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.6,2638.30296137324
172,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.65,216.845983882472
173,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.65,2650.51985576167
174,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.7,229.668794222554
175,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.7,2663.34266610175
176,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.75,234.873068696633
177,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.75,2668.54694057583
178,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.8,240.593225250944
179,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.8,2674.26709713014
180,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.85,259.07990736708
181,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.85,2692.75377924628
182,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.9,266.649072922476
183,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.9,2700.32294480167
184,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.95,269.771258144459
185,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.95,2703.44513002365
186,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.975,270.03912830844
187,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.975,2703.71300018763
188,2020-08-17,4 wk ahead inc death,2020-09-12,01,quantile,0.99,270.065610202704
189,2020-08-17,4 wk ahead cum death,2020-09-12,01,quantile,0.99,2703.7394820819
190,2020-08-17,4 wk ahead cum death,2020-09-12,01,point,,2637.0113932344
191,2020-08-17,4 wk ahead inc death,2020-09-12,01,point,,203.337521355203
192,2020-08-17,1 wk ahead inc case,2020-08-22,02,quantile,0.025,648.758752199658
193,2020-08-17,1 wk ahead inc case,2020-08-22,02,quantile,0.1,650.266320291591
194,2020-08-17,1 wk ahead inc case,2020-08-22,02,quantile,0.25,657.039000440437
195,2020-08-17,1 wk ahead inc case,2020-08-22,02,quantile,0.5,667.547998636268
196,2020-08-17,1 wk ahead inc case,2020-08-22,02,quantile,0.75,699.116198924348
197,2020-08-17,1 wk ahead inc case,2020-08-22,02,quantile,0.9,721.55186001462
198,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.01,0
199,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.01,25.4865731306314
200,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.025,0
201,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.025,25.7821340764415
202,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.05,0
203,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.05,26.5690268469115
204,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.1,0.793364838120887
205,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.1,28.7933648381209
206,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.15,2.15703618645756
207,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.15,30.1570361864576
208,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.2,2.30460832493432
209,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.2,30.3046083249343
210,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.25,2.5599255575309
211,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.25,30.5599255575309
212,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.3,2.69040931334914
213,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.3,30.6904093133491
214,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.35,2.70648271237969
215,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.35,30.7064827123797
216,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.4,2.71909301171994
217,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.4,30.7190930117199
218,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.45,2.72249483527892
219,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.45,30.7224948352789
220,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.5,2.72854878025292
221,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.5,30.7285487802529
222,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.55,2.74396438685587
223,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.55,30.7439643868559
224,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.6,2.80232534287856
225,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.6,30.8023253428786
226,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.65,2.90238631371231
227,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.65,30.9023863137123
228,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.7,2.92342341614344
229,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.7,30.9234234161434
230,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.75,2.94582454742847
231,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.75,30.9458245474285
232,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.8,2.97619316808953
233,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.8,30.9761931680895
234,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.85,2.98878155322752
235,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.85,30.9887815532275
236,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.9,2.99096676633931
237,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.9,30.9909667663393
238,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.95,2.99479454355426
239,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.95,30.9947945435543
240,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.975,2.99643505119197
241,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.975,30.996435051192
242,2020-08-17,1 wk ahead inc death,2020-08-22,02,quantile,0.99,2.99713634363425
243,2020-08-17,1 wk ahead cum death,2020-08-22,02,quantile,0.99,30.9971363436342
244,2020-08-17,1 wk ahead cum death,2020-08-22,02,point,,30.2468362854817
245,2020-08-17,1 wk ahead inc case,2020-08-22,02,point,,683.213621178588
246,2020-08-17,1 wk ahead inc death,2020-08-22,02,point,,2.24683628548169
247,2020-08-17,2 wk ahead inc case,2020-08-29,02,quantile,0.025,958.464722203456
248,2020-08-17,2 wk ahead inc case,2020-08-29,02,quantile,0.1,1008.74143729146
249,2020-08-17,2 wk ahead inc case,2020-08-29,02,quantile,0.25,1040.65027211878
250,2020-08-17,2 wk ahead inc case,2020-08-29,02,quantile,0.5,1088.82075075622
251,2020-08-17,2 wk ahead inc case,2020-08-29,02,quantile,0.75,1104.50955933266
252,2020-08-17,2 wk ahead inc case,2020-08-29,02,quantile,0.9,1182.52369763036
253,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.01,0
254,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.01,25.7957261054031
255,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.025,0
256,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.025,26.1890577834206
257,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.05,0
258,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.05,27.2683959908467
259,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.1,0.23645155556423
260,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.1,30.4832878410459
261,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.15,2.42934861356476
262,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.15,32.6761848990464
263,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.2,2.69738311572708
264,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.2,32.9442194012088
265,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.25,3.21731508935175
266,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.25,33.4641513748334
267,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.3,3.67534291034816
268,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.3,33.9221791958298
269,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.35,3.764787932136
270,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.35,34.0116242176177
271,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.4,3.81200276141828
272,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.4,34.0588390469
273,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.45,3.90789260001871
274,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.45,34.1547288855004
275,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.5,4.03079834349855
276,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.5,34.2776346289802
277,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.55,4.06623226584057
278,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.55,34.3130685513223
279,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.6,4.18197095980388
280,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.6,34.4288072452856
281,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.65,4.36499407929366
282,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.65,34.6118303647753
283,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.7,4.4027555415053
284,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.7,34.649591826987
285,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.75,4.44288725487326
286,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.75,34.6897235403549
287,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.8,4.4974462771407
288,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.8,34.7442825626224
289,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.85,4.52012898060919
290,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.85,34.7669652660909
291,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.9,4.52407149315653
292,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.9,34.7709077786382
293,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.95,4.53098027378086
294,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.95,34.7778165592626
295,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.975,4.53394206069824
296,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.975,34.7807783461799
297,2020-08-17,2 wk ahead inc death,2020-08-29,02,quantile,0.99,4.53520841888788
298,2020-08-17,2 wk ahead cum death,2020-08-29,02,quantile,0.99,34.7820447043696
299,2020-08-17,2 wk ahead cum death,2020-08-29,02,point,,33.3505335432186
300,2020-08-17,2 wk ahead inc case,2020-08-29,02,point,,1086.69793887032
301,2020-08-17,2 wk ahead inc death,2020-08-29,02,point,,3.10369725773689
302,2020-08-17,3 wk ahead inc case,2020-09-05,02,quantile,0.025,1065.73863613017
303,2020-08-17,3 wk ahead inc case,2020-09-05,02,quantile,0.1,1157.61762262001
304,2020-08-17,3 wk ahead inc case,2020-09-05,02,quantile,0.25,1278.94887579722
305,2020-08-17,3 wk ahead inc case,2020-09-05,02,quantile,0.5,1344.17099717652
306,2020-08-17,3 wk ahead inc case,2020-09-05,02,quantile,0.75,1370.68923302477
307,2020-08-17,3 wk ahead inc case,2020-09-05,02,quantile,0.9,1470.29049686435
308,2020-08-17,3 wk ahead inc death,2020-09-05,02,quantile,0.01,0
309,2020-08-17,3 wk ahead cum death,2020-09-05,02,quantile,0.01,25.6937398483299
310,2020-08-17,3 wk ahead inc death,2020-09-05,02,quantile,0.025,0
311,2020-08-17,3 wk ahead cum death,2020-09-05,02,quantile,0.025,26.2083911563396
312,2020-08-17,3 wk ahead inc death,2020-09-05,02,quantile,0.05,0
313,2020-08-17,3 wk ahead cum death,2020-09-05,02,quantile,0.05,27.6618328582581
314,2020-08-17,3 wk ahead inc death,2020-09-05,02,quantile,0.1,0
