timezero,unit,target,value
2020-01-13,38,1 wk ahead inc death,0.0
2020-01-13,39,1 wk ahead cum death,0
2020-01-13,39,1 wk ahead inc death,0.0
2020-01-13,40,1 wk ahead cum death,0
2020-01-13,40,1 wk ahead inc death,0.0
2020-01-13,41,1 wk ahead cum death,0
2020-01-13,41,1 wk ahead inc death,0.0
2020-01-13,42,1 wk ahead cum death,0
2020-01-13,42,1 wk ahead inc death,0.0
2020-01-13,44,1 wk ahead cum death,0
2020-01-13,44,1 wk ahead inc death,0.0
2020-01-13,45,1 wk ahead cum death,0
2020-01-13,45,1 wk ahead inc death,0.0
2020-01-13,46,1 wk ahead cum death,0
2020-01-13,46,1 wk ahead inc death,0.0
2020-01-13,47,1 wk ahead cum death,0
2020-01-13,47,1 wk ahead inc death,0.0
2020-01-13,48,1 wk ahead cum death,0
2020-01-13,48,1 wk ahead inc death,0.0
2020-01-13,49,1 wk ahead cum death,0
2020-01-13,US,1 wk ahead inc death,0.0
2020-01-13,50,1 wk ahead cum death,0
2020-01-13,49,1 wk ahead inc death,0.0
2020-01-13,51,1 wk ahead cum death,0
2020-01-13,50,1 wk ahead inc death,0.0
2020-01-13,53,1 wk ahead cum death,0
2020-01-13,51,1 wk ahead inc death,0.0
2020-01-13,54,1 wk ahead cum death,0
2020-01-13,53,1 wk ahead inc death,0.0
2020-01-13,55,1 wk ahead cum death,0
2020-01-13,54,1 wk ahead inc death,0.0
2020-01-13,56,1 wk ahead cum death,0
2020-01-13,55,1 wk ahead inc death,0.0
2020-01-13,US,1 wk ahead cum death,0
2020-01-13,56,1 wk ahead inc death,0.0
2020-01-20,01,1 wk ahead cum death,0
2020-01-20,01,1 wk ahead inc death,0.0
2020-01-20,02,1 wk ahead cum death,0
2020-01-20,02,1 wk ahead inc death,0.0
2020-01-20,04,1 wk ahead cum death,0
2020-01-20,04,1 wk ahead inc death,0.0
2020-01-20,05,1 wk ahead cum death,0
2020-01-20,05,1 wk ahead inc death,0.0
2020-01-20,06,1 wk ahead cum death,0
2020-01-20,06,1 wk ahead inc death,0.0
2020-01-20,08,1 wk ahead cum death,0
2020-01-20,08,1 wk ahead inc death,0.0
2020-01-20,09,1 wk ahead cum death,0
2020-01-20,09,1 wk ahead inc death,0.0
2020-01-20,10,1 wk ahead cum death,0
2020-01-20,10,1 wk ahead inc death,0.0
2020-01-20,11,1 wk ahead cum death,0
2020-01-20,11,1 wk ahead inc death,0.0
2020-01-20,12,1 wk ahead cum death,0
2020-01-20,12,1 wk ahead inc death,0.0
2020-01-20,13,1 wk ahead cum death,0
2020-01-20,13,1 wk ahead inc death,0.0
2020-01-20,15,1 wk ahead cum death,0
2020-01-20,15,1 wk ahead inc death,0.0
2020-01-20,16,1 wk ahead cum death,0
2020-01-20,16,1 wk ahead inc death,0.0
2020-01-20,17,1 wk ahead cum death,0
2020-01-20,17,1 wk ahead inc death,0.0
2020-01-20,18,1 wk ahead cum death,0
2020-01-20,18,1 wk ahead inc death,0.0
2020-01-20,19,1 wk ahead cum death,0
2020-01-20,19,1 wk ahead inc death,0.0
2020-01-20,20,1 wk ahead cum death,0
2020-01-20,20,1 wk ahead inc death,0.0
2020-01-20,21,1 wk ahead cum death,0
2020-01-20,21,1 wk ahead inc death,0.0
2020-01-20,22,1 wk ahead cum death,0
2020-01-20,22,1 wk ahead inc death,0.0
2020-01-20,23,1 wk ahead cum death,0
2020-01-20,23,1 wk ahead inc death,0.0
2020-01-20,24,1 wk ahead cum death,0
2020-01-20,24,1 wk ahead inc death,0.0
2020-01-20,25,1 wk ahead cum death,0
2020-01-20,25,1 wk ahead inc death,0.0
2020-01-20,26,1 wk ahead cum death,0
2020-01-20,26,1 wk ahead inc death,0.0
2020-01-20,27,1 wk ahead cum death,0
2020-01-20,27,1 wk ahead inc death,0.0
2020-01-20,28,1 wk ahead cum death,0
2020-01-20,28,1 wk ahead inc death,0.0
2020-01-20,29,1 wk ahead cum death,0
2020-01-20,29,1 wk ahead inc death,0.0
2020-01-20,30,1 wk ahead cum death,0
2020-01-20,30,1 wk ahead inc death,0.0
2020-01-20,31,1 wk ahead cum death,0
2020-01-20,31,1 wk ahead inc death,0.0
2020-01-20,32,1 wk ahead cum death,0
2020-01-20,32,1 wk ahead inc death,0.0
2020-01-20,33,1 wk ahead cum death,0
2020-01-20,33,1 wk ahead inc death,0.0
2020-01-20,34,1 wk ahead cum death,0
2020-01-20,34,1 wk ahead inc death,0.0
2020-01-20,35,1 wk ahead cum death,0
2020-01-20,35,1 wk ahead inc death,0.0
2020-01-20,36,1 wk ahead cum death,0
2020-01-20,36,1 wk ahead inc death,0.0
2020-01-20,37,1 wk ahead cum death,0
2020-01-20,37,1 wk ahead inc death,0.0
2020-01-20,38,1 wk ahead cum death,0
2020-01-20,38,1 wk ahead inc death,0.0
2020-01-20,39,1 wk ahead cum death,0
2020-01-20,39,1 wk ahead inc death,0.0
2020-01-20,40,1 wk ahead cum death,0
2020-01-20,40,1 wk ahead inc death,0.0
2020-01-20,41,1 wk ahead cum death,0
2020-01-20,41,1 wk ahead inc death,0.0
2020-01-20,42,1 wk ahead cum death,0
2020-01-20,42,1 wk ahead inc death,0.0
2020-01-20,44,1 wk ahead cum death,0
2020-01-20,44,1 wk ahead inc death,0.0
2020-01-20,45,1 wk ahead cum death,0
2020-01-20,45,1 wk ahead inc death,0.0
2020-01-20,46,1 wk ahead cum death,0
2020-01-20,46,1 wk ahead inc death,0.0
2020-01-20,47,1 wk ahead cum death,0
2020-01-20,47,1 wk ahead inc death,0.0
2020-01-20,48,1 wk ahead cum death,0
2020-01-20,48,1 wk ahead inc death,0.0
2020-01-20,49,1 wk ahead cum death,0
2020-01-20,US,1 wk ahead inc death,0.0
2020-01-20,50,1 wk ahead cum death,0
2020-01-20,49,1 wk ahead inc death,0.0
2020-01-20,51,1 wk ahead cum death,0
2020-01-20,50,1 wk ahead inc death,0.0
2020-01-20,53,1 wk ahead cum death,0
2020-01-20,51,1 wk ahead inc death,0.0
2020-01-20,54,1 wk ahead cum death,0
2020-01-20,53,1 wk ahead inc death,0.0
2020-01-20,55,1 wk ahead cum death,0
2020-01-20,54,1 wk ahead inc death,0.0
2020-01-20,56,1 wk ahead cum death,0
2020-01-20,55,1 wk ahead inc death,0.0
2020-01-20,US,1 wk ahead cum death,0
2020-01-20,56,1 wk ahead inc death,0.0
2020-01-27,01,1 wk ahead cum death,0
2020-01-27,01,1 wk ahead inc death,0.0
2020-01-27,02,1 wk ahead cum death,0
2020-01-27,02,1 wk ahead inc death,0.0
2020-01-27,04,1 wk ahead cum death,0
2020-01-27,04,1 wk ahead inc death,0.0
2020-01-27,05,1 wk ahead cum death,0
2020-01-27,05,1 wk ahead inc death,0.0
2020-01-27,06,1 wk ahead cum death,0
2020-01-27,06,1 wk ahead inc death,0.0
2020-01-27,08,1 wk ahead cum death,0
2020-01-27,08,1 wk ahead inc death,0.0
2020-01-27,09,1 wk ahead cum death,0
2020-01-27,09,1 wk ahead inc death,0.0
2020-01-27,10,1 wk ahead cum death,0
2020-01-27,10,1 wk ahead inc death,0.0
2020-01-27,11,1 wk ahead cum death,0
2020-01-27,11,1 wk ahead inc death,0.0
2020-01-27,12,1 wk ahead cum death,0
2020-01-27,12,1 wk ahead inc death,0.0
2020-01-27,13,1 wk ahead cum death,0
2020-01-27,13,1 wk ahead inc death,0.0
2020-01-27,15,1 wk ahead cum death,0
2020-01-27,15,1 wk ahead inc death,0.0
2020-01-27,16,1 wk ahead cum death,0
2020-01-27,16,1 wk ahead inc death,0.0
2020-01-27,17,1 wk ahead cum death,0
2020-01-27,17,1 wk ahead inc death,0.0
2020-01-27,18,1 wk ahead cum death,0
2020-01-27,18,1 wk ahead inc death,0.0
2020-01-27,19,1 wk ahead cum death,0
2020-01-27,19,1 wk ahead inc death,0.0
2020-01-27,20,1 wk ahead cum death,0
2020-01-27,20,1 wk ahead inc death,0.0
2020-01-27,21,1 wk ahead cum death,0
2020-01-27,21,1 wk ahead inc death,0.0
2020-01-27,22,1 wk ahead cum death,0
2020-01-27,22,1 wk ahead inc death,0.0
2020-01-27,23,1 wk ahead cum death,0
2020-01-27,23,1 wk ahead inc death,0.0
2020-01-27,24,1 wk ahead cum death,0
2020-01-27,24,1 wk ahead inc death,0.0
2020-01-27,25,1 wk ahead cum death,0
2020-01-27,25,1 wk ahead inc death,0.0
2020-01-27,26,1 wk ahead cum death,0
2020-01-27,26,1 wk ahead inc death,0.0
2020-01-27,27,1 wk ahead cum death,0
2020-01-27,27,1 wk ahead inc death,0.0
2020-01-27,28,1 wk ahead cum death,0
2020-01-27,28,1 wk ahead inc death,0.0
2020-01-27,29,1 wk ahead cum death,0
2020-01-27,29,1 wk ahead inc death,0.0
2020-01-27,30,1 wk ahead cum death,0
2020-01-27,30,1 wk ahead inc death,0.0
2020-01-27,31,1 wk ahead cum death,0
2020-01-27,31,1 wk ahead inc death,0.0
2020-01-27,32,1 wk ahead cum death,0
2020-01-27,32,1 wk ahead inc death,0.0
2020-01-27,33,1 wk ahead cum death,0
2020-01-27,33,1 wk ahead inc death,0.0
2020-01-27,34,1 wk ahead cum death,0
2020-01-27,34,1 wk ahead inc death,0.0
2020-01-27,35,1 wk ahead cum death,0
2020-01-27,35,1 wk ahead inc death,0.0
2020-01-27,36,1 wk ahead cum death,0
2020-01-27,36,1 wk ahead inc death,0.0
2020-01-27,37,1 wk ahead cum death,0
2020-01-27,37,1 wk ahead inc death,0.0
2020-01-27,38,1 wk ahead cum death,0
2020-01-27,38,1 wk ahead inc death,0.0
2020-01-27,39,1 wk ahead cum death,0
2020-01-27,39,1 wk ahead inc death,0.0
2020-01-27,40,1 wk ahead cum death,0
2020-01-27,40,1 wk ahead inc death,0.0
2020-01-27,41,1 wk ahead cum death,0
2020-01-27,41,1 wk ahead inc death,0.0
2020-01-27,42,1 wk ahead cum death,0
2020-01-27,42,1 wk ahead inc death,0.0
2020-01-27,44,1 wk ahead cum death,0
2020-01-27,44,1 wk ahead inc death,0.0
2020-01-27,45,1 wk ahead cum death,0
2020-01-27,45,1 wk ahead inc death,0.0
2020-01-27,46,1 wk ahead cum death,0
2020-01-27,46,1 wk ahead inc death,0.0
2020-01-27,47,1 wk ahead cum death,0
2020-01-27,47,1 wk ahead inc death,0.0
2020-01-27,48,1 wk ahead cum death,0
2020-01-27,48,1 wk ahead inc death,0.0
2020-01-27,49,1 wk ahead cum death,0
2020-01-27,US,1 wk ahead inc death,0.0
2020-01-27,50,1 wk ahead cum death,0
2020-01-27,49,1 wk ahead inc death,0.0
2020-01-27,51,1 wk ahead cum death,0
2020-01-27,50,1 wk ahead inc death,0.0
2020-01-27,53,1 wk ahead cum death,0
2020-01-27,51,1 wk ahead inc death,0.0
2020-01-27,54,1 wk ahead cum death,0
2020-01-27,53,1 wk ahead inc death,0.0
2020-01-27,55,1 wk ahead cum death,0
2020-01-27,54,1 wk ahead inc death,0.0
2020-01-27,56,1 wk ahead cum death,0
2020-01-27,55,1 wk ahead inc death,0.0
2020-01-27,US,1 wk ahead cum death,0
2020-01-27,56,1 wk ahead inc death,0.0
2020-02-03,01,1 wk ahead cum death,0
2020-02-03,01,1 wk ahead inc death,0.0
2020-02-03,02,1 wk ahead cum death,0
2020-02-03,02,1 wk ahead inc death,0.0
2020-02-03,04,1 wk ahead cum death,0
2020-02-03,04,1 wk ahead inc death,0.0
2020-02-03,05,1 wk ahead cum death,0
2020-02-03,05,1 wk ahead inc death,0.0
2020-02-03,06,1 wk ahead cum death,0
2020-02-03,06,1 wk ahead inc death,0.0
2020-02-03,08,1 wk ahead cum death,0
2020-02-03,08,1 wk ahead inc death,0.0
2020-02-03,09,1 wk ahead cum death,0
2020-02-03,09,1 wk ahead inc death,0.0
2020-02-03,10,1 wk ahead cum death,0
2020-02-03,10,1 wk ahead inc death,0.0
2020-02-03,11,1 wk ahead cum death,0
2020-02-03,11,1 wk ahead inc death,0.0
2020-02-03,12,1 wk ahead cum death,0
2020-02-03,12,1 wk ahead inc death,0.0
2020-02-03,13,1 wk ahead cum death,0
2020-02-03,13,1 wk ahead inc death,0.0
2020-02-03,15,1 wk ahead cum death,0
2020-02-03,15,1 wk ahead inc death,0.0
2020-02-03,16,1 wk ahead cum death,0
2020-02-03,16,1 wk ahead inc death,0.0
2020-02-03,17,1 wk ahead cum death,0
2020-02-03,17,1 wk ahead inc death,0.0
2020-02-03,18,1 wk ahead cum death,0
2020-02-03,18,1 wk ahead inc death,0.0
2020-02-03,19,1 wk ahead cum death,0
2020-02-03,19,1 wk ahead inc death,0.0
2020-02-03,20,1 wk ahead cum death,0
2020-02-03,20,1 wk ahead inc death,0.0
2020-02-03,21,1 wk ahead cum death,0
2020-02-03,21,1 wk ahead inc death,0.0
2020-02-03,22,1 wk ahead cum death,0
2020-02-03,22,1 wk ahead inc death,0.0
2020-02-03,23,1 wk ahead cum death,0
2020-02-03,23,1 wk ahead inc death,0.0
2020-02-03,24,1 wk ahead cum death,0
2020-02-03,24,1 wk ahead inc death,0.0
2020-02-03,25,1 wk ahead cum death,0
2020-02-03,25,1 wk ahead inc death,0.0
2020-02-03,26,1 wk ahead cum death,0
2020-02-03,26,1 wk ahead inc death,0.0
2020-02-03,27,1 wk ahead cum death,0
2020-02-03,27,1 wk ahead inc death,0.0
2020-02-03,28,1 wk ahead cum death,0
2020-02-03,28,1 wk ahead inc death,0.0
2020-02-03,29,1 wk ahead cum death,0
2020-02-03,29,1 wk ahead inc death,0.0
2020-02-03,30,1 wk ahead cum death,0
2020-02-03,30,1 wk ahead inc death,0.0
2020-02-03,31,1 wk ahead cum death,0
2020-02-03,31,1 wk ahead inc death,0.0
2020-02-03,32,1 wk ahead cum death,0
2020-02-03,32,1 wk ahead inc death,0.0
2020-02-03,33,1 wk ahead cum death,0
2020-02-03,33,1 wk ahead inc death,0.0
2020-02-03,34,1 wk ahead cum death,0
2020-02-03,34,1 wk ahead inc death,0.0
2020-02-03,35,1 wk ahead cum death,0
2020-02-03,35,1 wk ahead inc death,0.0
2020-02-03,36,1 wk ahead cum death,0
2020-02-03,36,1 wk ahead inc death,0.0
2020-02-03,37,1 wk ahead cum death,0
2020-02-03,37,1 wk ahead inc death,0.0
2020-02-03,38,1 wk ahead cum death,0
2020-02-03,38,1 wk ahead inc death,0.0
2020-02-03,39,1 wk ahead cum death,0
2020-02-03,39,1 wk ahead inc death,0.0
2020-02-03,40,1 wk ahead cum death,0
2020-02-03,40,1 wk ahead inc death,0.0
2020-02-03,41,1 wk ahead cum death,0
2020-02-03,41,1 wk ahead inc death,0.0
2020-02-03,42,1 wk ahead cum death,0
2020-02-03,42,1 wk ahead inc death,0.0
2020-02-03,44,1 wk ahead cum death,0
2020-02-03,44,1 wk ahead inc death,0.0
2020-02-03,45,1 wk ahead cum death,0
2020-02-03,45,1 wk ahead inc death,0.0
2020-02-03,46,1 wk ahead cum death,0
2020-02-03,46,1 wk ahead inc death,0.0
2020-02-03,47,1 wk ahead cum death,0
2020-02-03,47,1 wk ahead inc death,0.0
2020-02-03,48,1 wk ahead cum death,0
2020-02-03,48,1 wk ahead inc death,0.0
2020-02-03,49,1 wk ahead cum death,0
2020-02-03,US,1 wk ahead inc death,0.0
2020-02-03,50,1 wk ahead cum death,0
2020-02-03,49,1 wk ahead inc death,0.0
2020-02-03,51,1 wk ahead cum death,0
2020-02-03,50,1 wk ahead inc death,0.0
2020-02-03,53,1 wk ahead cum death,0
2020-02-03,51,1 wk ahead inc death,0.0
2020-02-03,54,1 wk ahead cum death,0
2020-02-03,53,1 wk ahead inc death,0.0
2020-02-03,55,1 wk ahead cum death,0
2020-02-03,54,1 wk ahead inc death,0.0
2020-02-03,56,1 wk ahead cum death,0
2020-02-03,55,1 wk ahead inc death,0.0
2020-02-03,US,1 wk ahead cum death,0
2020-02-03,56,1 wk ahead inc death,0.0
2020-02-10,01,1 wk ahead cum death,0
2020-02-10,01,1 wk ahead inc death,0.0
2020-02-10,02,1 wk ahead cum death,0
2020-02-10,02,1 wk ahead inc death,0.0
2020-02-10,04,1 wk ahead cum death,0
2020-02-10,04,1 wk ahead inc death,0.0
2020-02-10,05,1 wk ahead cum death,0
2020-02-10,05,1 wk ahead inc death,0.0
2020-02-10,06,1 wk ahead cum death,0
2020-02-10,06,1 wk ahead inc death,0.0
2020-02-10,08,1 wk ahead cum death,0
2020-02-10,08,1 wk ahead inc death,0.0
2020-02-10,09,1 wk ahead cum death,0
2020-02-10,09,1 wk ahead inc death,0.0
2020-02-10,10,1 wk ahead cum death,0
2020-02-10,10,1 wk ahead inc death,0.0
2020-02-10,11,1 wk ahead cum death,0
2020-02-10,11,1 wk ahead inc death,0.0
2020-02-10,12,1 wk ahead cum death,0
2020-02-10,12,1 wk ahead inc death,0.0
2020-02-10,13,1 wk ahead cum death,0
2020-02-10,13,1 wk ahead inc death,0.0
2020-02-10,15,1 wk ahead cum death,0
2020-02-10,15,1 wk ahead inc death,0.0
2020-02-10,16,1 wk ahead cum death,0
2020-02-10,16,1 wk ahead inc death,0.0
2020-02-10,17,1 wk ahead cum death,0
2020-02-10,17,1 wk ahead inc death,0.0
2020-02-10,18,1 wk ahead cum death,0
2020-02-10,18,1 wk ahead inc death,0.0
2020-02-10,19,1 wk ahead cum death,0
2020-02-10,19,1 wk ahead inc death,0.0
2020-02-10,20,1 wk ahead cum death,0
2020-02-10,20,1 wk ahead inc death,0.0
2020-02-10,21,1 wk ahead cum death,0
2020-02-10,21,1 wk ahead inc death,0.0
2020-02-10,22,1 wk ahead cum death,0
2020-02-10,22,1 wk ahead inc death,0.0
2020-02-10,23,1 wk ahead cum death,0
2020-02-10,23,1 wk ahead inc death,0.0
2020-02-10,24,1 wk ahead cum death,0
2020-02-10,24,1 wk ahead inc death,0.0
2020-02-10,25,1 wk ahead cum death,0
2020-02-10,25,1 wk ahead inc death,0.0
2020-02-10,26,1 wk ahead cum death,0
2020-02-10,26,1 wk ahead inc death,0.0
2020-02-10,27,1 wk ahead cum death,0
2020-02-10,27,1 wk ahead inc death,0.0
2020-02-10,28,1 wk ahead cum death,0
2020-02-10,28,1 wk ahead inc death,0.0
2020-02-10,29,1 wk ahead cum death,0
2020-02-10,29,1 wk ahead inc death,0.0
2020-02-10,30,1 wk ahead cum death,0
2020-02-10,30,1 wk ahead inc death,0.0
2020-02-10,31,1 wk ahead cum death,0
2020-02-10,31,1 wk ahead inc death,0.0
2020-02-10,32,1 wk ahead cum death,0
2020-02-10,32,1 wk ahead inc death,0.0
2020-02-10,33,1 wk ahead cum death,0
2020-02-10,33,1 wk ahead inc death,0.0
2020-02-10,34,1 wk ahead cum death,0
2020-02-10,34,1 wk ahead inc death,0.0
2020-02-10,35,1 wk ahead cum death,0
2020-02-10,35,1 wk ahead inc death,0.0
2020-02-10,36,1 wk ahead cum death,0
2020-02-10,36,1 wk ahead inc death,0.0
2020-02-10,37,1 wk ahead cum death,0
2020-02-10,37,1 wk ahead inc death,0.0
2020-02-10,38,1 wk ahead cum death,0
2020-02-10,38,1 wk ahead inc death,0.0
2020-02-10,39,1 wk ahead cum death,0
2020-02-10,39,1 wk ahead inc death,0.0
2020-02-10,40,1 wk ahead cum death,0
2020-02-10,40,1 wk ahead inc death,0.0
2020-02-10,41,1 wk ahead cum death,0
2020-02-10,41,1 wk ahead inc death,0.0
2020-02-10,42,1 wk ahead cum death,0
2020-02-10,42,1 wk ahead inc death,0.0
2020-02-10,44,1 wk ahead cum death,0
2020-02-10,44,1 wk ahead inc death,0.0
2020-02-10,45,1 wk ahead cum death,0
2020-02-10,45,1 wk ahead inc death,0.0
2020-02-10,46,1 wk ahead cum death,0
2020-02-10,46,1 wk ahead inc death,0.0
2020-02-10,47,1 wk ahead cum death,0
2020-02-10,47,1 wk ahead inc death,0.0
2020-02-10,48,1 wk ahead cum death,0
2020-02-10,48,1 wk ahead inc death,0.0
2020-02-10,49,1 wk ahead cum death,0
2020-02-10,US,1 wk ahead inc death,0.0
2020-02-10,50,1 wk ahead cum death,0
2020-02-10,49,1 wk ahead inc death,0.0
2020-02-10,51,1 wk ahead cum death,0
2020-02-10,50,1 wk ahead inc death,0.0
2020-02-10,53,1 wk ahead cum death,0
2020-02-10,51,1 wk ahead inc death,0.0
2020-02-10,54,1 wk ahead cum death,0
2020-02-10,53,1 wk ahead inc death,0.0
2020-02-10,55,1 wk ahead cum death,0
2020-02-10,54,1 wk ahead inc death,0.0
2020-02-10,56,1 wk ahead cum death,0
2020-02-10,55,1 wk ahead inc death,0.0
2020-02-10,US,1 wk ahead cum death,0
2020-02-10,56,1 wk ahead inc death,0.0
2020-02-17,01,1 wk ahead cum death,0
2020-02-17,01,1 wk ahead inc death,0.0
2020-02-17,02,1 wk ahead cum death,0
2020-02-17,02,1 wk ahead inc death,0.0
2020-02-17,04,1 wk ahead cum death,0
2020-02-17,04,1 wk ahead inc death,0.0
2020-02-17,05,1 wk ahead cum death,0
2020-02-17,05,1 wk ahead inc death,0.0
2020-02-17,06,1 wk ahead cum death,0
2020-02-17,06,1 wk ahead inc death,0.0
2020-02-17,08,1 wk ahead cum death,0
2020-02-17,08,1 wk ahead inc death,0.0
2020-02-17,09,1 wk ahead cum death,0
2020-02-17,09,1 wk ahead inc death,0.0
2020-02-17,10,1 wk ahead cum death,0
2020-02-17,10,1 wk ahead inc death,0.0
2020-02-17,11,1 wk ahead cum death,0
2020-02-17,11,1 wk ahead inc death,0.0
2020-02-17,12,1 wk ahead cum death,0
2020-02-17,12,1 wk ahead inc death,0.0
2020-02-17,13,1 wk ahead cum death,0
2020-02-17,13,1 wk ahead inc death,0.0
2020-02-17,15,1 wk ahead cum death,0
2020-02-17,15,1 wk ahead inc death,0.0
2020-02-17,16,1 wk ahead cum death,0
2020-02-17,16,1 wk ahead inc death,0.0
2020-02-17,17,1 wk ahead cum death,0
2020-02-17,17,1 wk ahead inc death,0.0
2020-02-17,18,1 wk ahead cum death,0
2020-02-17,18,1 wk ahead inc death,0.0
2020-02-17,19,1 wk ahead cum death,0
2020-02-17,19,1 wk ahead inc death,0.0
2020-02-17,20,1 wk ahead cum death,0
2020-02-17,20,1 wk ahead inc death,0.0
2020-02-17,21,1 wk ahead cum death,0
2020-02-17,21,1 wk ahead inc death,0.0
2020-02-17,22,1 wk ahead cum death,0
2020-02-17,22,1 wk ahead inc death,0.0
2020-02-17,23,1 wk ahead cum death,0
2020-02-17,23,1 wk ahead inc death,0.0
2020-02-17,24,1 wk ahead cum death,0
2020-02-17,24,1 wk ahead inc death,0.0
2020-02-17,25,1 wk ahead cum death,0
2020-02-17,25,1 wk ahead inc death,0.0
2020-02-17,26,1 wk ahead cum death,0
2020-02-17,26,1 wk ahead inc death,0.0
2020-02-17,27,1 wk ahead cum death,0
2020-02-17,27,1 wk ahead inc death,0.0
2020-02-17,28,1 wk ahead cum death,0
2020-02-17,28,1 wk ahead inc death,0.0
2020-02-17,29,1 wk ahead cum death,0
2020-02-17,29,1 wk ahead inc death,0.0
2020-02-17,30,1 wk ahead cum death,0
2020-02-17,30,1 wk ahead inc death,0.0
2020-02-17,31,1 wk ahead cum death,0
2020-02-17,31,1 wk ahead inc death,0.0
2020-02-17,32,1 wk ahead cum death,0
2020-02-17,32,1 wk ahead inc death,0.0
2020-02-17,33,1 wk ahead cum death,0
2020-02-17,33,1 wk ahead inc death,0.0
2020-02-17,34,1 wk ahead cum death,0
2020-02-17,34,1 wk ahead inc death,0.0
2020-02-17,35,1 wk ahead cum death,0
2020-02-17,35,1 wk ahead inc death,0.0
2020-02-17,36,1 wk ahead cum death,0
2020-02-17,36,1 wk ahead inc death,0.0
2020-02-17,37,1 wk ahead cum death,0
2020-02-17,37,1 wk ahead inc death,0.0
2020-02-17,38,1 wk ahead cum death,0
2020-02-17,38,1 wk ahead inc death,0.0
2020-02-17,39,1 wk ahead cum death,0
2020-02-17,39,1 wk ahead inc death,0.0
2020-02-17,40,1 wk ahead cum death,0
2020-02-17,40,1 wk ahead inc death,0.0
2020-02-17,41,1 wk ahead cum death,0
2020-02-17,41,1 wk ahead inc death,0.0
2020-02-17,42,1 wk ahead cum death,0
2020-02-17,42,1 wk ahead inc death,0.0
2020-02-17,44,1 wk ahead cum death,0
2020-02-17,44,1 wk ahead inc death,0.0
2020-02-17,45,1 wk ahead cum death,0
2020-02-17,45,1 wk ahead inc death,0.0
2020-02-17,46,1 wk ahead cum death,0
2020-02-17,46,1 wk ahead inc death,0.0
2020-02-17,47,1 wk ahead cum death,0
2020-02-17,47,1 wk ahead inc death,0.0
2020-02-17,48,1 wk ahead cum death,0
