date,location,location_name,value
2022-03-15,78,Virgin Islands,0
2022-03-14,60,American Samoa,0
2022-03-14,78,Virgin Islands,0
2022-03-13,60,American Samoa,1
2022-03-12,78,Virgin Islands,0
2022-03-11,60,American Samoa,0
2022-03-11,78,Virgin Islands,1
2022-03-10,60,American Samoa,1
2022-03-09,78,Virgin Islands,0
2022-03-08,60,American Samoa,0
2022-03-08,78,Virgin Islands,1
2022-03-07,60,American Samoa,1
2022-03-07,50,Vermont,1
2022-03-06,60,American Samoa,0
2022-03-06,78,Virgin Islands,0
2022-03-05,60,American Samoa,2
2022-03-04,78,Virgin Islands,0
2022-03-03,60,American Samoa,1
2022-03-03,78,Virgin Islands,0
2022-03-02,60,American Samoa,1
2022-03-01,78,Virgin Islands,0
2022-02-28,60,American Samoa,0
2022-02-28,50,Vermont,6
2022-02-27,60,American Samoa,0
2022-02-27,78,Virgin Islands,1
2022-02-26,60,American Samoa,0
2022-02-26,78,Virgin Islands,0
2022-02-25,60,American Samoa,0
2022-02-24,78,Virgin Islands,0
2022-02-23,60,American Samoa,1
2022-02-23,78,Virgin Islands,0
2022-02-22,60,American Samoa,0
2022-02-21,78,Virgin Islands,1
2022-02-20,60,American Samoa,0
2022-02-20,78,Virgin Islands,0
2022-02-19,60,American Samoa,0
2022-02-19,78,Virgin Islands,0
2022-02-18,60,American Samoa,0
2022-02-17,60,American Samoa,0
2022-02-16,78,Virgin Islands,0
2022-02-15,60,American Samoa,0
2022-02-15,78,Virgin Islands,0
2022-02-14,60,American Samoa,0
2022-02-13,78,Virgin Islands,0
2022-02-12,60,American Samoa,0
2022-02-12,78,Virgin Islands,0
2022-02-11,60,American Samoa,0
2022-02-11,78,Virgin Islands,0
2022-02-10,60,American Samoa,0
2022-02-10,78,Virgin Islands,1
2022-02-09,60,American Samoa,0
2022-02-08,78,Virgin Islands,0
2022-02-07,60,American Samoa,0
2022-02-07,78,Virgin Islands,1
2022-02-06,60,American Samoa,0
2022-02-05,78,Virgin Islands,1
2022-02-04,78,Virgin Islands,0
2022-02-03,78,Virgin Islands,0
2022-01-31,78,Virgin Islands,0
2022-01-30,78,Virgin Islands,0
2022-01-29,60,American Samoa,0
2022-01-28,78,Virgin Islands,2
2022-01-27,60,American Samoa,0
2022-01-27,78,Virgin Islands,4
2022-01-26,78,Virgin Islands,5
2022-01-23,78,Virgin Islands,1
2022-01-22,60,American Samoa,0
2022-01-22,78,Virgin Islands,2
2022-01-21,60,American Samoa,0
2022-01-20,78,Virgin Islands,7
2022-01-19,60,American Samoa,0
2022-01-18,78,Virgin Islands,0
2022-01-16,60,American Samoa,0
2022-01-15,78,Virgin Islands,3
2022-01-14,78,Virgin Islands,2
2022-01-12,78,Virgin Islands,0
2022-01-11,60,American Samoa,0
2022-01-10,78,Virgin Islands,3
2022-01-08,60,American Samoa,0
2022-01-07,50,Vermont,21
2022-01-06,60,American Samoa,0
2022-01-06,78,Virgin Islands,2
2022-01-05,60,American Samoa,0
2022-01-04,78,Virgin Islands,4
2022-01-03,50,Vermont,21
2021-12-31,60,American Samoa,0
2021-12-31,50,Vermont,12
2021-12-30,78,Virgin Islands,1
2021-12-27,09,Connecticut,202
2021-12-23,05,Arkansas,75
2021-12-20,35,New Mexico,63
2021-12-19,30,Montana,22
2021-12-19,44,Rhode Island,22
2021-12-12,15,Hawaii,3
2021-12-12,44,Rhode Island,33
2021-12-11,30,Montana,24
2021-12-10,01,Alabama,47
2021-12-01,09,Connecticut,72
2021-11-25,15,Hawaii,5
2021-11-24,16,Idaho,36
2021-11-24,30,Montana,39
2021-11-23,44,Rhode Island,15
2021-11-22,44,Rhode Island,22
2021-11-19,11,District of Columbia,10
2021-11-18,44,Rhode Island,10
2021-11-17,44,Rhode Island,10
2021-11-14,09,Connecticut,32
2021-11-13,44,Rhode Island,10
2021-11-12,33,New Hampshire,39
2021-11-10,16,Idaho,29
2021-11-09,11,District of Columbia,4
2021-11-07,35,New Mexico,61
2021-11-03,15,Hawaii,7
2021-11-03,32,Nevada,68
2021-11-01,33,New Hampshire,24
2021-10-28,16,Idaho,53
2021-10-26,44,Rhode Island,12
2021-10-23,19,Iowa,54
2021-10-23,32,Nevada,60
2021-10-22,33,New Hampshire,26
2021-10-21,33,New Hampshire,23
2021-10-19,30,Montana,92
2021-10-18,11,District of Columbia,8
2021-10-18,32,Nevada,77
2021-10-17,72,Puerto Rico,3
2021-10-13,16,Idaho,63
2021-10-13,35,New Mexico,53
2021-10-12,44,Rhode Island,12
2021-10-09,33,New Hampshire,13
2021-10-08,09,Connecticut,29
2021-10-05,25,Massachusetts,73
2021-10-04,31,Nebraska,52
2021-10-03,44,Rhode Island,3
2021-09-28,25,Massachusetts,80
2021-09-21,44,Rhode Island,13
2021-09-19,35,New Mexico,44
2021-09-18,32,Nevada,113
2021-09-14,25,Massachusetts,80
2021-09-13,33,New Hampshire,16
2021-09-03,30,Montana,73
2021-09-02,35,New Mexico,63
2021-08-30,33,New Hampshire,18
2021-08-29,33,New Hampshire,18
2021-08-29,44,Rhode Island,10
2021-08-28,33,New Hampshire,14
2021-08-27,38,North Dakota,26
2021-08-24,25,Massachusetts,67
2021-08-24,33,New Hampshire,24
2021-08-23,44,Rhode Island,10
2021-08-22,35,New Mexico,69
2021-08-21,44,Rhode Island,13
2021-08-20,02,Alaska,17
2021-08-20,56,Wyoming,33
2021-08-18,33,New Hampshire,11
2021-08-17,25,Massachusetts,76
2021-08-17,31,Nebraska,28
2021-08-16,44,Rhode Island,13
2021-08-14,10,Delaware,15
2021-08-13,54,West Virginia,53
2021-08-12,15,Hawaii,48
2021-08-12,35,New Mexico,55
2021-08-09,44,Rhode Island,18
2021-08-08,46,South Dakota,15
2021-08-06,56,Wyoming,25
2021-08-05,23,Maine,6
2021-08-04,11,District of Columbia,7
2021-08-03,23,Maine,6
2021-08-03,33,New Hampshire,3
2021-08-03,54,West Virginia,41
2021-08-02,09,Connecticut,42
2021-08-02,41,Oregon,37
2021-08-01,16,Idaho,26
2021-07-31,08,Colorado,73
2021-07-30,44,Rhode Island,1
2021-07-28,46,South Dakota,7
2021-07-27,44,Rhode Island,3
2021-07-26,46,South Dakota,8
2021-07-24,30,Montana,10
2021-07-24,46,South Dakota,3
2021-07-23,41,Oregon,28
2021-07-17,10,Delaware,5
2021-07-14,33,New Hampshire,5
2021-07-10,38,North Dakota,2
2021-07-10,41,Oregon,16
2021-07-09,72,Puerto Rico,4
2021-07-08,25,Massachusetts,23
2021-06-30,25,Massachusetts,9
2021-06-25,25,Massachusetts,12
2021-06-24,23,Maine,4
2021-06-16,72,Puerto Rico,3
2021-06-12,25,Massachusetts,17
2021-06-10,41,Oregon,17
2021-06-08,02,Alaska,2
2021-06-08,30,Montana,12
2021-06-05,02,Alaska,2
2021-06-03,16,Idaho,16
2021-06-03,44,Rhode Island,1
2021-06-02,41,Oregon,30
2021-06-01,72,Puerto Rico,3
2021-05-30,16,Idaho,8
2021-05-30,44,Rhode Island,3
2021-05-29,23,Maine,6
2021-05-29,44,Rhode Island,0
2021-05-27,35,New Mexico,26
2021-05-27,44,Rhode Island,5
2021-05-26,44,Rhode Island,6
2021-05-25,46,South Dakota,1
2021-05-24,44,Rhode Island,4
2021-05-23,46,South Dakota,1
2021-05-22,16,Idaho,17
2021-05-22,44,Rhode Island,2
2021-05-20,19,Iowa,22
2021-05-19,33,New Hampshire,9
2021-05-19,44,Rhode Island,4
2021-05-18,02,Alaska,3
2021-05-18,38,North Dakota,18
2021-05-17,31,Nebraska,9
2021-05-17,32,Nevada,41
2021-05-15,31,Nebraska,7
2021-05-13,31,Nebraska,9
2021-05-12,38,North Dakota,8
2021-05-11,11,District of Columbia,9
2021-05-10,27,Minnesota,59
2021-05-10,44,Rhode Island,10
2021-05-08,31,Nebraska,8
2021-05-06,22,Louisiana,53
2021-05-05,15,Hawaii,6
2021-05-04,19,Iowa,34
2021-05-04,38,North Dakota,9
2021-05-03,02,Alaska,5
2021-05-02,27,Minnesota,67
2021-05-01,33,New Hampshire,10
2021-04-29,35,New Mexico,18
2021-04-29,54,West Virginia,34
2021-04-28,15,Hawaii,2
2021-04-26,19,Iowa,39
2021-04-23,46,South Dakota,5
2021-04-22,44,Rhode Island,9
2021-04-21,22,Louisiana,38
2021-04-20,02,Alaska,7
2021-04-19,56,Wyoming,4
2021-04-18,30,Montana,6
2021-04-18,49,Utah,19
2021-04-17,08,Colorado,70
2021-04-16,19,Iowa,29
2021-04-16,30,Montana,13
2021-04-14,15,Hawaii,4
2021-04-13,11,District of Columbia,14
2021-04-13,15,Hawaii,6
2021-04-12,02,Alaska,4
2021-04-12,32,Nevada,40
2021-04-09,02,Alaska,4
2021-04-08,02,Alaska,2
2021-04-08,54,West Virginia,41
2021-04-07,15,Hawaii,4
2021-04-07,33,New Hampshire,10
2021-04-06,34,New Jersey,323
2021-04-05,20,Kansas,29
2021-04-04,02,Alaska,3
2021-04-03,10,Delaware,14
2021-04-02,02,Alaska,2
2021-04-02,30,Montana,4
2021-04-01,05,Arkansas,15
2021-04-01,15,Hawaii,7
2021-04-01,30,Montana,8
2021-03-31,02,Alaska,9
2021-03-31,32,Nevada,40
2021-03-31,56,Wyoming,9
2021-03-29,25,Massachusetts,100
2021-03-29,33,New Hampshire,15
2021-03-28,23,Maine,9
2021-03-27,25,Massachusetts,96
2021-03-27,54,West Virginia,29
2021-03-26,33,New Hampshire,18
2021-03-25,30,Montana,12
2021-03-25,31,Nebraska,11
2021-03-23,19,Iowa,45
2021-03-23,30,Montana,8
2021-03-16,25,Massachusetts,86
2021-02-22,21,Kentucky,229
2021-02-17,46,South Dakota,10
2021-02-12,35,New Mexico,32
2021-02-04,10,Delaware,18
2021-02-01,24,Maryland,170
2021-01-25,27,Minnesota,67
2021-01-19,25,Massachusetts,244
2021-01-19,44,Rhode Island,34
2021-01-16,25,Massachusetts,244
2021-01-12,11,District of Columbia,32
2021-01-12,23,Maine,27
2021-01-12,41,Oregon,55
2021-01-09,44,Rhode Island,33
2021-01-08,27,Minnesota,98
2021-01-07,49,Utah,96
2021-01-06,41,Oregon,66
2021-01-05,41,Oregon,61
2020-12-31,44,Rhode Island,31
2020-12-30,44,Rhode Island,41
2020-12-29,25,Massachusetts,323
2020-12-29,44,Rhode Island,27
2020-12-28,41,Oregon,67
2020-12-16,47,Tennessee,415
2020-12-09,22,Louisiana,224
2020-10-26,45,South Carolina,92
2020-11-23,11,District of Columbia,19
2020-11-19,46,South Dakota,73
2020-12-04,17,Illinois,540
2020-08-26,33,New Hampshire,28
2020-08-18,34,New Jersey,20
2020-07-19,09,Connecticut,11
2020-08-21,72,Puerto Rico,20
2020-10-25,29,Missouri,168
2020-08-25,31,Nebraska,11
2020-11-11,50,Vermont,6
2020-11-04,24,Maryland,92
2020-08-24,50,Vermont,1
2020-08-20,16,Idaho,17
2020-11-16,37,North Carolina,222
2020-10-13,15,Hawaii,18
2020-07-21,45,South Carolina,117
2020-10-17,34,New Jersey,69
2020-08-13,45,South Carolina,114
2020-09-23,05,Arkansas,66
2020-09-18,56,Wyoming,5
2020-11-06,78,Virgin Islands,0
2020-11-07,18,Indiana,314
2020-09-17,19,Iowa,47
2020-10-20,19,Iowa,90
2020-06-11,26,Michigan,0
2020-11-20,19,Iowa,190
2020-07-19,06,California,622
2020-09-10,02,Alaska,0
2020-07-14,30,Montana,3
2020-09-13,51,Virginia,62
2020-09-22,42,Pennsylvania,62
2020-10-31,26,Michigan,265
2020-08-25,17,Illinois,137
2020-11-10,13,Georgia,430
2020-11-03,24,Maryland,81
2020-10-27,28,Mississippi,95
2020-07-30,55,Wisconsin,81
2020-08-24,10,Delaware,10
2020-09-22,24,Maryland,36
2020-11-09,34,New Jersey,228
2020-07-18,08,Colorado,26
2020-08-26,13,Georgia,277
2020-08-07,28,Mississippi,130
2020-11-24,48,Texas,1181
2020-09-23,19,Iowa,74
2020-08-31,30,Montana,29
2020-08-07,47,Tennessee,136
2020-06-10,26,Michigan,0
2020-07-27,36,New York,68
2020-10-17,16,Idaho,25
2020-09-19,15,Hawaii,44
2020-08-11,21,Kentucky,239
2020-11-16,18,Indiana,362
2020-08-16,32,Nevada,60
2020-11-08,40,Oklahoma,237
2020-07-21,12,Florida,827
2020-11-29,49,Utah,81
2020-09-01,54,West Virginia,16
2020-10-15,72,Puerto Rico,20
2020-11-10,46,South Dakota,80
2020-09-05,13,Georgia,217
2020-12-03,33,New Hampshire,27
2020-08-02,46,South Dakota,1
2020-08-08,51,Virginia,36
2020-10-12,28,Mississippi,86
2020-11-01,25,Massachusetts,58
2020-11-13,26,Michigan,404
2020-11-13,02,Alaska,28
2020-10-23,17,Illinois,291
2020-10-23,28,Mississippi,80
2020-09-10,15,Hawaii,77
2020-10-09,33,New Hampshire,3
2020-09-19,22,Louisiana,67
2020-09-13,53,Washington,30
2020-10-03,06,California,294
2020-11-21,20,Kansas,163
2020-09-21,38,North Dakota,20
2020-08-17,28,Mississippi,109
2020-09-04,34,New Jersey,29
2020-09-12,13,Georgia,743
2020-10-22,11,District of Columbia,14
2020-12-04,51,Virginia,208
2020-10-22,05,Arkansas,82
2020-10-10,42,Pennsylvania,82
2020-10-27,44,Rhode Island,18
2020-09-06,56,Wyoming,8
2020-08-22,30,Montana,14
2020-10-26,12,Florida,371
2020-11-08,23,Maine,7
2020-10-28,18,Indiana,217
2020-08-31,51,Virginia,81
2020-07-08,23,Maine,0
2020-08-04,12,Florida,682
2020-07-16,45,South Carolina,105
2020-08-16,15,Hawaii,29
2020-11-05,45,South Carolina,63
2020-08-10,38,North Dakota,10
2020-10-14,24,Maryland,46
2020-10-27,04,Arizona,95
2020-08-28,15,Hawaii,86
2020-09-16,24,Maryland,53
2020-08-27,37,North Carolina,660
2020-07-27,34,New Jersey,31
2020-09-27,05,Arkansas,56
2020-07-18,27,Minnesota,8
2020-09-20,35,New Mexico,10
2020-11-02,20,Kansas,127
2020-10-02,08,Colorado,31
2020-10-29,35,New Mexico,58
2020-10-24,39,Ohio,191
2020-08-04,27,Minnesota,20
2020-09-22,09,Connecticut,12
2020-09-18,32,Nevada,44
2020-11-26,02,Alaska,13
2020-09-04,23,Maine,0
2020-09-25,32,Nevada,43
2020-11-06,24,Maryland,111
2020-08-01,35,New Mexico,16
2020-10-02,44,Rhode Island,3
2020-11-15,47,Tennessee,231
2020-11-29,37,North Carolina,202
2020-09-27,11,District of Columbia,6
2020-09-07,13,Georgia,182
2020-09-21,49,Utah,42
2020-11-03,34,New Jersey,147
2020-08-15,19,Iowa,36
2020-08-02,29,Missouri,73
2020-10-07,42,Pennsylvania,100
2020-10-21,28,Mississippi,78
2020-10-12,19,Iowa,83
2020-11-12,20,Kansas,150
2020-11-20,53,Washington,99
2020-08-27,22,Louisiana,83
2020-08-09,37,North Carolina,68
2020-09-18,78,Virgin Islands,0
2020-11-18,09,Connecticut,96
2020-10-11,06,California,291
2020-09-16,50,Vermont,0
2020-10-01,33,New Hampshire,0
2020-09-27,72,Puerto Rico,21
2020-11-29,16,Idaho,68
2020-11-24,47,Tennessee,297
2020-09-21,05,Arkansas,76
2020-11-16,26,Michigan,484
2020-12-01,39,Ohio,762
2020-07-25,53,Washington,28
2020-08-26,39,Ohio,99
2020-08-09,31,Nebraska,16
2020-10-20,27,Minnesota,71
2020-10-02,04,Arizona,63
2020-10-31,46,South Dakota,58
2020-11-19,47,Tennessee,277
2020-11-01,40,Oklahoma,227
2020-09-29,38,North Dakota,34
2020-07-29,20,Kansas,36
2020-09-05,37,North Carolina,100
2020-11-11,45,South Carolina,68
2020-09-24,49,Utah,31
2020-09-24,19,Iowa,59
2020-08-06,20,Kansas,19
2020-10-14,31,Nebraska,47
2020-08-21,36,New York,455
2020-08-20,04,Arizona,110
2020-10-18,53,Washington,30
2020-08-08,10,Delaware,1
2020-11-26,72,Puerto Rico,30
2020-11-01,51,Virginia,72
2020-10-19,09,Connecticut,24
2020-08-05,48,Texas,828
2020-10-21,44,Rhode Island,8
2020-10-20,44,Rhode Island,14
2020-09-22,49,Utah,39
2020-07-07,28,Mississippi,0
2020-11-15,23,Maine,11
2020-11-17,09,Connecticut,126
2020-10-29,25,Massachusetts,60
2020-11-27,46,South Dakota,68
2020-10-18,16,Idaho,32
2020-08-29,12,Florida,343
2020-08-12,29,Missouri,96
2020-10-01,05,Arkansas,58
2020-08-11,26,Michigan,67
2020-09-21,42,Pennsylvania,57
2020-08-13,33,New Hampshire,3
2020-07-30,32,Nevada,71
2020-12-01,24,Maryland,220
2020-10-19,54,West Virginia,27
2020-08-06,32,Nevada,76
2020-08-14,10,Delaware,9
2020-08-19,56,Wyoming,8
2020-11-18,42,Pennsylvania,487
2020-08-04,36,New York,73
2020-12-06,54,West Virginia,62
2020-09-22,04,Arizona,49
2020-07-29,09,Connecticut,3
2020-07-27,45,South Carolina,195
2020-07-25,23,Maine,4
2020-11-13,15,Hawaii,13
2020-08-01,13,Georgia,225
2020-08-14,54,West Virginia,12
2020-10-23,55,Wisconsin,333
2020-09-08,20,Kansas,43
2020-08-19,11,District of Columbia,17
2020-08-09,11,District of Columbia,14
2020-11-21,32,Nevada,136
2020-06-21,36,New York,0
2020-09-29,16,Idaho,18
2020-11-25,27,Minnesota,224
2020-09-02,48,Texas,444
2020-08-04,49,Utah,33
2020-09-07,12,Florida,308
2020-07-27,12,Florida,773
2020-07-21,26,Michigan,22
2020-11-23,38,North Dakota,51
2020-09-05,56,Wyoming,8
2020-11-01,17,Illinois,344
2020-07-19,37,North Carolina,92
2020-08-14,27,Minnesota,46
2020-11-11,23,Maine,8
2020-08-04,09,Connecticut,20
2020-10-30,51,Virginia,84
2020-08-22,18,Indiana,41
2020-10-30,44,Rhode Island,7
2020-09-02,10,Delaware,10
2020-08-31,45,South Carolina,80
2020-08-07,19,Iowa,57
2020-12-04,32,Nevada,157
2020-11-06,13,Georgia,358
2020-10-24,56,Wyoming,17
2020-07-16,23,Maine,0
2020-11-06,18,Indiana,338
2020-09-04,30,Montana,13
2020-11-15,50,Vermont,2
2020-10-07,47,Tennessee,135
2020-11-04,45,South Carolina,77
2020-11-26,05,Arkansas,106
2020-09-18,33,New Hampshire,2
2020-11-29,35,New Mexico,127
2020-07-30,26,Michigan,951
2020-10-24,26,Michigan,142
2020-10-22,31,Nebraska,43
2020-11-01,54,West Virginia,32
2020-09-27,23,Maine,0
2020-11-13,35,New Mexico,123
2020-08-25,40,Oklahoma,91
2020-10-27,10,Delaware,13
2020-09-20,16,Idaho,12
2020-09-30,36,New York,132
2020-08-12,49,Utah,19
2020-09-03,02,Alaska,0
2020-07-15,24,Maryland,46
2020-08-25,51,Virginia,52
2020-08-13,16,Idaho,20
2020-11-03,56,Wyoming,33
2020-10-06,04,Arizona,70
2020-11-28,39,Ohio,680
2020-11-17,23,Maine,18
2020-12-02,12,Florida,664
2020-08-16,16,Idaho,27
2020-08-14,34,New Jersey,27
2020-09-27,26,Michigan,57
2020-08-03,16,Idaho,27
2020-07-26,46,South Dakota,2
2020-07-30,08,Colorado,57
2020-11-13,47,Tennessee,238
2020-09-21,16,Idaho,19
2020-08-13,25,Massachusetts,23
2020-11-26,48,Texas,1010
2020-09-20,11,District of Columbia,11
2020-07-10,44,Rhode Island,0
2020-11-14,47,Tennessee,254
2020-10-23,38,North Dakota,38
2020-10-19,25,Massachusetts,43
2020-11-25,55,Wisconsin,428
2020-10-10,09,Connecticut,16
2020-11-21,22,Louisiana,144
2020-09-14,38,North Dakota,17
2020-08-03,05,Arkansas,70
2020-07-17,05,Arkansas,57
2020-10-09,53,Washington,31
2020-10-30,17,Illinois,346
2020-11-17,53,Washington,93
2020-10-25,39,Ohio,177
2020-07-15,18,Indiana,35
2020-10-27,50,Vermont,3
2020-08-11,37,North Carolina,86
2020-10-11,27,Minnesota,63
2020-11-05,06,California,429
2020-08-31,54,West Virginia,9
2020-11-09,30,Montana,77
2020-12-03,11,District of Columbia,30
2020-10-27,39,Ohio,253
2020-08-29,31,Nebraska,17
2020-07-25,35,New Mexico,17
2020-07-28,56,Wyoming,8
2020-10-04,31,Nebraska,39
2020-08-30,28,Mississippi,81
2020-09-17,41,Oregon,11
2020-07-20,46,South Dakota,1
2020-07-28,30,Montana,18
2020-07-17,46,South Dakota,26
2020-09-12,51,Virginia,59
2020-07-23,11,District of Columbia,45
2020-07-19,44,Rhode Island,3
2020-08-18,45,South Carolina,97
2020-09-15,48,Texas,491
2020-08-20,49,Utah,21
2020-11-23,49,Utah,97
2020-11-22,72,Puerto Rico,203
2020-09-20,49,Utah,18
2020-11-11,20,Kansas,182
2020-10-31,28,Mississippi,60
2020-12-01,04,Arizona,434
2020-11-30,12,Florida,738
2020-07-29,31,Nebraska,3
2020-10-24,04,Arizona,95
2020-10-17,27,Minnesota,68
2020-08-11,19,Iowa,46
2020-08-05,37,North Carolina,139
2020-11-15,09,Connecticut,85
2020-09-24,44,Rhode Island,5
2020-07-19,10,Delaware,0
2020-07-26,13,Georgia,203
2020-09-15,20,Kansas,45
2020-10-14,55,Wisconsin,294
2020-09-23,36,New York,118
2020-11-07,40,Oklahoma,196
2020-08-12,12,Florida,580
2020-08-20,27,Minnesota,36
2020-09-26,55,Wisconsin,128
2020-10-17,49,Utah,37
2020-08-01,18,Indiana,64
2020-09-11,10,Delaware,5
2020-09-25,50,Vermont,0
2020-08-14,44,Rhode Island,10
2020-10-19,05,Arkansas,99
2020-10-06,50,Vermont,1
2020-10-22,78,Virgin Islands,0
2020-08-28,47,Tennessee,100
2020-07-29,48,Texas,848
2020-07-14,11,District of Columbia,4
2020-07-31,15,Hawaii,11
2020-09-01,35,New Mexico,8
2020-08-21,29,Missouri,116
2020-10-21,10,Delaware,14
2020-10-12,48,Texas,695
2020-08-17,13,Georgia,321
2020-10-28,51,Virginia,86
2020-09-30,53,Washington,25
2020-08-06,50,Vermont,0
2020-11-08,13,Georgia,321
2020-09-02,20,Kansas,34
2020-10-14,22,Louisiana,84
2020-11-01,06,California,385
2020-10-16,11,District of Columbia,2
2020-10-02,27,Minnesota,58
2020-08-10,20,Kansas,23
2020-09-30,12,Florida,268
2020-08-29,51,Virginia,35
2020-11-05,30,Montana,81
2020-08-03,49,Utah,19
2020-10-05,55,Wisconsin,210
2020-08-11,53,Washington,24
2020-07-30,37,North Carolina,151
2020-10-03,40,Oklahoma,134
2020-11-17,42,Pennsylvania,467
2020-10-19,36,New York,141
2020-10-09,21,Kentucky,128
2020-09-14,47,Tennessee,95
2020-10-07,29,Missouri,176
2020-07-20,09,Connecticut,8
2020-10-11,40,Oklahoma,174
2020-10-18,48,Texas,690
2020-08-06,47,Tennessee,151
2020-11-09,23,Maine,10
2020-10-01,16,Idaho,22
2020-11-09,46,South Dakota,75
2020-11-30,45,South Carolina,144
2020-07-28,10,Delaware,0
2020-06-29,36,New York,0
2020-10-11,33,New Hampshire,2
2020-11-06,33,New Hampshire,9
2020-10-30,31,Nebraska,93
2020-09-08,34,New Jersey,29
2020-09-22,39,Ohio,82
2020-07-30,13,Georgia,254
2020-10-24,24,Maryland,59
2020-09-06,39,Ohio,80
2020-08-17,51,Virginia,63
2020-07-30,19,Iowa,35
2020-09-23,45,South Carolina,67
2020-10-08,26,Michigan,73
2020-11-22,55,Wisconsin,425
2020-11-15,15,Hawaii,4
2020-08-21,08,Colorado,23
2020-07-13,72,Puerto Rico,0
2020-10-16,25,Massachusetts,43
2020-08-06,30,Montana,17
2020-11-06,08,Colorado,180
2020-10-16,29,Missouri,188
