weekdate,simple_state,cumulative_prob
2020-05-17,arizona,0.847296395193592
2020-05-24,arizona,0.890353805073431
2020-05-31,arizona,0.91588785046729
2020-06-07,arizona,0.936915887850467
2020-06-14,arizona,0.951602136181575
2020-06-21,arizona,0.964619492656876
2020-06-28,arizona,0.974799732977303
2020-07-05,arizona,0.980974632843792
2020-07-12,arizona,0.985814419225634
2020-07-19,arizona,0.990487316421896
2020-07-26,arizona,0.993324432576769
2020-08-02,arizona,0.994993324432577
2020-08-09,arizona,0.996495327102804
2020-08-16,arizona,0.997329773030708
2020-08-23,arizona,0.998497997329773
2020-08-30,arizona,0.999165554072096
2020-09-06,arizona,0.999332443257677
2020-09-13,arizona,0.999332443257677
2020-09-20,arizona,0.999499332443258
2020-09-27,arizona,0.999499332443258
2020-10-04,arizona,0.999833110814419
2020-10-11,arizona,0.999833110814419
2020-10-18,arizona,0.999833110814419
2020-10-25,arizona,1
2020-11-01,arizona,1
2020-11-08,arizona,1
2020-03-15,arkansas,0
2020-03-22,arkansas,0
2020-03-29,arkansas,0
2020-04-05,arkansas,0
2020-04-12,arkansas,0
2020-04-19,arkansas,0
2020-04-26,arkansas,0.756243756243756
2020-05-03,arkansas,0.788211788211788
2020-05-10,arkansas,0.83016983016983
2020-05-17,arkansas,0.862637362637363
2020-05-24,arkansas,0.888361638361639
2020-05-31,arkansas,0.908841158841159
2020-06-07,arkansas,0.927822177822178
2020-06-14,arkansas,0.94005994005994
2020-06-21,arkansas,0.956793206793207
2020-06-28,arkansas,0.965284715284715
2020-07-05,arkansas,0.973026973026973
2020-07-12,arkansas,0.98026973026973
2020-07-19,arkansas,0.985764235764236
2020-07-26,arkansas,0.990509490509491
2020-08-02,arkansas,0.993006993006993
2020-08-09,arkansas,0.994255744255744
2020-08-16,arkansas,0.995504495504495
2020-08-23,arkansas,0.996253746253746
2020-08-30,arkansas,0.997502497502498
2020-09-06,arkansas,0.998001998001998
2020-09-13,arkansas,0.998501498501498
2020-09-20,arkansas,0.999000999000999
2020-09-27,arkansas,0.999250749250749
2020-10-04,arkansas,0.9995004995005
2020-10-11,arkansas,0.9995004995005
2020-10-18,arkansas,1
2020-10-25,arkansas,1
2020-11-01,arkansas,1
2020-11-08,arkansas,1
2020-03-15,california,0
2020-03-22,california,0
2020-03-29,california,0
2020-04-05,california,0
2020-04-12,california,0
2020-04-19,california,0
2020-04-26,california,0
2020-05-03,california,0.676823176823177
2020-05-10,california,0.721778221778222
2020-05-17,california,0.778471528471529
2020-05-24,california,0.827172827172827
2020-05-31,california,0.875124875124875
2020-06-07,california,0.903596403596404
2020-06-14,california,0.931068931068931
2020-06-21,california,0.9502997002997
2020-06-28,california,0.964285714285714
2020-07-05,california,0.973026973026973
2020-07-12,california,0.98001998001998
2020-07-19,california,0.984515484515484
2020-07-26,california,0.98976023976024
2020-08-02,california,0.992507492507493
2020-08-09,california,0.995004995004995
2020-08-16,california,0.996503496503496
2020-08-23,california,0.997502497502498
2020-08-30,california,0.998001998001998
2020-09-06,california,0.998001998001998
2020-09-13,california,0.998001998001998
2020-09-20,california,0.999000999000999
2020-09-27,california,0.99975024975025
2020-10-04,california,0.99975024975025
2020-10-11,california,0.99975024975025
2020-10-18,california,0.99975024975025
2020-10-25,california,1
2020-11-01,california,1
2020-11-08,california,1
2020-03-15,colorado,0
2020-03-22,colorado,0
2020-03-29,colorado,0
2020-04-05,colorado,0
2020-04-12,colorado,0
2020-04-19,colorado,0
2020-04-26,colorado,0.657842157842158
2020-05-03,colorado,0.687062937062937
2020-05-10,colorado,0.744755244755245
2020-05-17,colorado,0.799200799200799
2020-05-24,colorado,0.844655344655345
2020-05-31,colorado,0.882117882117882
2020-06-07,colorado,0.91033966033966
2020-06-14,colorado,0.934565434565435
2020-06-21,colorado,0.950549450549451
2020-06-28,colorado,0.964785214785215
2020-07-05,colorado,0.975024975024975
2020-07-12,colorado,0.982767232767233
2020-07-19,colorado,0.986263736263736
2020-07-26,colorado,0.990759240759241
2020-08-02,colorado,0.992257742257742
2020-08-09,colorado,0.994755244755245
2020-08-16,colorado,0.995254745254745
2020-08-23,colorado,0.996503496503496
2020-08-30,colorado,0.997502497502498
2020-09-06,colorado,0.998001998001998
2020-09-13,colorado,0.998751248751249
2020-09-20,colorado,0.999000999000999
2020-09-27,colorado,0.999250749250749
2020-10-04,colorado,0.999500499500499
2020-10-11,colorado,0.99975024975025
2020-10-18,colorado,1
2020-10-25,colorado,1
2020-11-01,colorado,1
2020-11-08,colorado,1
2020-03-15,connecticut,0
2020-03-22,connecticut,0
2020-03-29,connecticut,0
2020-04-05,connecticut,0
2020-04-12,connecticut,0
2020-04-19,connecticut,0
2020-04-26,connecticut,0.89035964035964
2020-05-03,connecticut,0.923326673326673
2020-05-10,connecticut,0.953046953046953
2020-05-17,connecticut,0.97027972027972
2020-05-24,connecticut,0.98001998001998
2020-05-31,connecticut,0.986763236763237
2020-06-07,connecticut,0.99050949050949
2020-06-14,connecticut,0.994005994005994
2020-06-21,connecticut,0.996253746253746
2020-06-28,connecticut,0.997752247752248
2020-07-05,connecticut,0.999250749250749
2020-07-12,connecticut,0.999250749250749
2020-07-19,connecticut,0.999500499500499
2020-07-26,connecticut,0.99975024975025
2020-08-02,connecticut,0.99975024975025
2020-08-09,connecticut,1
2020-08-16,connecticut,1
2020-08-23,connecticut,1
2020-08-30,connecticut,1
2020-09-06,connecticut,1
2020-09-13,connecticut,1
2020-09-20,connecticut,1
2020-09-27,connecticut,1
2020-10-04,connecticut,1
2020-10-11,connecticut,1
2020-10-18,connecticut,1
2020-10-25,connecticut,1
2020-11-01,connecticut,1
2020-11-08,connecticut,1
2020-03-15,delaware,0
2020-03-22,delaware,0
2020-03-29,delaware,0
2020-04-05,delaware,0
2020-04-12,delaware,0
2020-04-19,delaware,0
2020-04-26,delaware,0
2020-05-03,delaware,0.711038961038961
2020-05-10,delaware,0.757742257742258
2020-05-17,delaware,0.801448551448551
2020-05-24,delaware,0.837412587412587
2020-05-31,delaware,0.870629370629371
2020-06-07,delaware,0.897852147852148
2020-06-14,delaware,0.920579420579421
2020-06-21,delaware,0.94005994005994
2020-06-28,delaware,0.956543456543456
2020-07-05,delaware,0.969030969030969
2020-07-12,delaware,0.975524475524475
2020-07-19,delaware,0.981268731268731
2020-07-26,delaware,0.985264735264735
2020-08-02,delaware,0.99025974025974
2020-08-09,delaware,0.991758241758242
2020-08-16,delaware,0.994505494505495
2020-08-23,delaware,0.996003996003996
2020-08-30,delaware,0.997002997002997
2020-09-06,delaware,0.997752247752248
2020-09-13,delaware,0.998751248751249
2020-09-20,delaware,0.999000999000999
2020-09-27,delaware,0.999500499500499
2020-10-04,delaware,0.999500499500499
2020-10-11,delaware,0.999500499500499
2020-10-18,delaware,1
2020-10-25,delaware,1
2020-11-01,delaware,1
2020-11-08,delaware,1
2020-03-15,districtofcolumbia,0
2020-03-22,districtofcolumbia,0
2020-03-29,districtofcolumbia,0
2020-04-05,districtofcolumbia,0
2020-04-12,districtofcolumbia,0.6496003996004
2020-04-19,districtofcolumbia,0.6496003996004
2020-04-26,districtofcolumbia,0.6496003996004
2020-05-03,districtofcolumbia,0.731518481518482
2020-05-10,districtofcolumbia,0.834665334665335
2020-05-17,districtofcolumbia,0.889360639360639
2020-05-24,districtofcolumbia,0.922827172827173
2020-05-31,districtofcolumbia,0.951798201798202
2020-06-07,districtofcolumbia,0.968781218781219
2020-06-14,districtofcolumbia,0.982517482517482
2020-06-21,districtofcolumbia,0.989010989010989
2020-06-28,districtofcolumbia,0.992757242757243
2020-07-05,districtofcolumbia,0.995754245754246
2020-07-12,districtofcolumbia,0.997002997002997
2020-07-19,districtofcolumbia,0.998501498501498
2020-07-26,districtofcolumbia,0.99975024975025
2020-08-02,districtofcolumbia,0.99975024975025
2020-08-09,districtofcolumbia,0.99975024975025
2020-08-16,districtofcolumbia,0.99975024975025
2020-08-23,districtofcolumbia,0.99975024975025
2020-08-30,districtofcolumbia,0.99975024975025
2020-09-06,districtofcolumbia,1
2020-09-13,districtofcolumbia,1
2020-09-20,districtofcolumbia,1
2020-09-27,districtofcolumbia,1
2020-10-04,districtofcolumbia,1
2020-10-11,districtofcolumbia,1
2020-10-18,districtofcolumbia,1
2020-10-25,districtofcolumbia,1
2020-11-01,districtofcolumbia,1
2020-11-08,districtofcolumbia,1
2020-03-15,florida,0
2020-03-22,florida,0
2020-03-29,florida,0
2020-04-05,florida,0.93956043956044
2020-04-12,florida,0.93956043956044
2020-04-19,florida,0.93956043956044
2020-04-26,florida,0.93956043956044
2020-05-03,florida,0.942807192807193
2020-05-10,florida,0.951548451548452
2020-05-17,florida,0.96028971028971
2020-05-24,florida,0.968031968031968
2020-05-31,florida,0.974525474525475
2020-06-07,florida,0.98026973026973
2020-06-14,florida,0.985764235764236
2020-06-21,florida,0.98976023976024
2020-06-28,florida,0.992757242757243
2020-07-05,florida,0.995254745254745
2020-07-12,florida,0.995504495504495
2020-07-19,florida,0.996753246753247
2020-07-26,florida,0.997752247752248
2020-08-02,florida,0.998751248751249
2020-08-09,florida,0.999000999000999
2020-08-16,florida,0.999000999000999
2020-08-23,florida,0.999250749250749
2020-08-30,florida,0.999250749250749
2020-09-06,florida,0.999500499500499
2020-09-13,florida,0.999500499500499
2020-09-20,florida,1
2020-09-27,florida,1
2020-10-04,florida,1
2020-10-11,florida,1
2020-10-18,florida,1
2020-10-25,florida,1
2020-11-01,florida,1
2020-11-08,florida,1
2020-03-15,georgia,0
2020-03-22,georgia,0
2020-03-29,georgia,0
2020-04-05,georgia,0
2020-04-12,georgia,0
2020-04-19,georgia,0.781718281718282
2020-04-26,georgia,0.781718281718282
2020-05-03,georgia,0.798951048951049
2020-05-10,georgia,0.834665334665335
2020-05-17,georgia,0.868131868131868
2020-05-24,georgia,0.901348651348651
2020-05-31,georgia,0.923076923076923
2020-06-07,georgia,0.943306693306693
2020-06-14,georgia,0.955044955044955
2020-06-21,georgia,0.964285714285714
2020-06-28,georgia,0.976023976023976
2020-07-05,georgia,0.981518481518482
2020-07-12,georgia,0.985514485514486
2020-07-19,georgia,0.99025974025974
2020-07-26,georgia,0.992757242757243
2020-08-02,georgia,0.995254745254745
2020-08-09,georgia,0.996753246753247
2020-08-16,georgia,0.998001998001998
2020-08-23,georgia,0.999500499500499
2020-08-30,georgia,0.999500499500499
2020-09-06,georgia,0.99975024975025
2020-09-13,georgia,0.99975024975025
2020-09-20,georgia,0.99975024975025
2020-09-27,georgia,0.99975024975025
2020-10-04,georgia,0.99975024975025
2020-10-11,georgia,0.99975024975025
2020-10-18,georgia,0.99975024975025
2020-10-25,georgia,0.99975024975025
2020-11-01,georgia,1
2020-11-08,georgia,1
2020-03-15,hawaii,0
2020-03-22,hawaii,0
2020-03-29,hawaii,0
2020-04-05,hawaii,0.942057942057942
2020-04-12,hawaii,0.942057942057942
2020-04-19,hawaii,0.942057942057942
2020-04-26,hawaii,0.942057942057942
2020-05-03,hawaii,0.958291708291708
2020-05-10,hawaii,0.975024975024975
2020-05-17,hawaii,0.983516483516483
2020-05-24,hawaii,0.989510489510489
2020-05-31,hawaii,0.993256743256743
2020-06-07,hawaii,0.995504495504495
2020-06-14,hawaii,0.996003996003996
2020-06-21,hawaii,0.997752247752248
2020-06-28,hawaii,0.998751248751249
2020-07-05,hawaii,0.998751248751249
2020-07-12,hawaii,0.999250749250749
2020-07-19,hawaii,0.999250749250749
2020-07-26,hawaii,0.99975024975025
2020-08-02,hawaii,1
2020-08-09,hawaii,1
2020-08-16,hawaii,1
2020-08-23,hawaii,1
2020-08-30,hawaii,1
2020-09-06,hawaii,1
2020-09-13,hawaii,1
2020-09-20,hawaii,1
2020-09-27,hawaii,1
2020-10-04,hawaii,1
2020-10-11,hawaii,1
2020-10-18,hawaii,1
2020-10-25,hawaii,1
2020-11-01,hawaii,1
2020-11-08,hawaii,1
2020-03-15,idaho,0
2020-03-22,idaho,0
2020-03-29,idaho,0
2020-04-05,idaho,0.951298701298701
2020-04-12,idaho,0.951298701298701
2020-04-19,idaho,0.951298701298701
2020-04-26,idaho,0.951298701298701
2020-05-03,idaho,0.964035964035964
2020-05-10,idaho,0.979270729270729
2020-05-17,idaho,0.985764235764236
2020-05-24,idaho,0.990509490509491
2020-05-31,idaho,0.993256743256743
2020-06-07,idaho,0.995004995004995
2020-06-14,idaho,0.996003996003996
2020-06-21,idaho,0.996503496503496
2020-06-28,idaho,0.997502497502498
2020-07-05,idaho,0.998251748251748
2020-07-12,idaho,0.998501498501498
2020-07-19,idaho,0.998751248751249
2020-07-26,idaho,0.999000999000999
2020-08-02,idaho,0.99975024975025
2020-08-09,idaho,0.99975024975025
2020-08-16,idaho,0.99975024975025
2020-08-23,idaho,0.99975024975025
2020-08-30,idaho,0.99975024975025
2020-09-06,idaho,0.99975024975025
2020-09-13,idaho,1
2020-09-20,idaho,1
2020-09-27,idaho,1
2020-10-04,idaho,1
2020-10-11,idaho,1
2020-10-18,idaho,1
2020-10-25,idaho,1
2020-11-01,idaho,1
2020-11-08,idaho,1
2020-03-15,illinois,0
2020-03-22,illinois,0
2020-03-29,illinois,0
2020-04-05,illinois,0
2020-04-12,illinois,0.421578421578422
2020-04-19,illinois,0.421578421578422
2020-04-26,illinois,0.421578421578422
2020-05-03,illinois,0.483516483516484
2020-05-10,illinois,0.5999000999001
2020-05-17,illinois,0.685314685314685
2020-05-24,illinois,0.76023976023976
2020-05-31,illinois,0.824175824175824
2020-06-07,illinois,0.870629370629371
2020-06-14,illinois,0.910589410589411
2020-06-21,illinois,0.929070929070929
2020-06-28,illinois,0.948551448551449
2020-07-05,illinois,0.964535464535465
2020-07-12,illinois,0.974525474525475
2020-07-19,illinois,0.981018981018981
2020-07-26,illinois,0.986513486513486
2020-08-02,illinois,0.990759240759241
2020-08-09,illinois,0.993506493506493
2020-08-16,illinois,0.995754245754246
2020-08-23,illinois,0.997252747252747
2020-08-30,illinois,0.998501498501498
2020-09-06,illinois,0.998501498501498
2020-09-13,illinois,0.998751248751249
2020-09-20,illinois,0.998751248751249
2020-09-27,illinois,0.999000999000999
2020-10-04,illinois,0.999000999000999
2020-10-11,illinois,0.999500499500499
2020-10-18,illinois,0.99975024975025
2020-10-25,illinois,1
2020-11-01,illinois,1
2020-11-08,illinois,1
2020-03-15,indiana,0
2020-03-22,indiana,0
2020-03-29,indiana,0
2020-04-05,indiana,0
2020-04-12,indiana,0
2020-04-19,indiana,0
2020-04-26,indiana,0
2020-05-03,indiana,0.538961038961039
2020-05-10,indiana,0.644105894105894
2020-05-17,indiana,0.728021978021978
2020-05-24,indiana,0.786213786213786
2020-05-31,indiana,0.837162837162837
2020-06-07,indiana,0.874375624375625
2020-06-14,indiana,0.908841158841159
2020-06-21,indiana,0.934565434565435
2020-06-28,indiana,0.954295704295704
2020-07-05,indiana,0.965284715284715
2020-07-12,indiana,0.975024975024975
2020-07-19,indiana,0.981768231768232
2020-07-26,indiana,0.987012987012987
2020-08-02,indiana,0.99000999000999
2020-08-09,indiana,0.993256743256743
2020-08-16,indiana,0.995504495504495
2020-08-23,indiana,0.997502497502498
2020-08-30,indiana,0.998251748251748
2020-09-06,indiana,0.998751248751249
2020-09-13,indiana,0.999250749250749
2020-09-20,indiana,0.999250749250749
2020-09-27,indiana,0.9995004995005
2020-10-04,indiana,0.99975024975025
2020-10-11,indiana,0.99975024975025
2020-10-18,indiana,1
2020-10-25,indiana,1
2020-11-01,indiana,1
2020-11-08,indiana,1
2020-03-15,iowa,0
2020-03-22,iowa,0
2020-03-29,iowa,0
2020-04-05,iowa,0
2020-04-12,iowa,0
2020-04-19,iowa,0
2020-04-26,iowa,0.26973026973027
2020-05-03,iowa,0.313186813186813
2020-05-10,iowa,0.416583416583417
2020-05-17,iowa,0.518231768231768
2020-05-24,iowa,0.609390609390609
2020-05-31,iowa,0.697802197802198
2020-06-07,iowa,0.772727272727273
2020-06-14,iowa,0.824925074925075
2020-06-21,iowa,0.873876123876124
2020-06-28,iowa,0.909340659340659
2020-07-05,iowa,0.935564435564436
2020-07-12,iowa,0.958041958041958
2020-07-19,iowa,0.96953046953047
2020-07-26,iowa,0.978771228771229
2020-08-02,iowa,0.985514485514486
2020-08-09,iowa,0.988511488511488
2020-08-16,iowa,0.992757242757243
2020-08-23,iowa,0.994755244755245
2020-08-30,iowa,0.996253746253746
2020-09-06,iowa,0.997502497502498
2020-09-13,iowa,0.998001998001998
2020-09-20,iowa,0.998501498501498
2020-09-27,iowa,0.999000999000999
2020-10-04,iowa,0.999000999000999
2020-10-11,iowa,0.999250749250749
2020-10-18,iowa,0.99975024975025
2020-10-25,iowa,0.99975024975025
2020-11-01,iowa,1
2020-11-08,iowa,1
2020-03-15,kansas,0
2020-03-22,kansas,0
2020-03-29,kansas,0
2020-04-05,kansas,0
2020-04-12,kansas,0
2020-04-19,kansas,0
2020-04-26,kansas,0.673076923076923
2020-05-03,kansas,0.701048951048951
2020-05-10,kansas,0.75
2020-05-17,kansas,0.788961038961039
2020-05-24,kansas,0.824175824175824
2020-05-31,kansas,0.854895104895105
2020-06-07,kansas,0.889110889110889
2020-06-14,kansas,0.913836163836164
2020-06-21,kansas,0.93956043956044
2020-06-28,kansas,0.956293706293706
2020-07-05,kansas,0.970779220779221
2020-07-12,kansas,0.979020979020979
2020-07-19,kansas,0.982767232767233
2020-07-26,kansas,0.988011988011988
2020-08-02,kansas,0.990759240759241
2020-08-09,kansas,0.992507492507493
2020-08-16,kansas,0.995754245754246
2020-08-23,kansas,0.996503496503496
2020-08-30,kansas,0.997252747252747
2020-09-06,kansas,0.998251748251748
2020-09-13,kansas,0.998751248751249
2020-09-20,kansas,0.999250749250749
2020-09-27,kansas,0.9995004995005
2020-10-04,kansas,0.99975024975025
2020-10-11,kansas,1
2020-10-18,kansas,1
2020-10-25,kansas,1
2020-11-01,kansas,1
2020-11-08,kansas,1
2020-03-15,kentucky,0
2020-03-22,kentucky,0
2020-03-29,kentucky,0
2020-04-05,kentucky,0
2020-04-12,kentucky,0.708541458541459
2020-04-19,kentucky,0.708541458541459
2020-04-26,kentucky,0.708541458541459
2020-05-03,kentucky,0.746753246753247
2020-05-10,kentucky,0.803196803196803
2020-05-17,kentucky,0.85014985014985
2020-05-24,kentucky,0.892607392607393
2020-05-31,kentucky,0.917832167832168
2020-06-07,kentucky,0.937312687312687
2020-06-14,kentucky,0.957292707292707
2020-06-21,kentucky,0.968531468531468
2020-06-28,kentucky,0.979020979020979
2020-07-05,kentucky,0.986763236763237
2020-07-12,kentucky,0.988511488511488
2020-07-19,kentucky,0.990759240759241
2020-07-26,kentucky,0.993506493506494
2020-08-02,kentucky,0.996003996003996
2020-08-09,kentucky,0.997252747252747
2020-08-16,kentucky,0.998001998001998
2020-08-23,kentucky,0.998751248751249
2020-08-30,kentucky,0.999500499500499
2020-09-06,kentucky,0.99975024975025
2020-09-13,kentucky,0.99975024975025
2020-09-20,kentucky,0.99975024975025
2020-09-27,kentucky,0.99975024975025
2020-10-04,kentucky,1
2020-10-11,kentucky,1
2020-10-18,kentucky,1
2020-10-25,kentucky,1
2020-11-01,kentucky,1
2020-11-08,kentucky,1
2020-03-15,louisiana,0
2020-03-22,louisiana,0
2020-03-29,louisiana,0
2020-04-05,louisiana,0.954545454545455
2020-04-12,louisiana,0.954545454545455
2020-04-19,louisiana,0.954545454545455
2020-04-26,louisiana,0.954545454545455
2020-05-03,louisiana,0.968781218781219
2020-05-10,louisiana,0.98026973026973
2020-05-17,louisiana,0.987262737262737
2020-05-24,louisiana,0.991258741258741
2020-05-31,louisiana,0.993756243756244
2020-06-07,louisiana,0.996003996003996
2020-06-14,louisiana,0.998251748251748
2020-06-21,louisiana,0.998751248751249
2020-06-28,louisiana,0.999000999000999
2020-07-05,louisiana,0.999250749250749
2020-07-12,louisiana,0.9995004995005
2020-07-19,louisiana,0.99975024975025
2020-07-26,louisiana,0.99975024975025
2020-08-02,louisiana,0.99975024975025
2020-08-09,louisiana,0.99975024975025
2020-08-16,louisiana,0.99975024975025
2020-08-23,louisiana,1
2020-08-30,louisiana,1
2020-09-06,louisiana,1
2020-09-13,louisiana,1
2020-09-20,louisiana,1
2020-09-27,louisiana,1
2020-10-04,louisiana,1
2020-10-11,louisiana,1
2020-10-18,louisiana,1
2020-10-25,louisiana,1
2020-11-01,louisiana,1
2020-11-08,louisiana,1
2020-03-15,maine,0
2020-03-22,maine,0
2020-03-29,maine,0
2020-04-05,maine,0.766483516483517
2020-04-12,maine,0.766483516483517
2020-04-19,maine,0.766483516483517
2020-04-26,maine,0.766483516483517
2020-05-03,maine,0.807442557442558
2020-05-10,maine,0.860889110889111
2020-05-17,maine,0.891608391608392
2020-05-24,maine,0.916083916083916
2020-05-31,maine,0.933066933066933
2020-06-07,maine,0.950799200799201
2020-06-14,maine,0.961288711288711
2020-06-21,maine,0.96978021978022
2020-06-28,maine,0.976273726273726
2020-07-05,maine,0.981018981018981
2020-07-12,maine,0.984265734265734
2020-07-19,maine,0.988511488511489
2020-07-26,maine,0.991758241758242
2020-08-02,maine,0.993756243756244
2020-08-09,maine,0.995504495504496
2020-08-16,maine,0.995754245754246
2020-08-23,maine,0.997252747252747
2020-08-30,maine,0.998001998001998
2020-09-06,maine,0.998251748251748
2020-09-13,maine,0.999000999000999
2020-09-20,maine,0.999250749250749
2020-09-27,maine,0.999250749250749
2020-10-04,maine,0.999250749250749
2020-10-11,maine,0.9995004995005
2020-10-18,maine,0.9995004995005
2020-10-25,maine,1
2020-11-01,maine,1
2020-11-08,maine,1
2020-03-15,maryland,0
2020-03-22,maryland,0
2020-03-29,maryland,0
2020-04-05,maryland,0
2020-04-12,maryland,0.511988011988012
2020-04-19,maryland,0.511988011988012
2020-04-26,maryland,0.511988011988012
2020-05-03,maryland,0.563686313686314
2020-05-10,maryland,0.66983016983017
2020-05-17,maryland,0.744505494505495
2020-05-24,maryland,0.803196803196803
2020-05-31,maryland,0.851898101898102
2020-06-07,maryland,0.884365634365634
2020-06-14,maryland,0.913836163836164
2020-06-21,maryland,0.933816183816184
2020-06-28,maryland,0.951298701298701
2020-07-05,maryland,0.965284715284715
2020-07-12,maryland,0.974775224775225
2020-07-19,maryland,0.981768231768232
2020-07-26,maryland,0.987012987012987
2020-08-02,maryland,0.98976023976024
2020-08-09,maryland,0.992507492507493
2020-08-16,maryland,0.993756243756244
2020-08-23,maryland,0.995754245754246
2020-08-30,maryland,0.996753246753247
2020-09-06,maryland,0.998001998001998
2020-09-13,maryland,0.998501498501498
2020-09-20,maryland,0.998751248751249
2020-09-27,maryland,0.9995004995005
2020-10-04,maryland,0.99975024975025
2020-10-11,maryland,1
2020-10-18,maryland,1
2020-10-25,maryland,1
2020-11-01,maryland,1
2020-11-08,maryland,1
2020-03-15,massachusetts,0
2020-03-22,massachusetts,0
2020-03-29,massachusetts,0
2020-04-05,massachusetts,0
2020-04-12,massachusetts,0
2020-04-19,massachusetts,0
2020-04-26,massachusetts,0.822177822177822
2020-05-03,massachusetts,0.822427572427572
2020-05-10,massachusetts,0.833166833166833
2020-05-17,massachusetts,0.857142857142857
2020-05-24,massachusetts,0.884115884115884
2020-05-31,massachusetts,0.90984015984016
2020-06-07,massachusetts,0.931068931068931
2020-06-14,massachusetts,0.947802197802198
2020-06-21,massachusetts,0.966033966033966
2020-06-28,massachusetts,0.976773226773227
2020-07-05,massachusetts,0.983766233766234
2020-07-12,massachusetts,0.989260739260739
2020-07-19,massachusetts,0.993006993006993
2020-07-26,massachusetts,0.995504495504495
2020-08-02,massachusetts,0.996003996003996
2020-08-09,massachusetts,0.997002997002997
2020-08-16,massachusetts,0.997752247752248
2020-08-23,massachusetts,0.998751248751249
2020-08-30,massachusetts,0.999000999000999
2020-09-06,massachusetts,0.999000999000999
2020-09-13,massachusetts,0.999250749250749
2020-09-20,massachusetts,0.99975024975025
2020-09-27,massachusetts,1
2020-10-04,massachusetts,1
2020-10-11,massachusetts,1
2020-10-18,massachusetts,1
2020-10-25,massachusetts,1
2020-11-01,massachusetts,1
2020-11-08,massachusetts,1
2020-03-15,michigan,0
2020-03-22,michigan,0
2020-03-29,michigan,0
2020-04-05,michigan,0.795954045954046
2020-04-12,michigan,0.795954045954046
2020-04-19,michigan,0.795954045954046
2020-04-26,michigan,0.795954045954046
2020-05-03,michigan,0.847652347652348
2020-05-10,michigan,0.899100899100899
2020-05-17,michigan,0.930569430569431
2020-05-24,michigan,0.949300699300699
2020-05-31,michigan,0.964535464535465
2020-06-07,michigan,0.975274725274725
2020-06-14,michigan,0.981518481518482
2020-06-21,michigan,0.985764235764236
2020-06-28,michigan,0.988511488511488
2020-07-05,michigan,0.991258741258741
2020-07-12,michigan,0.993756243756244
2020-07-19,michigan,0.996003996003996
2020-07-26,michigan,0.997252747252747
2020-08-02,michigan,0.998001998001998
2020-08-09,michigan,0.998501498501498
2020-08-16,michigan,0.999250749250749
2020-08-23,michigan,0.999500499500499
2020-08-30,michigan,0.999500499500499
2020-09-06,michigan,0.999500499500499
2020-09-13,michigan,1
2020-09-20,michigan,1
2020-09-27,michigan,1
2020-10-04,michigan,1
