weekdate,simple_state,cumulative_prob
2020-04-05,arizona,0
2020-04-12,arizona,0
2020-04-19,arizona,0
2020-04-26,arizona,0
2020-05-03,arizona,0
2020-05-10,arizona,0.798701298701299
2020-05-17,arizona,0.808941058941059
2020-05-24,arizona,0.844405594405594
2020-05-31,arizona,0.881868131868132
2020-06-07,arizona,0.912337662337662
2020-06-14,arizona,0.935814185814186
2020-06-21,arizona,0.952797202797203
2020-06-28,arizona,0.966283716283716
2020-07-05,arizona,0.975024975024975
2020-07-12,arizona,0.981768231768232
2020-07-19,arizona,0.986763236763237
2020-07-26,arizona,0.990759240759241
2020-08-02,arizona,0.992757242757243
2020-08-09,arizona,0.994255744255744
2020-08-16,arizona,0.995754245754246
2020-08-23,arizona,0.997502497502498
2020-08-30,arizona,0.998001998001998
2020-09-06,arizona,0.999250749250749
2020-09-13,arizona,0.999500499500499
2020-09-20,arizona,0.99975024975025
2020-09-27,arizona,1
2020-10-04,arizona,1
2020-10-11,arizona,1
2020-10-18,arizona,1
2020-10-25,arizona,1
2020-11-01,arizona,1
2020-11-08,arizona,1
2020-11-15,arizona,1
2020-03-15,arkansas,0
2020-03-22,arkansas,0
2020-03-29,arkansas,0
2020-04-05,arkansas,0
2020-04-12,arkansas,0
2020-04-19,arkansas,0
2020-04-26,arkansas,0.884615384615385
2020-05-03,arkansas,0.884615384615385
2020-05-10,arkansas,0.884615384615385
2020-05-17,arkansas,0.885614385614386
2020-05-24,arkansas,0.893606393606394
2020-05-31,arkansas,0.906593406593407
2020-06-07,arkansas,0.921578421578421
2020-06-14,arkansas,0.936063936063936
2020-06-21,arkansas,0.952047952047952
2020-06-28,arkansas,0.964535464535464
2020-07-05,arkansas,0.974525474525474
2020-07-12,arkansas,0.981268731268731
2020-07-19,arkansas,0.985514485514486
2020-07-26,arkansas,0.988011988011988
2020-08-02,arkansas,0.99050949050949
2020-08-09,arkansas,0.993256743256743
2020-08-16,arkansas,0.995004995004995
2020-08-23,arkansas,0.996253746253746
2020-08-30,arkansas,0.996753246753247
2020-09-06,arkansas,0.997252747252747
2020-09-13,arkansas,0.997502497502497
2020-09-20,arkansas,0.998251748251748
2020-09-27,arkansas,0.998751248751249
2020-10-04,arkansas,0.999250749250749
2020-10-11,arkansas,0.999500499500499
2020-10-18,arkansas,0.999500499500499
2020-10-25,arkansas,0.999500499500499
2020-11-01,arkansas,0.99975024975025
2020-11-08,arkansas,1
2020-11-15,arkansas,1
2020-03-15,california,0
2020-03-22,california,0
2020-03-29,california,0
2020-04-05,california,0
2020-04-12,california,0
2020-04-19,california,0
2020-04-26,california,0
2020-05-03,california,0
2020-05-10,california,0.884365634365634
2020-05-17,california,0.885614385614386
2020-05-24,california,0.898851148851149
2020-05-31,california,0.914585414585414
2020-06-07,california,0.936313686313686
2020-06-14,california,0.949550449550449
2020-06-21,california,0.95979020979021
2020-06-28,california,0.97027972027972
2020-07-05,california,0.976523476523477
2020-07-12,california,0.982767232767233
2020-07-19,california,0.985514485514486
2020-07-26,california,0.99000999000999
2020-08-02,california,0.992757242757243
2020-08-09,california,0.996003996003996
2020-08-16,california,0.997002997002997
2020-08-23,california,0.997752247752248
2020-08-30,california,0.998751248751249
2020-09-06,california,0.999250749250749
2020-09-13,california,0.999500499500499
2020-09-20,california,0.999500499500499
2020-09-27,california,0.99975024975025
2020-10-04,california,0.99975024975025
2020-10-11,california,0.99975024975025
2020-10-18,california,0.99975024975025
2020-10-25,california,0.99975024975025
2020-11-01,california,0.99975024975025
2020-11-08,california,1
2020-11-15,california,1
2020-03-15,colorado,0
2020-03-22,colorado,0
2020-03-29,colorado,0
2020-04-05,colorado,0
2020-04-12,colorado,0
2020-04-19,colorado,0
2020-04-26,colorado,0.883116883116883
2020-05-03,colorado,0.883116883116883
2020-05-10,colorado,0.883116883116883
2020-05-17,colorado,0.883616383616384
2020-05-24,colorado,0.892857142857143
2020-05-31,colorado,0.910589410589411
2020-06-07,colorado,0.931568431568432
2020-06-14,colorado,0.946803196803197
2020-06-21,colorado,0.95979020979021
2020-06-28,colorado,0.96978021978022
2020-07-05,colorado,0.976773226773227
2020-07-12,colorado,0.984015984015984
2020-07-19,colorado,0.987262737262737
2020-07-26,colorado,0.991758241758242
2020-08-02,colorado,0.994755244755245
2020-08-09,colorado,0.996253746253746
2020-08-16,colorado,0.997002997002997
2020-08-23,colorado,0.997752247752248
2020-08-30,colorado,0.998751248751249
2020-09-06,colorado,0.999000999000999
2020-09-13,colorado,0.999500499500499
2020-09-20,colorado,0.999500499500499
2020-09-27,colorado,0.999500499500499
2020-10-04,colorado,0.999500499500499
2020-10-11,colorado,0.999500499500499
2020-10-18,colorado,0.999500499500499
2020-10-25,colorado,0.999500499500499
2020-11-01,colorado,0.99975024975025
2020-11-08,colorado,1
2020-11-15,colorado,1
2020-03-15,connecticut,0
2020-03-22,connecticut,0
2020-03-29,connecticut,0
2020-04-05,connecticut,0
2020-04-12,connecticut,0
2020-04-19,connecticut,0
2020-04-26,connecticut,0.980769230769231
2020-05-03,connecticut,0.980769230769231
2020-05-10,connecticut,0.980769230769231
2020-05-17,connecticut,0.980769230769231
2020-05-24,connecticut,0.981518481518481
2020-05-31,connecticut,0.983766233766234
2020-06-07,connecticut,0.984265734265734
2020-06-14,connecticut,0.986763236763237
2020-06-21,connecticut,0.99025974025974
2020-06-28,connecticut,0.993256743256743
2020-07-05,connecticut,0.995004995004995
2020-07-12,connecticut,0.996753246753247
2020-07-19,connecticut,0.998001998001998
2020-07-26,connecticut,0.998501498501498
2020-08-02,connecticut,0.999250749250749
2020-08-09,connecticut,1
2020-08-16,connecticut,1
2020-08-23,connecticut,1
2020-08-30,connecticut,1
2020-09-06,connecticut,1
2020-09-13,connecticut,1
2020-09-20,connecticut,1
2020-09-27,connecticut,1
2020-10-04,connecticut,1
2020-10-11,connecticut,1
2020-10-18,connecticut,1
2020-10-25,connecticut,1
2020-11-01,connecticut,1
2020-11-08,connecticut,1
2020-11-15,connecticut,1
2020-03-15,delaware,0
2020-03-22,delaware,0
2020-03-29,delaware,0
2020-04-05,delaware,0
2020-04-12,delaware,0
2020-04-19,delaware,0
2020-04-26,delaware,0
2020-05-03,delaware,0.932817182817183
2020-05-10,delaware,0.932817182817183
2020-05-17,delaware,0.932817182817183
2020-05-24,delaware,0.935314685314685
2020-05-31,delaware,0.942307692307692
2020-06-07,delaware,0.9502997002997
2020-06-14,delaware,0.960539460539461
2020-06-21,delaware,0.970779220779221
2020-06-28,delaware,0.979270729270729
2020-07-05,delaware,0.984515484515484
2020-07-12,delaware,0.98951048951049
2020-07-19,delaware,0.993256743256743
2020-07-26,delaware,0.995004995004995
2020-08-02,delaware,0.996003996003996
2020-08-09,delaware,0.997502497502498
2020-08-16,delaware,0.998251748251748
2020-08-23,delaware,0.998751248751249
2020-08-30,delaware,0.998751248751249
2020-09-06,delaware,0.999000999000999
2020-09-13,delaware,0.9995004995005
2020-09-20,delaware,0.9995004995005
2020-09-27,delaware,0.9995004995005
2020-10-04,delaware,1
2020-10-11,delaware,1
2020-10-18,delaware,1
2020-10-25,delaware,1
2020-11-01,delaware,1
2020-11-08,delaware,1
2020-11-15,delaware,1
2020-03-15,districtofcolumbia,0
2020-03-22,districtofcolumbia,0
2020-03-29,districtofcolumbia,0
2020-04-05,districtofcolumbia,0
2020-04-12,districtofcolumbia,0
2020-04-19,districtofcolumbia,0
2020-04-26,districtofcolumbia,0
2020-05-03,districtofcolumbia,0.721778221778222
2020-05-10,districtofcolumbia,0.721778221778222
2020-05-17,districtofcolumbia,0.747752247752248
2020-05-24,districtofcolumbia,0.805944055944056
2020-05-31,districtofcolumbia,0.857642357642358
2020-06-07,districtofcolumbia,0.895604395604396
2020-06-14,districtofcolumbia,0.926823176823177
2020-06-21,districtofcolumbia,0.948801198801199
2020-06-28,districtofcolumbia,0.966033966033966
2020-07-05,districtofcolumbia,0.979270729270729
2020-07-12,districtofcolumbia,0.985764235764236
2020-07-19,districtofcolumbia,0.991508491508491
2020-07-26,districtofcolumbia,0.994255744255744
2020-08-02,districtofcolumbia,0.996003996003996
2020-08-09,districtofcolumbia,0.997502497502498
2020-08-16,districtofcolumbia,0.998751248751249
2020-08-23,districtofcolumbia,0.998751248751249
2020-08-30,districtofcolumbia,0.9995004995005
2020-09-06,districtofcolumbia,1
2020-09-13,districtofcolumbia,1
2020-09-20,districtofcolumbia,1
2020-09-27,districtofcolumbia,1
2020-10-04,districtofcolumbia,1
2020-10-11,districtofcolumbia,1
2020-10-18,districtofcolumbia,1
2020-10-25,districtofcolumbia,1
2020-11-01,districtofcolumbia,1
2020-11-08,districtofcolumbia,1
2020-11-15,districtofcolumbia,1
2020-03-15,florida,0
2020-03-22,florida,0
2020-03-29,florida,0
2020-04-05,florida,0.979020979020979
2020-04-12,florida,0.979020979020979
2020-04-19,florida,0.979020979020979
2020-04-26,florida,0.979020979020979
2020-05-03,florida,0.979020979020979
2020-05-10,florida,0.979020979020979
2020-05-17,florida,0.979020979020979
2020-05-24,florida,0.979020979020979
2020-05-31,florida,0.981768231768232
2020-06-07,florida,0.983266733266733
2020-06-14,florida,0.985014985014985
2020-06-21,florida,0.989010989010989
2020-06-28,florida,0.990759240759241
2020-07-05,florida,0.992507492507493
2020-07-12,florida,0.994005994005994
2020-07-19,florida,0.995754245754246
2020-07-26,florida,0.997252747252747
2020-08-02,florida,0.998251748251748
2020-08-09,florida,0.998751248751249
2020-08-16,florida,0.998751248751249
2020-08-23,florida,0.999250749250749
2020-08-30,florida,0.9995004995005
2020-09-06,florida,0.9995004995005
2020-09-13,florida,0.99975024975025
2020-09-20,florida,1
2020-09-27,florida,1
2020-10-04,florida,1
2020-10-11,florida,1
2020-10-18,florida,1
2020-10-25,florida,1
2020-11-01,florida,1
2020-11-08,florida,1
2020-11-15,florida,1
2020-03-15,georgia,0
2020-03-22,georgia,0
2020-03-29,georgia,0
2020-04-05,georgia,0
2020-04-12,georgia,0
2020-04-19,georgia,0.841908091908092
2020-04-26,georgia,0.841908091908092
2020-05-03,georgia,0.841908091908092
2020-05-10,georgia,0.841908091908092
2020-05-17,georgia,0.847902097902098
2020-05-24,georgia,0.862887112887113
2020-05-31,georgia,0.887112887112887
2020-06-07,georgia,0.91033966033966
2020-06-14,georgia,0.935064935064935
2020-06-21,georgia,0.95004995004995
2020-06-28,georgia,0.962287712287712
2020-07-05,georgia,0.972277722277722
2020-07-12,georgia,0.982017982017982
2020-07-19,georgia,0.986513486513486
2020-07-26,georgia,0.989260739260739
2020-08-02,georgia,0.992507492507493
2020-08-09,georgia,0.995254745254745
2020-08-16,georgia,0.996253746253746
2020-08-23,georgia,0.997502497502498
2020-08-30,georgia,0.998501498501498
2020-09-06,georgia,0.998751248751249
2020-09-13,georgia,0.999500499500499
2020-09-20,georgia,0.999500499500499
2020-09-27,georgia,0.99975024975025
2020-10-04,georgia,0.99975024975025
2020-10-11,georgia,0.99975024975025
2020-10-18,georgia,1
2020-10-25,georgia,1
2020-11-01,georgia,1
2020-11-08,georgia,1
2020-11-15,georgia,1
2020-03-15,hawaii,0
2020-03-22,hawaii,0
2020-03-29,hawaii,0
2020-04-05,hawaii,1
2020-04-12,hawaii,1
2020-04-19,hawaii,1
2020-04-26,hawaii,1
2020-05-03,hawaii,1
2020-05-10,hawaii,1
2020-05-17,hawaii,1
2020-05-24,hawaii,1
2020-05-31,hawaii,1
2020-06-07,hawaii,1
2020-06-14,hawaii,1
2020-06-21,hawaii,1
2020-06-28,hawaii,1
2020-07-05,hawaii,1
2020-07-12,hawaii,1
2020-07-19,hawaii,1
2020-07-26,hawaii,1
2020-08-02,hawaii,1
2020-08-09,hawaii,1
2020-08-16,hawaii,1
2020-08-23,hawaii,1
2020-08-30,hawaii,1
2020-09-06,hawaii,1
2020-09-13,hawaii,1
2020-09-20,hawaii,1
2020-09-27,hawaii,1
2020-10-04,hawaii,1
2020-10-11,hawaii,1
2020-10-18,hawaii,1
2020-10-25,hawaii,1
2020-11-01,hawaii,1
2020-11-08,hawaii,1
2020-11-15,hawaii,1
2020-03-15,idaho,0
2020-03-22,idaho,0
2020-03-29,idaho,0
2020-04-05,idaho,0.998751248751249
2020-04-12,idaho,0.998751248751249
2020-04-19,idaho,0.998751248751249
2020-04-26,idaho,0.998751248751249
2020-05-03,idaho,0.998751248751249
2020-05-10,idaho,0.998751248751249
2020-05-17,idaho,0.998751248751249
2020-05-24,idaho,0.998751248751249
2020-05-31,idaho,0.998751248751249
2020-06-07,idaho,0.998751248751249
2020-06-14,idaho,0.998751248751249
2020-06-21,idaho,0.999000999000999
2020-06-28,idaho,0.999000999000999
2020-07-05,idaho,0.999000999000999
2020-07-12,idaho,0.999500499500499
2020-07-19,idaho,0.999500499500499
2020-07-26,idaho,0.99975024975025
2020-08-02,idaho,1
2020-08-09,idaho,1
2020-08-16,idaho,1
2020-08-23,idaho,1
2020-08-30,idaho,1
2020-09-06,idaho,1
2020-09-13,idaho,1
2020-09-20,idaho,1
2020-09-27,idaho,1
2020-10-04,idaho,1
2020-10-11,idaho,1
2020-10-18,idaho,1
2020-10-25,idaho,1
2020-11-01,idaho,1
2020-11-08,idaho,1
2020-11-15,idaho,1
2020-03-15,illinois,0
2020-03-22,illinois,0
2020-03-29,illinois,0
2020-04-05,illinois,0
2020-04-12,illinois,0
2020-04-19,illinois,0
2020-04-26,illinois,0
2020-05-03,illinois,0.863886113886114
2020-05-10,illinois,0.863886113886114
2020-05-17,illinois,0.878121878121878
2020-05-24,illinois,0.906343656343656
2020-05-31,illinois,0.933816183816184
2020-06-07,illinois,0.958541458541459
2020-06-14,illinois,0.973276723276723
2020-06-21,illinois,0.983266733266733
2020-06-28,illinois,0.989260739260739
2020-07-05,illinois,0.993756243756244
2020-07-12,illinois,0.996503496503496
2020-07-19,illinois,0.997752247752248
2020-07-26,illinois,0.998751248751249
2020-08-02,illinois,0.999250749250749
2020-08-09,illinois,0.9995004995005
2020-08-16,illinois,0.99975024975025
2020-08-23,illinois,0.99975024975025
2020-08-30,illinois,0.99975024975025
2020-09-06,illinois,0.99975024975025
2020-09-13,illinois,0.99975024975025
2020-09-20,illinois,1
2020-09-27,illinois,1
2020-10-04,illinois,1
2020-10-11,illinois,1
2020-10-18,illinois,1
2020-10-25,illinois,1
2020-11-01,illinois,1
2020-11-08,illinois,1
2020-11-15,illinois,1
2020-03-15,indiana,0
2020-03-22,indiana,0
2020-03-29,indiana,0
2020-04-05,indiana,0
2020-04-12,indiana,0
2020-04-19,indiana,0
2020-04-26,indiana,0
2020-05-03,indiana,0.863636363636364
2020-05-10,indiana,0.863636363636364
2020-05-17,indiana,0.871128871128871
2020-05-24,indiana,0.896103896103896
2020-05-31,indiana,0.924325674325674
2020-06-07,indiana,0.945554445554446
2020-06-14,indiana,0.961038961038961
2020-06-21,indiana,0.973026973026973
2020-06-28,indiana,0.980519480519481
2020-07-05,indiana,0.985514485514486
2020-07-12,indiana,0.989510489510489
2020-07-19,indiana,0.992507492507493
2020-07-26,indiana,0.994255744255744
2020-08-02,indiana,0.996753246753247
2020-08-09,indiana,0.998001998001998
2020-08-16,indiana,0.998751248751249
2020-08-23,indiana,0.999250749250749
2020-08-30,indiana,0.999500499500499
2020-09-06,indiana,0.999500499500499
2020-09-13,indiana,0.99975024975025
2020-09-20,indiana,0.99975024975025
2020-09-27,indiana,0.99975024975025
2020-10-04,indiana,0.99975024975025
2020-10-11,indiana,0.99975024975025
2020-10-18,indiana,0.99975024975025
2020-10-25,indiana,1
2020-11-01,indiana,1
2020-11-08,indiana,1
2020-11-15,indiana,1
2020-03-15,iowa,0
2020-03-22,iowa,0
2020-03-29,iowa,0
2020-04-05,iowa,0
2020-04-12,iowa,0
2020-04-19,iowa,0
2020-04-26,iowa,0
2020-05-03,iowa,0.916583416583417
2020-05-10,iowa,0.916583416583417
2020-05-17,iowa,0.918581418581419
2020-05-24,iowa,0.932317682317682
2020-05-31,iowa,0.947052947052947
2020-06-07,iowa,0.959040959040959
2020-06-14,iowa,0.973026973026973
2020-06-21,iowa,0.981768231768232
2020-06-28,iowa,0.988261738261738
2020-07-05,iowa,0.993006993006993
2020-07-12,iowa,0.994755244755245
2020-07-19,iowa,0.996503496503496
2020-07-26,iowa,0.997752247752248
2020-08-02,iowa,0.998751248751249
2020-08-09,iowa,0.999250749250749
2020-08-16,iowa,1
2020-08-23,iowa,1
2020-08-30,iowa,1
2020-09-06,iowa,1
2020-09-13,iowa,1
2020-09-20,iowa,1
2020-09-27,iowa,1
2020-10-04,iowa,1
2020-10-11,iowa,1
2020-10-18,iowa,1
2020-10-25,iowa,1
2020-11-01,iowa,1
2020-11-08,iowa,1
2020-11-15,iowa,1
2020-03-15,kansas,0
2020-03-22,kansas,0
2020-03-29,kansas,0
2020-04-05,kansas,0
2020-04-12,kansas,0
2020-04-19,kansas,0
2020-04-26,kansas,0
2020-05-03,kansas,0.933816183816184
2020-05-10,kansas,0.933816183816184
2020-05-17,kansas,0.935064935064935
2020-05-24,kansas,0.942557442557442
2020-05-31,kansas,0.953296703296703
2020-06-07,kansas,0.965534465534466
2020-06-14,kansas,0.977272727272727
2020-06-21,kansas,0.984765234765235
2020-06-28,kansas,0.991258741258741
2020-07-05,kansas,0.993506493506493
2020-07-12,kansas,0.996003996003996
2020-07-19,kansas,0.997752247752248
2020-07-26,kansas,0.998501498501498
2020-08-02,kansas,0.999500499500499
2020-08-09,kansas,0.99975024975025
2020-08-16,kansas,1
2020-08-23,kansas,1
2020-08-30,kansas,1
2020-09-06,kansas,1
2020-09-13,kansas,1
2020-09-20,kansas,1
2020-09-27,kansas,1
2020-10-04,kansas,1
2020-10-11,kansas,1
2020-10-18,kansas,1
2020-10-25,kansas,1
2020-11-01,kansas,1
2020-11-08,kansas,1
2020-11-15,kansas,1
2020-03-15,kentucky,0
2020-03-22,kentucky,0
2020-03-29,kentucky,0
2020-04-05,kentucky,0
2020-04-12,kentucky,0
2020-04-19,kentucky,0
2020-04-26,kentucky,0
2020-05-03,kentucky,0
2020-05-10,kentucky,0.985514485514486
2020-05-17,kentucky,0.985514485514486
2020-05-24,kentucky,0.985514485514486
2020-05-31,kentucky,0.986513486513486
2020-06-07,kentucky,0.987012987012987
2020-06-14,kentucky,0.99000999000999
2020-06-21,kentucky,0.991258741258741
2020-06-28,kentucky,0.992757242757243
2020-07-05,kentucky,0.995254745254745
2020-07-12,kentucky,0.995754245754246
2020-07-19,kentucky,0.996503496503496
2020-07-26,kentucky,0.997252747252747
2020-08-02,kentucky,0.997752247752248
2020-08-09,kentucky,0.997752247752248
2020-08-16,kentucky,0.998001998001998
2020-08-23,kentucky,0.998251748251748
2020-08-30,kentucky,0.998251748251748
2020-09-06,kentucky,0.999000999000999
2020-09-13,kentucky,0.99975024975025
2020-09-20,kentucky,0.99975024975025
2020-09-27,kentucky,0.99975024975025
2020-10-04,kentucky,0.99975024975025
2020-10-11,kentucky,1
2020-10-18,kentucky,1
2020-10-25,kentucky,1
2020-11-01,kentucky,1
2020-11-08,kentucky,1
2020-11-15,kentucky,1
2020-03-15,louisiana,0
2020-03-22,louisiana,0
2020-03-29,louisiana,0
2020-04-05,louisiana,1
2020-04-12,louisiana,1
2020-04-19,louisiana,1
2020-04-26,louisiana,1
2020-05-03,louisiana,1
2020-05-10,louisiana,1
2020-05-17,louisiana,1
2020-05-24,louisiana,1
2020-05-31,louisiana,1
2020-06-07,louisiana,1
2020-06-14,louisiana,1
2020-06-21,louisiana,1
2020-06-28,louisiana,1
2020-07-05,louisiana,1
2020-07-12,louisiana,1
2020-07-19,louisiana,1
2020-07-26,louisiana,1
2020-08-02,louisiana,1
2020-08-09,louisiana,1
2020-08-16,louisiana,1
2020-08-23,louisiana,1
2020-08-30,louisiana,1
2020-09-06,louisiana,1
2020-09-13,louisiana,1
2020-09-20,louisiana,1
2020-09-27,louisiana,1
2020-10-04,louisiana,1
2020-10-11,louisiana,1
2020-10-18,louisiana,1
2020-10-25,louisiana,1
2020-11-01,louisiana,1
2020-11-08,louisiana,1
2020-11-15,louisiana,1
2020-03-15,maine,0
2020-03-22,maine,0
2020-03-29,maine,0
2020-04-05,maine,0
2020-04-12,maine,0
2020-04-19,maine,0
2020-04-26,maine,0
2020-05-03,maine,0
2020-05-10,maine,0.713036963036963
2020-05-17,maine,0.741758241758242
2020-05-24,maine,0.79020979020979
2020-05-31,maine,0.84015984015984
2020-06-07,maine,0.871628371628372
2020-06-14,maine,0.903346653346653
2020-06-21,maine,0.928321678321678
2020-06-28,maine,0.944305694305694
2020-07-05,maine,0.960789210789211
2020-07-12,maine,0.96978021978022
2020-07-19,maine,0.978021978021978
2020-07-26,maine,0.984015984015984
2020-08-02,maine,0.988761238761239
2020-08-09,maine,0.993006993006993
2020-08-16,maine,0.995004995004995
2020-08-23,maine,0.996503496503496
2020-08-30,maine,0.997002997002997
2020-09-06,maine,0.997502497502498
2020-09-13,maine,0.998001998001998
2020-09-20,maine,0.998751248751249
2020-09-27,maine,0.999000999000999
2020-10-04,maine,0.999250749250749
2020-10-11,maine,1
2020-10-18,maine,1
2020-10-25,maine,1
2020-11-01,maine,1
2020-11-08,maine,1
2020-11-15,maine,1
2020-03-15,maryland,0
2020-03-22,maryland,0
2020-03-29,maryland,0
2020-04-05,maryland,0
2020-04-12,maryland,0
2020-04-19,maryland,0
2020-04-26,maryland,0
2020-05-03,maryland,0.68006993006993
2020-05-10,maryland,0.68006993006993
2020-05-17,maryland,0.695554445554446
2020-05-24,maryland,0.749000999000999
2020-05-31,maryland,0.807942057942058
2020-06-07,maryland,0.851398601398602
2020-06-14,maryland,0.887362637362637
2020-06-21,maryland,0.920579420579421
2020-06-28,maryland,0.940559440559441
2020-07-05,maryland,0.955544455544456
2020-07-12,maryland,0.968531468531468
2020-07-19,maryland,0.978521478521479
2020-07-26,maryland,0.984515484515484
2020-08-02,maryland,0.987512487512488
2020-08-09,maryland,0.992007992007992
2020-08-16,maryland,0.994005994005994
2020-08-23,maryland,0.995254745254745
2020-08-30,maryland,0.996253746253746
2020-09-06,maryland,0.998251748251748
2020-09-13,maryland,0.998751248751249
2020-09-20,maryland,0.999250749250749
2020-09-27,maryland,0.99975024975025
2020-10-04,maryland,1
2020-10-11,maryland,1
2020-10-18,maryland,1
2020-10-25,maryland,1
2020-11-01,maryland,1
2020-11-08,maryland,1
2020-11-15,maryland,1
2020-03-15,massachusetts,0
2020-03-22,massachusetts,0
2020-03-29,massachusetts,0
2020-04-05,massachusetts,0
2020-04-12,massachusetts,0
2020-04-19,massachusetts,0
2020-04-26,massachusetts,0.993006993006993
2020-05-03,massachusetts,0.993006993006993
2020-05-10,massachusetts,0.993006993006993
2020-05-17,massachusetts,0.993006993006993
2020-05-24,massachusetts,0.993006993006993
2020-05-31,massachusetts,0.993256743256743
2020-06-07,massachusetts,0.993756243756244
2020-06-14,massachusetts,0.995754245754246
2020-06-21,massachusetts,0.996253746253746
2020-06-28,massachusetts,0.996503496503496
2020-07-05,massachusetts,0.997752247752248
2020-07-12,massachusetts,0.998251748251748
2020-07-19,massachusetts,0.998751248751249
2020-07-26,massachusetts,0.999250749250749
2020-08-02,massachusetts,0.999250749250749
2020-08-09,massachusetts,0.999500499500499
2020-08-16,massachusetts,0.99975024975025
2020-08-23,massachusetts,1
2020-08-30,massachusetts,1
2020-09-06,massachusetts,1
2020-09-13,massachusetts,1
2020-09-20,massachusetts,1
2020-09-27,massachusetts,1
2020-10-04,massachusetts,1
2020-10-11,massachusetts,1
2020-10-18,massachusetts,1
2020-10-25,massachusetts,1
2020-11-01,massachusetts,1
2020-11-08,massachusetts,1
2020-11-15,massachusetts,1
2020-03-15,michigan,0
2020-03-22,michigan,0
2020-03-29,michigan,0
2020-04-05,michigan,0.994255744255744
2020-04-12,michigan,0.994255744255744
2020-04-19,michigan,0.994255744255744
2020-04-26,michigan,0.994255744255744
2020-05-03,michigan,0.994255744255744
2020-05-10,michigan,0.994255744255744
2020-05-17,michigan,0.994505494505495
2020-05-24,michigan,0.994505494505495
2020-05-31,michigan,0.995504495504495
2020-06-07,michigan,0.996253746253746
2020-06-14,michigan,0.997252747252747
2020-06-21,michigan,0.997502497502498
2020-06-28,michigan,0.998001998001998
2020-07-05,michigan,0.999000999000999
2020-07-12,michigan,0.999500499500499
2020-07-19,michigan,0.999500499500499
2020-07-26,michigan,0.99975024975025
2020-08-02,michigan,0.99975024975025
2020-08-09,michigan,0.99975024975025
2020-08-16,michigan,0.99975024975025
2020-08-23,michigan,1
2020-08-30,michigan,1
2020-09-06,michigan,1
2020-09-13,michigan,1
2020-09-20,michigan,1
2020-09-27,michigan,1
2020-10-04,michigan,1
2020-10-11,michigan,1
2020-10-18,michigan,1
2020-10-25,michigan,1
2020-11-01,michigan,1
2020-11-08,michigan,1
2020-11-15,michigan,1
2020-03-15,minnesota,0
2020-03-22,minnesota,0
2020-03-29,minnesota,0
2020-04-05,minnesota,0
2020-04-12,minnesota,0
2020-04-19,minnesota,0
2020-04-26,minnesota,0
2020-05-03,minnesota,0
2020-05-10,minnesota,0.472777222777223
2020-05-17,minnesota,0.546953046953047
