dates,simple_state,q.01,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.99,obs,state,truth_confirmed,fcst_date
2020-04-09,maryland,4320.61927023233,4646.81457597738,4851.43187822453,5024.66681430674,5179.75014273884,5307.15117216618,5437.21027288278,5600.20414626419,5745.36721901762,5880.50258409908,6032.77315687151,6178.46075887181,6345.4498324738,6544.61409717949,6726.51079749609,6981.01870106191,7287.82398623012,7685.30019502826,8172.06218917951,9033.07131984889,11451.0036417751,0,Maryland,,2020-04-05
2020-04-09,massachusetts,15229.5731279037,16138.5348164748,16681.7756884398,17048.4380361275,17355.2227989417,17664.3508109293,17912.0987242841,18131.1145130427,18317.9845391285,18515.2600493086,18722.5604720436,18930.7979061488,19119.8770256693,19298.1009582351,19532.8345715734,19781.0498957751,20077.733848926,20412.8870604988,20888.6911185767,21558.2891525967,23105.2049482725,0,Massachusetts,,2020-04-05
2020-04-09,michigan,16226.5607758554,16722.067070825,17180.5700076303,17667.7237172025,18077.1767601662,18592.4280525485,19041.5387053502,19560.5268677342,20117.8796659248,20672.5083554876,21292.3570200554,21970.6846112244,22700.6932365884,23659.1304201755,24898.0006669796,26305.7962769047,28165.7664463328,30240.7361264386,33695.1071338125,40826.7531988646,65669.8670411424,0,Michigan,,2020-04-05
2020-04-09,minnesota,982.730426033595,1020.62480151111,1048.84269234779,1070.13014571781,1089.67407135284,1110.65019340451,1131.93926406147,1152.78435317815,1177.44262213208,1200.53545027666,1225.63543216986,1253.42484472586,1285.97772724245,1324.08137778716,1362.62690945417,1415.61965975455,1467.1330702126,1553.53253046578,1673.65256526501,1884.55095816071,2518.16002512889,0,Minnesota,,2020-04-05
2020-04-09,mississippi,1653.23854221383,1681.61364781542,1710.81334298517,1741.80854077128,1772.53517692492,1808.24865058267,1840.49305154956,1877.92338217499,1921.82014792077,1971.62140180677,2031.39689403453,2094.0051893474,2174.52225514614,2275.51888112337,2389.63035731072,2556.13563688435,2768.18289566531,3096.69642445911,3634.62003851352,4504.49381168267,7300.93032950102,0,Mississippi,,2020-04-05
2020-04-09,missouri,2361.26116719315,2397.23663536605,2436.68894116422,2478.80489718965,2521.3475696236,2567.27298074648,2619.85364938444,2672.61812614391,2745.8313278467,2826.54490110685,2917.43247004214,3020.31675486911,3155.14852705925,3324.07166038928,3518.30017745497,3760.73925959179,4130.44008461461,4602.04766126735,5419.98258526189,7307.63913839506,12580.2292618233,0,Missouri,,2020-04-05
2020-04-09,montana,288.116666150206,292.554957018691,297.155874397285,302.421716426417,308.415842440711,314.919135185286,320.670830544349,328.250642966526,337.594114414798,346.639209975462,358.053912853673,372.745341571474,387.529806271828,403.671702177298,424.912828566602,453.167097446027,491.051565535743,546.669592027174,644.836677818593,844.749148306869,1487.86251808075,0,Montana,,2020-04-05
2020-04-09,nebraska,396.895456889192,423.218333921593,445.137828373526,463.07389883217,479.246840446901,496.322928197615,514.272394130757,529.483865122746,549.653000343949,567.474939324104,590.250046672018,610.512548656019,633.194442471735,663.398454068738,696.587268075925,737.990495613083,782.398067225905,849.480468101709,949.865006594565,1158.56335827125,1802.64033933076,0,Nebraska,,2020-04-05
2020-04-09,nevada,1995.84821531157,2083.58810230163,2143.9433689609,2199.36640413311,2246.5088231985,2294.73320657606,2342.53020505385,2394.38776096158,2443.58443757538,2501.40984251761,2568.25170789975,2631.16113133015,2701.44262060168,2781.39348179773,2866.5260845128,2973.72718103169,3115.62269771717,3302.91366108762,3556.70837348727,4006.65363270412,5020.07897569629,0,Nevada,,2020-04-05
2020-04-09,newhampshire,683.990860966684,724.946204331879,755.849687099678,781.557166405894,806.418240749779,831.253223252616,853.084255575847,878.251080009117,906.321098524777,935.001630792052,967.178257239316,1000.77572914602,1036.07805951935,1078.62762823712,1128.43765694081,1193.36158393996,1277.26086968509,1386.56666676044,1534.88712512413,1815.8993377931,2552.21179988568,0,New Hampshire,,2020-04-05
2020-04-09,newjersey,43671.8195578768,46206.4277765235,47763.6932263548,49290.5904682348,50479.4950566391,51410.7854837415,52279.9692840928,53212.4534557033,54159.660911886,55042.7479293909,56075.2720711292,57185.8027668614,58350.2828390416,59516.3187120399,60896.2280051804,62433.0844011042,64043.5575450999,66485.6065467206,70105.0879388062,74916.393409604,87843.759200526,0,New Jersey,,2020-04-05
2020-04-09,newmexico,730.104162336645,780.471619224532,823.652664370917,862.283521024306,893.509259527668,928.201448947179,959.302053256301,990.484314281657,1024.97386714686,1059.50561859895,1098.62984131591,1143.26769609295,1190.60452412257,1249.22235406254,1310.78851750691,1397.58907759639,1504.83022814362,1616.15811655553,1804.82615496475,2155.96647954589,3151.25669404684,0,New Mexico,,2020-04-05
2020-04-09,newyork,146116.088234367,152473.787797971,156790.966195884,159999.824993425,162468.085654731,164321.546146949,165840.937236993,167176.814563704,168759.834486791,170164.862763063,171563.590412965,172771.173945508,174110.099294497,175250.618510487,176532.535535276,178066.003163433,179806.907959556,181747.566065235,184418.960671874,188931.034195972,199925.182213239,0,New York,,2020-04-05
2020-04-09,northcarolina,2960.54255149286,3119.24612228439,3244.92722397069,3339.72955549975,3415.93844996339,3490.06621755505,3568.64299584886,3642.31890501564,3719.92580544832,3795.95869824587,3879.04576578864,3969.1442100527,4069.35409089685,4158.0635749398,4271.02755405973,4407.40388371346,4577.82265858714,4779.10165746519,5050.55569625784,5545.58851521118,7086.75868434447,0,North Carolina,,2020-04-05
2020-04-09,northdakota,208.412057865553,211.017821961051,214.96699096909,219.172895548437,223.49458982263,227.965648693069,232.717921407883,238.029540715656,245.188117789423,252.516703375495,262.316861763135,273.789301929646,285.312899820521,299.461602326064,314.61630916528,334.853270525861,362.31233863257,407.907600469755,479.879612491522,637.393277346593,1219.89095380521,0,North Dakota,,2020-04-05
2020-04-09,ohio,4322.49895706907,4540.78331521723,4704.16558223976,4848.53433068512,4952.64344063095,5065.52013095497,5177.11668485352,5310.64908444866,5440.17301229003,5582.70396161465,5728.18425514906,5899.97784975713,6075.17663562156,6282.19371616273,6535.99948989799,6785.66982128509,7119.30392202079,7606.13666713213,8291.61584272806,9459.60746112192,12312.7830603474,0,Ohio,,2020-04-05
2020-04-09,oklahoma,1319.6691203649,1370.61527633036,1425.09728162685,1470.92795368467,1519.35190419842,1566.19858165279,1610.99688724981,1662.86610179306,1718.31697952501,1778.76756890279,1846.14335256324,1931.70910306671,2010.56898482664,2117.82293984189,2234.2982656055,2372.38478398039,2553.95802730329,2826.08342127293,3199.63444822243,3805.82652435667,6017.16011088655,0,Oklahoma,,2020-04-05
2020-04-09,oregon,1194.77304662572,1257.54205059502,1293.54599874702,1322.85218451538,1345.16810584956,1366.60258653646,1386.31979828455,1404.9495720815,1426.30355832567,1448.79490595903,1469.34718929904,1490.19632661627,1514.02808509562,1542.38191154976,1573.02980955714,1610.01214282048,1646.17884006209,1694.65420949666,1762.22839602659,1868.92509424347,2118.50979798631,0,Oregon,,2020-04-05
2020-04-09,pennsylvania,14526.4943647366,15446.1951080943,16191.0107910219,16771.4100125143,17267.9705959289,17734.8109099593,18161.71376487,18555.4401985516,18958.6458551877,19376.4833963839,19839.7394417904,20278.7114628251,20765.2424382456,21287.4764557378,21938.9915502094,22502.2625446517,23377.6495516046,24458.9963358122,25749.5051763111,28133.2051560222,33974.5480570434,0,Pennsylvania,,2020-04-05
2020-04-09,puertorico,518.3523398671,560.753560575699,591.333496557857,614.392222092993,637.732875837877,662.291932497817,688.719727982584,715.46852650203,747.152236133733,778.916637486166,816.218816314282,857.304282642472,898.072907870973,945.127265633664,1003.97409252072,1064.81474134318,1154.38609596808,1258.65640426813,1405.23196462132,1710.66688326425,2982.01340100621,0,Puerto Rico,,2020-04-05
2020-04-09,rhodeisland,996.646711507706,1058.83911877941,1109.81912968664,1145.3294566826,1189.11483985011,1226.50842046501,1266.87782579175,1303.76298692651,1345.73038377976,1388.74417199395,1434.18356174388,1479.3217283666,1532.5769782638,1589.75489541351,1680.27745173549,1764.46840576478,1866.98610915617,2010.65247580527,2225.78498562124,2598.47046267398,3796.98291898584,0,Rhode Island,,2020-04-05
2020-04-09,southcarolina,2302.65938009101,2455.16735926581,2554.53481370239,2623.8100089327,2685.76467376945,2757.56994259401,2815.32943982921,2880.3921799667,2944.38438385037,3015.25470020091,3082.97507316683,3158.53850913718,3230.93412828192,3331.44408919581,3439.73929141884,3572.50721953303,3725.16757093414,3927.02535521756,4198.36447030941,4687.14516186112,5838.02949734533,0,South Carolina,,2020-04-05
2020-04-09,southdakota,282.629235868092,305.780432483722,322.818796221352,335.50238497835,346.123755901205,356.119519218865,367.086190232971,377.964848948016,390.308717856284,401.540027984957,414.34296492739,427.68152415565,441.560007331512,457.193116857885,478.366580232023,495.331449038794,519.661140999239,546.561603675472,594.211528406234,674.781420412115,854.506755590941,0,South Dakota,,2020-04-05
2020-04-09,tennessee,3914.06966018299,4070.54939511418,4192.54183379246,4273.2702275359,4360.59435450241,4428.27100503485,4503.52807580399,4577.82567855745,4654.33129760386,4740.88651307667,4822.2985464074,4903.82998323445,4994.02534085975,5101.16726237587,5228.90663428957,5341.62410174773,5529.4769330424,5741.3774060662,6031.96381127881,6557.19032671613,7930.153605717,0,Tennessee,,2020-04-05
2020-04-09,texas,8476.83643642527,9049.54783593221,9372.49054260967,9648.81150895581,9902.03334551247,10122.2142737617,10310.0166791267,10519.6988228773,10734.8982151139,10942.5446919148,11165.9632363855,11378.3060403562,11600.3923493353,11843.8175431667,12117.2700127327,12471.1966791421,12869.7239240444,13340.0388902683,14020.462691368,15136.9209316614,17411.082576071,0,Texas,,2020-04-05
2020-04-09,utah,1674.30857535728,1744.70191509139,1814.39094651946,1865.63614155413,1914.40719701697,1970.3404863069,2020.83123904902,2080.0389785404,2145.27771626725,2216.30567262855,2288.01033166032,2367.5899646621,2468.46632646049,2574.49101001985,2700.06115591136,2863.7679414744,3028.65338439439,3293.40797828833,3706.18814145944,4459.02131031627,6968.84337421946,0,Utah,,2020-04-05
2020-04-09,vermont,516.587179802815,525.099554760501,534.94517901775,544.581241521117,555.083493569141,564.817142591673,576.126575136287,590.251263604747,603.874674695874,619.922918165114,637.979368197437,659.686597658138,684.237087081562,721.278703352203,753.503668293842,802.343891070619,879.740501610739,975.655510974168,1131.27138831379,1475.99390577201,2736.51436727835,0,Vermont,,2020-04-05
2020-04-09,virginia,3095.37778713742,3312.21236529073,3499.64191633379,3622.09618526688,3749.86740854398,3847.58091965444,3951.42940355986,4063.23189733876,4145.81682359596,4257.17016008871,4376.85696928711,4487.90461686114,4623.98917468058,4766.05833034753,4937.00036560964,5126.22044516565,5362.16239288155,5632.60130782005,6028.0064060788,6776.42975256275,8646.52945165877,0,Virginia,,2020-04-05
2020-04-09,virginislands,42.3099727516033,42.9180506501918,43.6152495389434,44.3622105781243,45.2812406506285,46.2545851706157,47.3195866269614,48.6038132177877,50.0579041290675,51.6040222722331,53.6409166900421,55.8690075506614,58.5881422120707,61.8561346499722,65.5888975796426,71.7353475950188,78.9159672064336,89.1550428034756,107.542170551677,152.336325767178,299.966345937632,0,Virgin Islands,,2020-04-05
2020-04-09,washington,9011.9063633504,9365.35670173594,9611.57042937623,9745.63402578628,9869.62753543872,9973.4881369801,10070.345570718,10148.6921606035,10226.16707116,10305.0980859403,10367.2444703889,10437.2710208197,10516.1870107952,10593.9203785838,10684.4236478706,10769.9181016914,10876.1621955762,10984.6902175855,11186.8546299667,11470.9677494052,12187.7358085818,0,Washington,,2020-04-05
2020-04-09,westvirginia,327.789602897772,333.653073252386,341.374829408018,349.59102818235,357.78036053489,367.127134826174,377.755795141986,388.492412743189,401.19204106635,418.290786900066,435.48019074536,458.513557499943,485.257369852493,516.834131593621,552.609440989354,599.678578289518,665.085829590568,771.062345889425,938.262453725777,1254.71635351555,2572.75841127762,0,West Virginia,,2020-04-05
2020-04-09,wisconsin,2433.34689015465,2548.06682227686,2624.82529215273,2692.98951396367,2756.09114812029,2819.37880637523,2878.13154453695,2941.17088017141,2996.78999141919,3069.44808679906,3142.71373366591,3215.26453899928,3305.26959910246,3404.38433249293,3507.97918020541,3652.04480234499,3794.6699938153,4041.21322994095,4383.21996315896,5008.78186928736,6546.66271788825,0,Wisconsin,,2020-04-05
2020-04-09,wyoming,198.517333435554,202.237145852366,206.275617918762,210.19843546462,214.583175366835,219.595676276558,224.860969060287,230.41778745398,237.059981423753,244.33892661189,253.641715349809,263.319964855777,275.412806088074,289.686953024082,312.464208505885,334.822761056685,370.387562373313,413.922435659649,487.661692693767,622.850669606342,1229.08156484707,0,Wyoming,,2020-04-05
2020-04-10,alabama,1949.86327750579,2095.18240251435,2191.95279358432,2262.35899533445,2337.85307294309,2412.59776408393,2483.89208025869,2564.73464667722,2642.4668575247,2724.44967571686,2792.15962543716,2871.64058948193,2975.0106735394,3088.80929217816,3205.00263869795,3355.0679208307,3558.56877358291,3808.62160094341,4159.75645419093,4785.53351251092,6687.45170498512,0,Alabama,,2020-04-05
2020-04-10,alaska,186.661402149519,191.060911511645,195.752645328915,200.164767027367,204.897342454846,209.843135329853,215.876350289234,222.387948839033,229.610741793839,237.706223040424,248.654325380199,259.905631335053,273.044952559357,287.248697581647,308.022275281791,335.137046137915,374.407986822606,428.321925167303,505.863720322679,695.092744485382,1408.05160046258,0,Alaska,,2020-04-05
2020-04-10,arizona,2893.14961828806,3105.82925181029,3284.87310062667,3400.79997302302,3528.77330273569,3645.53009496869,3758.63321326042,3873.58541832524,3991.62278697877,4101.46673749093,4212.58720801466,4344.774188954,4492.68907007718,4647.5802250331,4816.14566515509,5034.1500367521,5338.98710470074,5677.99071934293,6172.79533262716,6954.09231804162,9334.99851053415,0,Arizona,,2020-04-05
2020-04-10,arkansas,844.144847836898,858.394938123166,873.936911291686,888.661488913446,904.96630383548,923.871152774472,946.357049573034,969.294809248209,991.011033328751,1022.71010782993,1049.93285078744,1088.41046614906,1131.5458229926,1182.88800775047,1248.72891245176,1329.2149920105,1427.73979810176,1587.73110536006,1825.34202260761,2453.63982890975,4421.01121609385,0,Arkansas,,2020-04-05
2020-04-10,california,19649.1518679709,21165.429680796,22064.6054555767,22864.0982641864,23429.873238381,23982.2869278029,24374.2738184977,24747.9122943005,25055.455817698,25405.4235485353,25759.110257209,26066.6079861695,26367.1077100685,26685.5486795633,27054.4460211214,27424.7986773698,27857.8911954068,28403.7280831611,29182.0674345565,30723.2815138396,33876.431150193,0,California,,2020-04-05
2020-04-10,colorado,5964.63575819552,6461.45033733661,6763.1176086199,6991.26519585153,7178.56799964683,7385.02611952268,7565.88722991,7725.37343278377,7897.80611606119,8072.96552451882,8253.90699190037,8432.56629946469,8664.1256093273,8920.49341287226,9201.29300712142,9474.71932155822,9810.17289140071,10259.5706953545,10895.4459755828,11889.0044452741,14735.9337428994,0,Colorado,,2020-04-05
2020-04-10,connecticut,5948.34267687288,6230.06227492015,6478.23913517891,6697.33904496323,6928.19080601283,7161.08947367171,7379.96410036915,7615.40893193861,7899.73179491984,8176.10575823038,8523.50233847793,8869.85777883078,9280.92434441614,9649.30316616307,10182.047995621,10763.3865340828,11626.7978283,12754.8039225601,14466.2851706853,17232.5424672852,25779.8395277703,0,Connecticut,,2020-04-05
2020-04-10,delaware,687.262041329536,709.243657412683,731.990484363955,757.041916315499,780.322928065942,810.167562527097,842.716388469901,877.824305552497,912.826903385059,962.250215969341,1013.65080934749,1071.70297185944,1142.07596930974,1229.00771286505,1353.38540950284,1513.28902044875,1714.13356741217,1960.63660614142,2437.23442538626,3292.56710328473,5820.65862281475,0,Delaware,,2020-04-05
2020-04-10,districtofcolumbia,1177.62632715448,1286.41632430423,1357.68452352849,1422.50703516062,1480.28915781243,1537.57473033091,1591.34025580598,1648.5920755132,1710.09479301905,1769.68648648658,1823.26819154187,1891.53328500263,1970.88519718225,2049.20372529852,2140.4688075559,2248.84382231312,2366.94144994312,2560.41831244598,2818.73475458375,3272.84088366194,4386.55402157592,0,District of Columbia,,2020-04-05
2020-04-10,florida,15108.5081217988,16032.0365741192,16701.4348801234,17230.7170885689,17651.8027256209,18075.2255274528,18484.9081485316,18885.3462266871,19302.1048099719,19735.7871278836,20139.8310871423,20583.2323494191,21091.3041083888,21627.0751654948,22158.522758789,22836.2111556143,23737.2597210547,24930.4791549366,26234.3811628528,28420.890555891,33995.8802554712,0,Florida,,2020-04-05
2020-04-10,georgia,7770.95858427504,8218.12629547588,8531.71602063295,8743.86432704754,8938.41711834704,9103.17536652187,9278.85230884468,9452.15929466108,9635.21707622579,9812.71511081975,9987.00985576318,10181.0975068963,10337.1086096679,10585.4098303528,10795.4778557163,11062.7225888258,11387.781295997,11750.4335711644,12308.7875535459,13190.1895140983,15660.6919770546,0,Georgia,,2020-04-05
2020-04-10,hawaii,393.806933995834,412.704940416434,433.714513623546,451.31228266157,469.0647433593,486.204608438879,502.739140903097,523.394958635777,541.639202388493,561.436749587392,585.309854597198,615.815579653948,647.887749796839,687.82195168565,731.067148484148,782.140340991444,846.55383498612,924.712457690543,1066.85207908813,1334.27070225915,2219.47119373016,0,Hawaii,,2020-04-05
2020-04-10,idaho,1096.29893694396,1131.63782531636,1170.23427177279,1205.76560226882,1244.78878728265,1296.75709640435,1354.58116296731,1409.03060112642,1473.99618745825,1548.03228476739,1646.50961160622,1747.6790906055,1871.49569281716,2032.15763301124,2221.84444807445,2460.78958971145,2726.77536002026,3186.59338788409,4128.74687114774,6069.75903425456,11954.697969121,0,Idaho,,2020-04-05
2020-04-10,illinois,13489.5268016739,14550.46658014,15313.5375704569,15820.6414458845,16281.6702002599,16703.2751425265,17064.3296286814,17504.0388375949,17966.3496256484,18437.2749191719,18861.8732918277,19289.3010856702,19860.4814951762,20496.0297920849,21179.2050503776,21903.6611851273,22752.4454962785,23700.6231132933,25090.7230477924,28144.9867326607,33220.4383111428,0,Illinois,,2020-04-05
2020-04-10,indiana,5263.13303163884,5616.09168296969,5903.61832938649,6155.52668327968,6379.24559401874,6579.19484343982,6802.24186187643,7004.82664249001,7206.20142466502,7414.60217373231,7656.47278967099,7877.51243439816,8146.44118168211,8426.37496958065,8752.81254628664,9158.69080500609,9699.64267598664,10382.4841334915,11256.0195728132,12579.1376729313,16955.4230690179,0,Indiana,,2020-04-05
2020-04-10,iowa,1035.44333200556,1123.91153213069,1176.69801686429,1225.7004915739,1272.731591434,1316.93977924556,1353.63679784478,1388.1850194479,1428.34524650263,1468.23937885173,1503.67085973523,1546.49788154279,1592.47917374023,1643.59186528571,1701.98599006732,1767.6948206177,1850.84451724635,1958.13803839471,2110.07718935753,2364.70880514756,2999.68343624619,0,Iowa,,2020-04-05
2020-04-10,kansas,761.744460679175,784.009669816222,806.933350261179,828.241784158749,849.235886160394,871.571977573303,902.067067666957,935.495042305187,965.203620338718,1004.0750331877,1047.59073169893,1099.342420907,1161.46006886235,1237.62515495869,1318.98657487995,1434.35318000093,1581.14812803659,1790.98687782619,2162.02809623423,2847.39217507799,5182.41404177528,0,Kansas,,2020-04-05
2020-04-10,kentucky,1081.78408441283,1160.87486751963,1222.6857969341,1265.85753539193,1305.33696527744,1345.53202674241,1383.50826315166,1423.9374634318,1466.55527975919,1507.22937046592,1561.67450329334,1605.08505041005,1655.60997396362,1708.24299776521,1770.96524785176,1841.25654728981,1928.84530836939,2058.74793725816,2213.62498342272,2529.34107335979,3349.07962957755,0,Kentucky,,2020-04-05
2020-04-10,louisiana,13114.5363521397,13383.9253708949,13717.225520884,14056.4463160787,14433.8729724618,14857.243613143,15343.2707548923,15897.8126604572,16544.7757049541,17278.5087538748,18118.4762477578,19235.1089361676,20502.1790954979,21849.0253358762,23400.7565631352,25741.6948367366,28589.8407725138,33507.8927317304,41672.6775068078,57332.047033131,109869.183251408,0,Louisiana,,2020-04-05
2020-04-10,maine,474.221920727316,482.778229527964,494.991143956871,505.02303650867,516.479294900889,530.167520406624,544.203053663823,558.953820295493,574.483594524799,591.220250540501,615.911806524841,643.936009696256,675.641260986782,710.907437868146,755.297033309286,817.184497963707,902.915899521872,1016.22391609577,1191.2328134801,1650.17867864979,2802.31214061499,0,Maine,,2020-04-05
2020-04-10,maryland,4538.2093253597,4924.52995726599,5228.24517950244,5452.89508427083,5675.06941814516,5834.38818929401,6023.31099630893,6233.52964575091,6426.79066179984,6604.81237335257,6799.4328525751,7005.94367232043,7242.33403789379,7507.00083344236,7779.40672082718,8113.28681317696,8511.7929628874,9092.52069839173,9697.38736464133,10998.8216747325,14151.338918171,0,Maryland,,2020-04-05
2020-04-10,massachusetts,15806.4039490921,16984.9155949641,17725.5970986598,18236.0925816145,18672.7972476783,19061.957454393,19441.296919215,19739.7805847698,20041.4655550976,20318.6303748946,20555.9922979338,20831.1213124788,21095.3029159028,21399.3244822349,21715.6342803379,22073.3351125254,22463.0559191093,22939.2849794829,23642.1592979583,24566.7900294173,26802.0870689733,0,Massachusetts,,2020-04-05
2020-04-10,michigan,16355.3848773786,17019.8676088778,17622.7799300853,18222.5764264529,18788.915074433,19448.0675611447,20071.6704951659,20684.4352653508,21459.3719395229,22167.8025413564,23021.4112329622,23956.7965890228,24789.2515584786,26124.3966659584,27793.2045603237,29507.4691003197,32014.1861550895,34714.7525318159,39397.8843083556,49038.3713264093,81382.9728562975,0,Michigan,,2020-04-05
2020-04-10,minnesota,999.06163741224,1044.73786323527,1078.84520647734,1106.70987621874,1134.530295436,1159.61227454932,1185.75284246907,1212.09364770621,1244.19393718509,1274.39454167533,1305.69153475012,1342.64036408179,1387.5525985858,1436.46302492099,1486.35046511099,1555.85114940165,1619.30846322709,1738.1298903185,1880.15417718293,2161.71690852014,2982.6496263355,0,Minnesota,,2020-04-05
2020-04-10,mississippi,1658.21330912556,1694.73002220079,1732.12024941909,1775.27856274953,1809.47650336939,1852.49875878152,1899.50155983358,1948.36589851993,2003.74941179393,2072.26344819836,2140.58540506081,2231.8041200598,2332.0629892926,2462.2916624525,2621.36321505554,2829.99474808771,3106.87698818023,3536.59486841224,4228.88777288671,5387.31366993964,8918.86012366999,0,Mississippi,,2020-04-05
2020-04-10,missouri,2364.54638642108,2411.21779645162,2462.48229961484,2519.04544550728,2573.92364432367,2631.71558073765,2702.61964713619,2768.38562780485,2857.27271660815,2971.29058381773,3084.49844342925,3226.6354065571,3396.24281578791,3615.72066686321,3874.05700762331,4176.2803822421,4676.917588788,5327.39512236493,6414.94463164745,8806.02954474385,15669.395280475,0,Missouri,,2020-04-05
2020-04-10,montana,288.667589533139,294.220464944882,300.560621640077,307.22318850461,315.03498485549,322.645465521233,330.768160344103,340.645500412662,352.236752962337,364.396518307706,379.696053950496,396.084592989825,417.324744838836,438.158297967714,464.755251130587,502.596377216944,554.784011120309,623.788111372229,753.748251952781,1015.96801698879,1859.65283046365,0,Montana,,2020-04-05
2020-04-10,nebraska,406.889031190104,442.660058130066,470.35197332559,494.900790241226,517.096083620517,538.073330822573,562.159511665743,585.034346644691,607.677342210363,634.091487234164,662.674697832361,692.413432504481,724.263611753576,762.818519562866,812.223486113427,861.195254265662,925.223857523253,1010.22268984858,1159.26171745947,1443.12773573617,2282.39719200036,0,Nebraska,,2020-04-05
2020-04-10,nevada,2039.71602418668,2142.16302557185,2226.62401930146,2293.36618020973,2352.8598864418,2423.47656052598,2481.85582804836,2551.38571053444,2613.35844261836,2680.00154352754,2771.11326558427,2859.84354273174,2940.65566614345,3055.5391823864,3179.00329027347,3318.86088092371,3497.12724032452,3762.3800887397,4083.55335813143,4671.71185123161,6012.62060850268,0,Nevada,,2020-04-05
2020-04-10,newhampshire,698.734784504482,755.080425649927,795.889509583433,829.28693465373,862.338930441247,894.678141034544,927.001991356201,964.345154754295,997.637514099485,1031.77686872781,1074.11821516344,1121.42686956602,1174.69001982379,1223.12153819671,1291.68117878124,1377.24492187617,1492.43102936972,1628.29413325784,1855.03473738238,2246.80489271085,3235.26181617178,0,New Hampshire,,2020-04-05
2020-04-10,newjersey,45289.0927199895,48487.3050887018,50545.2392583178,52544.8355527222,54113.835144141,55356.1932476295,56618.7727504605,57971.6051882489,59130.7694314482,60268.2747559896,61642.8109827156,63149.9173025896,64611.7781520537,66147.8053742526,67911.6858505565,70175.1052626859,72324.6337328969,75349.4323368041,80263.0074412196,86642.9362580647,102860.690320473,0,New Jersey,,2020-04-05
2020-04-10,newmexico,746.104492431776,819.279086515288,875.054582326779,923.2866294243,965.023606787397,1009.30979571486,1055.5181952435,1095.10879844181,1142.35734706922,1192.21664712709,1238.27049084627,1298.84874378173,1367.84212014033,1446.40423730082,1540.35140476402,1648.74439125154,1787.26845293843,1950.81701914592,2214.99708068529,2663.7913538048,4026.70564786126,0,New Mexico,,2020-04-05
2020-04-10,newyork,151539.148906554,159159.042808752,165055.366540115,169118.139716812,172505.939019487,175165.806828666,177577.934426723,179552.144902079,181515.718969144,183510.89571632,185548.654185924,187009.017484406,188867.708799152,190571.513521488,192511.929670299,194740.595654583,197104.083418444,199862.417176823,203385.859925229,209502.719357456,226850.351410491,0,New York,,2020-04-05
2020-04-10,northcarolina,3041.21930049377,3244.88459228969,3410.93946792148,3529.45429171702,3633.79762066885,3735.90131233312,3828.15308190377,3925.57730938253,4036.20437460715,4139.14439359271,4254.63581948879,4367.27786058793,4493.58360772982,4621.96278243699,4769.92634276622,4951.52393107274,5164.28779213228,5433.72522825501,5775.89148642808,6450.22571001669,8526.28381428613,0,North Carolina,,2020-04-05
2020-04-10,northdakota,208.957063077926,212.644995240736,218.297582117362,222.523764588168,228.65880051954,234.879014714127,240.756456487142,248.054733930632,256.273445933797,267.393898995033,278.995992156013,292.929622859389,308.544510115427,328.930355610435,346.084104312334,375.388021338128,409.54343713753,468.955149164354,562.750582747675,771.276671403187,1533.97101600118,0,North Dakota,,2020-04-05
2020-04-10,ohio,4389.51460444583,4686.76349845082,4889.66256150151,5080.75726307833,5213.28715585924,5353.50834334039,5500.45116531576,5690.86073400978,5860.87191218845,6046.32077390529,6245.76504401215,6466.15542853882,6683.84585323553,6984.17515381066,7299.64268178501,7634.42582345121,8079.69466926187,8746.7844139187,9640.16587873442,11166.4403403519,14793.5262487379,0,Ohio,,2020-04-05
2020-04-10,oklahoma,1337.77040123755,1403.93848154485,1476.33025618536,1536.48558062901,1601.42874632412,1664.88955381371,1723.57129983559,1789.86729217262,1863.69216076181,1947.12452634436,2036.61375292491,2150.74745093448,2263.01683047634,2393.45186064138,2555.55771561248,2756.11353759224,2982.30740427602,3321.95656271497,3834.73507933969,4685.76981035779,7717.58997529765,0,Oklahoma,,2020-04-05
2020-04-10,oregon,1227.37072694339,1302.61375436352,1353.3955129955,1391.69620019725,1418.51423131727,1449.21296459068,1472.65339075862,1499.91390405667,1529.34141663133,1557.09714991839,1581.80247115623,1614.69192641502,1648.32269172537,1679.25112573256,1716.84622472723,1770.68899142246,1826.38550070726,1883.72963019643,1971.16170278496,2101.37523342091,2440.59809574655,0,Oregon,,2020-04-05
2020-04-10,pennsylvania,15195.1992375015,16583.7917071735,17533.1742726011,18346.4948031493,18993.9953759041,19608.5536923956,20261.0879577125,20794.4918286515,21284.7508662445,21905.6929033432,22533.204822015,23164.3423700996,23797.8218338204,24598.7055534391,25358.4251832442,26227.5837717993,27329.5772950635,28909.9693679858,30714.392444322,34084.6737407863,41325.5801022581,0,Pennsylvania,,2020-04-05
2020-04-10,puertorico,532.887751351145,587.932705716603,626.764249224078,661.350667651052,689.881075770825,726.126845807004,760.870319227312,797.127610882077,839.387553025923,879.763719577677,933.331272369279,990.062282290597,1044.48261637757,1112.47369252822,1185.46864705541,1276.85541215558,1398.80645293391,1534.08969212679,1746.65156735242,2161.29390206251,3941.9030621702,0,Puerto Rico,,2020-04-05
