weekdate,simple_state,cumulative_prob
2020-06-21,arizona,0.912674650698603
2020-06-28,arizona,0.93812375249501
2020-07-05,arizona,0.95309381237525
2020-07-12,arizona,0.965568862275449
2020-07-19,arizona,0.979041916167665
2020-07-26,arizona,0.98502994011976
2020-08-02,arizona,0.988522954091816
2020-08-09,arizona,0.992015968063872
2020-08-16,arizona,0.99500998003992
2020-08-23,arizona,0.996007984031936
2020-08-30,arizona,0.998003992015968
2020-09-06,arizona,0.998502994011976
2020-09-13,arizona,0.999001996007984
2020-09-20,arizona,0.999001996007984
2020-09-27,arizona,0.999500998003992
2020-10-04,arizona,0.999500998003992
2020-10-11,arizona,1
2020-10-18,arizona,1
2020-10-25,arizona,1
2020-11-01,arizona,1
2020-11-08,arizona,1
2020-11-15,arizona,1
2020-11-22,arizona,1
2020-03-15,arkansas,0
2020-03-22,arkansas,0
2020-03-29,arkansas,0
2020-04-05,arkansas,0
2020-04-12,arkansas,0
2020-04-19,arkansas,0
2020-04-26,arkansas,0.868263473053892
2020-05-03,arkansas,0.868263473053892
2020-05-10,arkansas,0.868263473053892
2020-05-17,arkansas,0.868263473053892
2020-05-24,arkansas,0.871756487025948
2020-05-31,arkansas,0.88373253493014
2020-06-07,arkansas,0.897704590818363
2020-06-14,arkansas,0.914670658682635
2020-06-21,arkansas,0.933632734530938
2020-06-28,arkansas,0.94810379241517
2020-07-05,arkansas,0.960578842315369
2020-07-12,arkansas,0.969061876247505
2020-07-19,arkansas,0.979041916167665
2020-07-26,arkansas,0.98502994011976
2020-08-02,arkansas,0.990518962075848
2020-08-09,arkansas,0.993512974051896
2020-08-16,arkansas,0.996007984031936
2020-08-23,arkansas,0.997005988023952
2020-08-30,arkansas,0.99750499001996
2020-09-06,arkansas,0.99750499001996
2020-09-13,arkansas,0.998003992015968
2020-09-20,arkansas,0.999001996007984
2020-09-27,arkansas,0.999001996007984
2020-10-04,arkansas,0.999500998003992
2020-10-11,arkansas,0.999500998003992
2020-10-18,arkansas,1
2020-10-25,arkansas,1
2020-11-01,arkansas,1
2020-11-08,arkansas,1
2020-11-15,arkansas,1
2020-11-22,arkansas,1
2020-03-15,california,0
2020-03-22,california,0
2020-03-29,california,0
2020-04-05,california,0
2020-04-12,california,0
2020-04-19,california,0
2020-04-26,california,0
2020-05-03,california,0
2020-05-10,california,0.825848303393214
2020-05-17,california,0.825848303393214
2020-05-24,california,0.836327345309381
2020-05-31,california,0.86377245508982
2020-06-07,california,0.899700598802395
2020-06-14,california,0.92065868263473
2020-06-21,california,0.94560878243513
2020-06-28,california,0.959081836327345
2020-07-05,california,0.968562874251497
2020-07-12,california,0.975049900199601
2020-07-19,california,0.98502994011976
2020-07-26,california,0.988023952095808
2020-08-02,california,0.992015968063872
2020-08-09,california,0.99251497005988
2020-08-16,california,0.993512974051896
2020-08-23,california,0.994510978043912
2020-08-30,california,0.996506986027944
2020-09-06,california,0.998502994011976
2020-09-13,california,0.998502994011976
2020-09-20,california,0.998502994011976
2020-09-27,california,0.998502994011976
2020-10-04,california,0.999001996007984
2020-10-11,california,1
2020-10-18,california,1
2020-10-25,california,1
2020-11-01,california,1
2020-11-08,california,1
2020-11-15,california,1
2020-11-22,california,1
2020-03-15,colorado,0
2020-03-22,colorado,0
2020-03-29,colorado,0
2020-04-05,colorado,0
2020-04-12,colorado,0
2020-04-19,colorado,0
2020-04-26,colorado,0.971556886227545
2020-05-03,colorado,0.971556886227545
2020-05-10,colorado,0.971556886227545
2020-05-17,colorado,0.971556886227545
2020-05-24,colorado,0.972055888223553
2020-05-31,colorado,0.975049900199601
2020-06-07,colorado,0.980538922155689
2020-06-14,colorado,0.985528942115769
2020-06-21,colorado,0.989520958083832
2020-06-28,colorado,0.992015968063872
2020-07-05,colorado,0.996007984031936
2020-07-12,colorado,0.99750499001996
2020-07-19,colorado,0.998502994011976
2020-07-26,colorado,0.998502994011976
2020-08-02,colorado,1
2020-08-09,colorado,1
2020-08-16,colorado,1
2020-08-23,colorado,1
2020-08-30,colorado,1
2020-09-06,colorado,1
2020-09-13,colorado,1
2020-09-20,colorado,1
2020-09-27,colorado,1
2020-10-04,colorado,1
2020-10-11,colorado,1
2020-10-18,colorado,1
2020-10-25,colorado,1
2020-11-01,colorado,1
2020-11-08,colorado,1
2020-11-15,colorado,1
2020-11-22,colorado,1
2020-03-15,connecticut,0
2020-03-22,connecticut,0
2020-03-29,connecticut,0
2020-04-05,connecticut,0
2020-04-12,connecticut,0
2020-04-19,connecticut,0
2020-04-26,connecticut,0.977544910179641
2020-05-03,connecticut,0.977544910179641
2020-05-10,connecticut,0.977544910179641
2020-05-17,connecticut,0.977544910179641
2020-05-24,connecticut,0.977544910179641
2020-05-31,connecticut,0.978043912175649
2020-06-07,connecticut,0.979540918163673
2020-06-14,connecticut,0.980538922155689
2020-06-21,connecticut,0.982035928143713
2020-06-28,connecticut,0.987025948103792
2020-07-05,connecticut,0.989021956087824
2020-07-12,connecticut,0.99251497005988
2020-07-19,connecticut,0.993512974051896
2020-07-26,connecticut,0.99500998003992
2020-08-02,connecticut,0.99500998003992
2020-08-09,connecticut,0.996007984031936
2020-08-16,connecticut,0.996506986027944
2020-08-23,connecticut,0.99750499001996
2020-08-30,connecticut,0.998502994011976
2020-09-06,connecticut,0.999001996007984
2020-09-13,connecticut,0.999500998003992
2020-09-20,connecticut,1
2020-09-27,connecticut,1
2020-10-04,connecticut,1
2020-10-11,connecticut,1
2020-10-18,connecticut,1
2020-10-25,connecticut,1
2020-11-01,connecticut,1
2020-11-08,connecticut,1
2020-11-15,connecticut,1
2020-11-22,connecticut,1
2020-03-15,delaware,0
2020-03-22,delaware,0
2020-03-29,delaware,0
2020-04-05,delaware,0
2020-04-12,delaware,0
2020-04-19,delaware,0
2020-04-26,delaware,0
2020-05-03,delaware,0.954091816367266
2020-05-10,delaware,0.954091816367266
2020-05-17,delaware,0.954091816367266
2020-05-24,delaware,0.955089820359282
2020-05-31,delaware,0.962574850299401
2020-06-07,delaware,0.973552894211577
2020-06-14,delaware,0.981536926147705
2020-06-21,delaware,0.989021956087824
2020-06-28,delaware,0.992015968063872
2020-07-05,delaware,0.995508982035928
2020-07-12,delaware,0.996506986027944
2020-07-19,delaware,0.997005988023952
2020-07-26,delaware,0.99750499001996
2020-08-02,delaware,0.999500998003992
2020-08-09,delaware,0.999500998003992
2020-08-16,delaware,0.999500998003992
2020-08-23,delaware,0.999500998003992
2020-08-30,delaware,1
2020-09-06,delaware,1
2020-09-13,delaware,1
2020-09-20,delaware,1
2020-09-27,delaware,1
2020-10-04,delaware,1
2020-10-11,delaware,1
2020-10-18,delaware,1
2020-10-25,delaware,1
2020-11-01,delaware,1
2020-11-08,delaware,1
2020-11-15,delaware,1
2020-11-22,delaware,1
2020-03-15,districtofcolumbia,0
2020-03-22,districtofcolumbia,0
2020-03-29,districtofcolumbia,0
2020-04-05,districtofcolumbia,0
2020-04-12,districtofcolumbia,0
2020-04-19,districtofcolumbia,0
2020-04-26,districtofcolumbia,0
2020-05-03,districtofcolumbia,0.962075848303393
2020-05-10,districtofcolumbia,0.962075848303393
2020-05-17,districtofcolumbia,0.962075848303393
2020-05-24,districtofcolumbia,0.963572854291417
2020-05-31,districtofcolumbia,0.967564870259481
2020-06-07,districtofcolumbia,0.974550898203593
2020-06-14,districtofcolumbia,0.980039920159681
2020-06-21,districtofcolumbia,0.9875249500998
2020-06-28,districtofcolumbia,0.991017964071856
2020-07-05,districtofcolumbia,0.993512974051896
2020-07-12,districtofcolumbia,0.996506986027944
2020-07-19,districtofcolumbia,0.998502994011976
2020-07-26,districtofcolumbia,0.998502994011976
2020-08-02,districtofcolumbia,0.998502994011976
2020-08-09,districtofcolumbia,0.999001996007984
2020-08-16,districtofcolumbia,0.999500998003992
2020-08-23,districtofcolumbia,1
2020-08-30,districtofcolumbia,1
2020-09-06,districtofcolumbia,1
2020-09-13,districtofcolumbia,1
2020-09-20,districtofcolumbia,1
2020-09-27,districtofcolumbia,1
2020-10-04,districtofcolumbia,1
2020-10-11,districtofcolumbia,1
2020-10-18,districtofcolumbia,1
2020-10-25,districtofcolumbia,1
2020-11-01,districtofcolumbia,1
2020-11-08,districtofcolumbia,1
2020-11-15,districtofcolumbia,1
2020-11-22,districtofcolumbia,1
2020-03-15,florida,0
2020-03-22,florida,0
2020-03-29,florida,0
2020-04-05,florida,0.962075848303393
2020-04-12,florida,0.962075848303393
2020-04-19,florida,0.962075848303393
2020-04-26,florida,0.962075848303393
2020-05-03,florida,0.962075848303393
2020-05-10,florida,0.962075848303393
2020-05-17,florida,0.962075848303393
2020-05-24,florida,0.962075848303393
2020-05-31,florida,0.962574850299401
2020-06-07,florida,0.972055888223553
2020-06-14,florida,0.975548902195609
2020-06-21,florida,0.979041916167665
2020-06-28,florida,0.982035928143713
2020-07-05,florida,0.986526946107784
2020-07-12,florida,0.992015968063872
2020-07-19,florida,0.993013972055888
2020-07-26,florida,0.993512974051896
2020-08-02,florida,0.99500998003992
2020-08-09,florida,0.996506986027944
2020-08-16,florida,0.99750499001996
2020-08-23,florida,0.998003992015968
2020-08-30,florida,0.999001996007984
2020-09-06,florida,0.999500998003992
2020-09-13,florida,0.999500998003992
2020-09-20,florida,0.999500998003992
2020-09-27,florida,1
2020-10-04,florida,1
2020-10-11,florida,1
2020-10-18,florida,1
2020-10-25,florida,1
2020-11-01,florida,1
2020-11-08,florida,1
2020-11-15,florida,1
2020-11-22,florida,1
2020-03-15,georgia,0
2020-03-22,georgia,0
2020-03-29,georgia,0
2020-04-05,georgia,0
2020-04-12,georgia,0
2020-04-19,georgia,0.985528942115769
2020-04-26,georgia,0.985528942115769
2020-05-03,georgia,0.985528942115769
2020-05-10,georgia,0.985528942115769
2020-05-17,georgia,0.985528942115769
2020-05-24,georgia,0.986027944111776
2020-05-31,georgia,0.988023952095808
2020-06-07,georgia,0.988023952095808
2020-06-14,georgia,0.989520958083832
2020-06-21,georgia,0.990518962075848
2020-06-28,georgia,0.991516966067864
2020-07-05,georgia,0.993013972055888
2020-07-12,georgia,0.994011976047904
2020-07-19,georgia,0.995508982035928
2020-07-26,georgia,0.998003992015968
2020-08-02,georgia,0.998502994011976
2020-08-09,georgia,0.999001996007984
2020-08-16,georgia,0.999001996007984
2020-08-23,georgia,1
2020-08-30,georgia,1
2020-09-06,georgia,1
2020-09-13,georgia,1
2020-09-20,georgia,1
2020-09-27,georgia,1
2020-10-04,georgia,1
2020-10-11,georgia,1
2020-10-18,georgia,1
2020-10-25,georgia,1
2020-11-01,georgia,1
2020-11-08,georgia,1
2020-11-15,georgia,1
2020-11-22,georgia,1
2020-03-15,hawaii,0
2020-03-22,hawaii,0
2020-03-29,hawaii,0
2020-04-05,hawaii,1
2020-04-12,hawaii,1
2020-04-19,hawaii,1
2020-04-26,hawaii,1
2020-05-03,hawaii,1
2020-05-10,hawaii,1
2020-05-17,hawaii,1
2020-05-24,hawaii,1
2020-05-31,hawaii,1
2020-06-07,hawaii,1
2020-06-14,hawaii,1
2020-06-21,hawaii,1
2020-06-28,hawaii,1
2020-07-05,hawaii,1
2020-07-12,hawaii,1
2020-07-19,hawaii,1
2020-07-26,hawaii,1
2020-08-02,hawaii,1
2020-08-09,hawaii,1
2020-08-16,hawaii,1
2020-08-23,hawaii,1
2020-08-30,hawaii,1
2020-09-06,hawaii,1
2020-09-13,hawaii,1
2020-09-20,hawaii,1
2020-09-27,hawaii,1
2020-10-04,hawaii,1
2020-10-11,hawaii,1
2020-10-18,hawaii,1
2020-10-25,hawaii,1
2020-11-01,hawaii,1
2020-11-08,hawaii,1
2020-11-15,hawaii,1
2020-11-22,hawaii,1
2020-03-15,idaho,0
2020-03-22,idaho,0
2020-03-29,idaho,0
2020-04-05,idaho,0.998003992015968
2020-04-12,idaho,0.998003992015968
2020-04-19,idaho,0.998003992015968
2020-04-26,idaho,0.998003992015968
2020-05-03,idaho,0.998003992015968
2020-05-10,idaho,0.998003992015968
2020-05-17,idaho,0.998003992015968
2020-05-24,idaho,0.998003992015968
2020-05-31,idaho,0.998003992015968
2020-06-07,idaho,0.998003992015968
2020-06-14,idaho,0.998502994011976
2020-06-21,idaho,0.999001996007984
2020-06-28,idaho,0.999500998003992
2020-07-05,idaho,0.999500998003992
2020-07-12,idaho,0.999500998003992
2020-07-19,idaho,0.999500998003992
2020-07-26,idaho,0.999500998003992
2020-08-02,idaho,0.999500998003992
2020-08-09,idaho,1
2020-08-16,idaho,1
2020-08-23,idaho,1
2020-08-30,idaho,1
2020-09-06,idaho,1
2020-09-13,idaho,1
2020-09-20,idaho,1
2020-09-27,idaho,1
2020-10-04,idaho,1
2020-10-11,idaho,1
2020-10-18,idaho,1
2020-10-25,idaho,1
2020-11-01,idaho,1
2020-11-08,idaho,1
2020-11-15,idaho,1
2020-11-22,idaho,1
2020-03-15,illinois,0
2020-03-22,illinois,0
2020-03-29,illinois,0
2020-04-05,illinois,0
2020-04-12,illinois,0
2020-04-19,illinois,0
2020-04-26,illinois,0
2020-05-03,illinois,0
2020-05-10,illinois,0
2020-05-17,illinois,0.889221556886228
2020-05-24,illinois,0.890718562874251
2020-05-31,illinois,0.897205588822355
2020-06-07,illinois,0.911676646706587
2020-06-14,illinois,0.931636726546906
2020-06-21,illinois,0.952095808383234
2020-06-28,illinois,0.961077844311377
2020-07-05,illinois,0.971556886227545
2020-07-12,illinois,0.980538922155689
2020-07-19,illinois,0.986526946107784
2020-07-26,illinois,0.991017964071856
2020-08-02,illinois,0.994011976047904
2020-08-09,illinois,0.995508982035928
2020-08-16,illinois,0.996506986027944
2020-08-23,illinois,0.99750499001996
2020-08-30,illinois,0.999001996007984
2020-09-06,illinois,0.999001996007984
2020-09-13,illinois,0.999500998003992
2020-09-20,illinois,0.999500998003992
2020-09-27,illinois,1
2020-10-04,illinois,1
2020-10-11,illinois,1
2020-10-18,illinois,1
2020-10-25,illinois,1
2020-11-01,illinois,1
2020-11-08,illinois,1
2020-11-15,illinois,1
2020-11-22,illinois,1
2020-03-15,indiana,0
2020-03-22,indiana,0
2020-03-29,indiana,0
2020-04-05,indiana,0
2020-04-12,indiana,0
2020-04-19,indiana,0
2020-04-26,indiana,0
2020-05-03,indiana,0.896207584830339
2020-05-10,indiana,0.896207584830339
2020-05-17,indiana,0.896207584830339
2020-05-24,indiana,0.907185628742515
2020-05-31,indiana,0.934630738522954
2020-06-07,indiana,0.961077844311377
2020-06-14,indiana,0.973552894211577
2020-06-21,indiana,0.980538922155689
2020-06-28,indiana,0.989021956087824
2020-07-05,indiana,0.994510978043912
2020-07-12,indiana,0.99750499001996
2020-07-19,indiana,0.999001996007984
2020-07-26,indiana,0.999500998003992
2020-08-02,indiana,0.999500998003992
2020-08-09,indiana,0.999500998003992
2020-08-16,indiana,0.999500998003992
2020-08-23,indiana,0.999500998003992
2020-08-30,indiana,0.999500998003992
2020-09-06,indiana,0.999500998003992
2020-09-13,indiana,1
2020-09-20,indiana,1
2020-09-27,indiana,1
2020-10-04,indiana,1
2020-10-11,indiana,1
2020-10-18,indiana,1
2020-10-25,indiana,1
2020-11-01,indiana,1
2020-11-08,indiana,1
2020-11-15,indiana,1
2020-11-22,indiana,1
2020-03-15,iowa,0
2020-03-22,iowa,0
2020-03-29,iowa,0
2020-04-05,iowa,0
2020-04-12,iowa,0
2020-04-19,iowa,0
2020-04-26,iowa,0
2020-05-03,iowa,0.888223552894212
2020-05-10,iowa,0.888223552894212
2020-05-17,iowa,0.888223552894212
2020-05-24,iowa,0.890219560878244
2020-05-31,iowa,0.898702594810379
2020-06-07,iowa,0.914171656686627
2020-06-14,iowa,0.935129740518962
2020-06-21,iowa,0.948602794411178
2020-06-28,iowa,0.960079840319361
2020-07-05,iowa,0.969560878243513
2020-07-12,iowa,0.980039920159681
2020-07-19,iowa,0.986526946107784
2020-07-26,iowa,0.991017964071856
2020-08-02,iowa,0.994510978043912
2020-08-09,iowa,0.99500998003992
2020-08-16,iowa,0.997005988023952
2020-08-23,iowa,0.998003992015968
2020-08-30,iowa,0.998003992015968
2020-09-06,iowa,0.998003992015968
2020-09-13,iowa,0.998502994011976
2020-09-20,iowa,0.999001996007984
2020-09-27,iowa,0.999001996007984
2020-10-04,iowa,0.999500998003992
2020-10-11,iowa,0.999500998003992
2020-10-18,iowa,1
2020-10-25,iowa,1
2020-11-01,iowa,1
2020-11-08,iowa,1
2020-11-15,iowa,1
2020-11-22,iowa,1
2020-03-15,kansas,0
2020-03-22,kansas,0
2020-03-29,kansas,0
2020-04-05,kansas,0
2020-04-12,kansas,0
2020-04-19,kansas,0
2020-04-26,kansas,0
2020-05-03,kansas,0.994011976047904
2020-05-10,kansas,0.994011976047904
2020-05-17,kansas,0.994011976047904
2020-05-24,kansas,0.994011976047904
2020-05-31,kansas,0.994011976047904
2020-06-07,kansas,0.99500998003992
2020-06-14,kansas,0.996506986027944
2020-06-21,kansas,0.996506986027944
2020-06-28,kansas,0.998502994011976
2020-07-05,kansas,0.999001996007984
2020-07-12,kansas,0.999001996007984
2020-07-19,kansas,1
2020-07-26,kansas,1
2020-08-02,kansas,1
2020-08-09,kansas,1
2020-08-16,kansas,1
2020-08-23,kansas,1
2020-08-30,kansas,1
2020-09-06,kansas,1
2020-09-13,kansas,1
2020-09-20,kansas,1
2020-09-27,kansas,1
2020-10-04,kansas,1
2020-10-11,kansas,1
2020-10-18,kansas,1
2020-10-25,kansas,1
2020-11-01,kansas,1
2020-11-08,kansas,1
2020-11-15,kansas,1
2020-11-22,kansas,1
2020-03-15,kentucky,0
2020-03-22,kentucky,0
2020-03-29,kentucky,0
2020-04-05,kentucky,0
2020-04-12,kentucky,0
2020-04-19,kentucky,0
2020-04-26,kentucky,0
2020-05-03,kentucky,0
2020-05-10,kentucky,0.966067864271457
2020-05-17,kentucky,0.966067864271457
2020-05-24,kentucky,0.966067864271457
2020-05-31,kentucky,0.966067864271457
2020-06-07,kentucky,0.967065868263473
2020-06-14,kentucky,0.969560878243513
2020-06-21,kentucky,0.972554890219561
2020-06-28,kentucky,0.978043912175649
2020-07-05,kentucky,0.982534930139721
2020-07-12,kentucky,0.988023952095808
2020-07-19,kentucky,0.990518962075848
2020-07-26,kentucky,0.99251497005988
2020-08-02,kentucky,0.99500998003992
2020-08-09,kentucky,0.997005988023952
2020-08-16,kentucky,0.998003992015968
2020-08-23,kentucky,0.998003992015968
2020-08-30,kentucky,0.998502994011976
2020-09-06,kentucky,0.999500998003992
2020-09-13,kentucky,0.999500998003992
2020-09-20,kentucky,0.999500998003992
2020-09-27,kentucky,0.999500998003992
2020-10-04,kentucky,1
2020-10-11,kentucky,1
2020-10-18,kentucky,1
2020-10-25,kentucky,1
2020-11-01,kentucky,1
2020-11-08,kentucky,1
2020-11-15,kentucky,1
2020-11-22,kentucky,1
2020-03-15,louisiana,0
2020-03-22,louisiana,0
2020-03-29,louisiana,0
2020-04-05,louisiana,0.998003992015968
2020-04-12,louisiana,0.998003992015968
2020-04-19,louisiana,0.998003992015968
2020-04-26,louisiana,0.998003992015968
2020-05-03,louisiana,0.998003992015968
2020-05-10,louisiana,0.998003992015968
2020-05-17,louisiana,0.998003992015968
2020-05-24,louisiana,0.998003992015968
2020-05-31,louisiana,0.998003992015968
2020-06-07,louisiana,0.998003992015968
2020-06-14,louisiana,0.998003992015968
2020-06-21,louisiana,0.998003992015968
2020-06-28,louisiana,0.998502994011976
2020-07-05,louisiana,0.999001996007984
2020-07-12,louisiana,0.999500998003992
2020-07-19,louisiana,0.999500998003992
2020-07-26,louisiana,1
2020-08-02,louisiana,1
2020-08-09,louisiana,1
2020-08-16,louisiana,1
2020-08-23,louisiana,1
2020-08-30,louisiana,1
2020-09-06,louisiana,1
2020-09-13,louisiana,1
2020-09-20,louisiana,1
2020-09-27,louisiana,1
2020-10-04,louisiana,1
2020-10-11,louisiana,1
2020-10-18,louisiana,1
2020-10-25,louisiana,1
2020-11-01,louisiana,1
2020-11-08,louisiana,1
2020-11-15,louisiana,1
2020-11-22,louisiana,1
2020-03-15,maine,0
2020-03-22,maine,0
2020-03-29,maine,0
2020-04-05,maine,0
2020-04-12,maine,0
2020-04-19,maine,0
2020-04-26,maine,0
2020-05-03,maine,0
2020-05-10,maine,0.772455089820359
2020-05-17,maine,0.772455089820359
2020-05-24,maine,0.812375249500998
2020-05-31,maine,0.863273453093812
2020-06-07,maine,0.903692614770459
2020-06-14,maine,0.93063872255489
2020-06-21,maine,0.94810379241517
2020-06-28,maine,0.963572854291417
2020-07-05,maine,0.975049900199601
2020-07-12,maine,0.980039920159681
2020-07-19,maine,0.986526946107784
2020-07-26,maine,0.99251497005988
2020-08-02,maine,0.994011976047904
2020-08-09,maine,0.99500998003992
2020-08-16,maine,0.997005988023952
2020-08-23,maine,0.998502994011976
2020-08-30,maine,0.999001996007984
2020-09-06,maine,0.999500998003992
2020-09-13,maine,0.999500998003992
2020-09-20,maine,1
2020-09-27,maine,1
2020-10-04,maine,1
2020-10-11,maine,1
2020-10-18,maine,1
2020-10-25,maine,1
2020-11-01,maine,1
2020-11-08,maine,1
2020-11-15,maine,1
2020-11-22,maine,1
2020-03-15,maryland,0
2020-03-22,maryland,0
2020-03-29,maryland,0
2020-04-05,maryland,0
2020-04-12,maryland,0
2020-04-19,maryland,0
2020-04-26,maryland,0
2020-05-03,maryland,0.88872255489022
2020-05-10,maryland,0.88872255489022
2020-05-17,maryland,0.88872255489022
2020-05-24,maryland,0.895209580838323
2020-05-31,maryland,0.916666666666667
2020-06-07,maryland,0.944111776447106
2020-06-14,maryland,0.962075848303393
2020-06-21,maryland,0.978043912175649
2020-06-28,maryland,0.981536926147705
2020-07-05,maryland,0.988522954091816
2020-07-12,maryland,0.993013972055888
2020-07-19,maryland,0.994510978043912
2020-07-26,maryland,0.997005988023952
2020-08-02,maryland,0.99750499001996
2020-08-09,maryland,0.99750499001996
2020-08-16,maryland,0.999001996007984
2020-08-23,maryland,0.999500998003992
2020-08-30,maryland,0.999500998003992
2020-09-06,maryland,1
2020-09-13,maryland,1
2020-09-20,maryland,1
2020-09-27,maryland,1
2020-10-04,maryland,1
2020-10-11,maryland,1
2020-10-18,maryland,1
2020-10-25,maryland,1
2020-11-01,maryland,1
2020-11-08,maryland,1
2020-11-15,maryland,1
2020-11-22,maryland,1
2020-03-15,massachusetts,0
2020-03-22,massachusetts,0
2020-03-29,massachusetts,0
2020-04-05,massachusetts,0
2020-04-12,massachusetts,0
2020-04-19,massachusetts,0
2020-04-26,massachusetts,0.996506986027944
2020-05-03,massachusetts,0.996506986027944
2020-05-10,massachusetts,0.996506986027944
2020-05-17,massachusetts,0.996506986027944
2020-05-24,massachusetts,0.996506986027944
2020-05-31,massachusetts,0.996506986027944
2020-06-07,massachusetts,0.996506986027944
2020-06-14,massachusetts,0.997005988023952
2020-06-21,massachusetts,0.998003992015968
2020-06-28,massachusetts,0.998502994011976
2020-07-05,massachusetts,0.999001996007984
2020-07-12,massachusetts,0.999001996007984
2020-07-19,massachusetts,0.999500998003992
2020-07-26,massachusetts,0.999500998003992
2020-08-02,massachusetts,0.999500998003992
2020-08-09,massachusetts,0.999500998003992
2020-08-16,massachusetts,0.999500998003992
2020-08-23,massachusetts,0.999500998003992
2020-08-30,massachusetts,1
2020-09-06,massachusetts,1
2020-09-13,massachusetts,1
2020-09-20,massachusetts,1
2020-09-27,massachusetts,1
2020-10-04,massachusetts,1
2020-10-11,massachusetts,1
2020-10-18,massachusetts,1
2020-10-25,massachusetts,1
2020-11-01,massachusetts,1
2020-11-08,massachusetts,1
2020-11-15,massachusetts,1
2020-11-22,massachusetts,1
2020-03-15,michigan,0
2020-03-22,michigan,0
2020-03-29,michigan,0
2020-04-05,michigan,0.983532934131737
2020-04-12,michigan,0.983532934131737
2020-04-19,michigan,0.983532934131737
2020-04-26,michigan,0.983532934131737
2020-05-03,michigan,0.983532934131737
2020-05-10,michigan,0.983532934131737
2020-05-17,michigan,0.983532934131737
2020-05-24,michigan,0.984530938123753
2020-05-31,michigan,0.985528942115769
2020-06-07,michigan,0.988023952095808
2020-06-14,michigan,0.989520958083832
2020-06-21,michigan,0.991516966067864
2020-06-28,michigan,0.992015968063872
2020-07-05,michigan,0.994011976047904
2020-07-12,michigan,0.99500998003992
2020-07-19,michigan,0.995508982035928
2020-07-26,michigan,0.997005988023952
2020-08-02,michigan,0.998003992015968
2020-08-09,michigan,0.998003992015968
2020-08-16,michigan,0.998502994011976
2020-08-23,michigan,0.999500998003992
2020-08-30,michigan,0.999500998003992
2020-09-06,michigan,0.999500998003992
2020-09-13,michigan,0.999500998003992
2020-09-20,michigan,0.999500998003992
2020-09-27,michigan,0.999500998003992
2020-10-04,michigan,0.999500998003992
2020-10-11,michigan,1
2020-10-18,michigan,1
2020-10-25,michigan,1
2020-11-01,michigan,1
2020-11-08,michigan,1
2020-11-15,michigan,1
2020-11-22,michigan,1
2020-03-15,minnesota,0
2020-03-22,minnesota,0
2020-03-29,minnesota,0
2020-04-05,minnesota,0
2020-04-12,minnesota,0
2020-04-19,minnesota,0
2020-04-26,minnesota,0
2020-05-03,minnesota,0
