dates,simple_state,q.01,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.99,obs,state,truth_deaths,fcst_date
2020-04-05,california,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1,California,348,2020-04-05
2020-04-05,colorado,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1,Colorado,140,2020-04-05
2020-04-05,connecticut,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1,Connecticut,189,2020-04-05
2020-04-05,delaware,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,Delaware,14,2020-04-05
2020-04-05,districtofcolumbia,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,District of Columbia,22,2020-04-05
2020-04-05,florida,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1,Florida,221,2020-04-05
2020-04-05,georgia,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1,Georgia,211,2020-04-05
2020-04-05,hawaii,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Hawaii,4,2020-04-05
2020-04-05,idaho,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,Idaho,10,2020-04-05
2020-04-05,illinois,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1,Illinois,274,2020-04-05
2020-04-05,indiana,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1,Indiana,127,2020-04-05
2020-04-05,iowa,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,Iowa,18,2020-04-05
2020-04-05,kansas,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,Kansas,22,2020-04-05
2020-04-05,kentucky,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1,Kentucky,45,2020-04-05
2020-04-05,louisiana,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1,Louisiana,477,2020-04-05
2020-04-05,maine,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,Maine,10,2020-04-05
2020-04-05,maryland,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1,Maryland,67,2020-04-05
2020-04-05,massachusetts,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1,Massachusetts,231,2020-04-05
2020-04-05,michigan,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,1,Michigan,617,2020-04-05
2020-04-05,minnesota,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1,Minnesota,29,2020-04-05
2020-04-05,mississippi,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1,Mississippi,43,2020-04-05
2020-04-05,missouri,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1,Missouri,44,2020-04-05
2020-04-05,montana,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,Montana,6,2020-04-05
2020-04-05,nebraska,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,Nebraska,8,2020-04-05
2020-04-05,nevada,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1,Nevada,46,2020-04-05
2020-04-05,newhampshire,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,New Hampshire,9,2020-04-05
2020-04-05,newjersey,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,1,New Jersey,917,2020-04-05
2020-04-05,newmexico,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,New Mexico,12,2020-04-05
2020-04-05,newyork,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,4159,1,New York,4159,2020-04-05
2020-04-05,northcarolina,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1,North Carolina,38,2020-04-05
2020-04-05,northdakota,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,North Dakota,3,2020-04-05
2020-04-05,ohio,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1,Ohio,119,2020-04-05
2020-04-05,oklahoma,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1,Oklahoma,46,2020-04-05
2020-04-05,oregon,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,Oregon,27,2020-04-05
2020-04-05,pennsylvania,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1,Pennsylvania,151,2020-04-05
2020-04-05,puertorico,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,Puerto Rico,20,2020-04-05
2020-04-05,rhodeisland,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,Rhode Island,25,2020-04-05
2020-04-05,southcarolina,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1,South Carolina,44,2020-04-05
2020-04-05,southdakota,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,South Dakota,2,2020-04-05
2020-04-05,tennessee,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1,Tennessee,53,2020-04-05
2020-04-05,texas,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1,Texas,136,2020-04-05
2020-04-05,utah,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,Utah,8,2020-04-05
2020-04-05,vermont,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,Vermont,22,2020-04-05
2020-04-05,virginia,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,1,Virginia,52,2020-04-05
2020-04-05,virginislands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Virgin Islands,1,2020-04-05
2020-04-05,washington,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1,Washington,336,2020-04-05
2020-04-05,westvirginia,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,West Virginia,3,2020-04-05
2020-04-05,wisconsin,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1,Wisconsin,74,2020-04-05
2020-04-05,wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wyoming,,2020-04-05
2020-04-06,alabama,45.3796188807561,45.8413469120295,46.3747956188711,46.701526795227,47.109805199801,47.5516829446211,47.9480309929255,48.3660413074629,48.8029843002803,49.2775143790084,49.7506667684227,50.3091914146484,50.8915547227687,51.5042025354815,52.323115139204,53.3362819444746,54.3983334551977,56.0210509335321,57.9441814905884,61.3096109152653,71.6326556747967,0,Alabama,,2020-04-05
2020-04-06,alaska,6.00025710392396,6.00191840517986,6.00532650941091,6.01031723511703,6.01790962584146,6.02845542567903,6.04161486131719,6.05674232846331,6.07759521122691,6.10258455207438,6.13578720276551,6.18690533336058,6.24084292143896,6.32259038535139,6.42212007157209,6.54689957177854,6.75773383199899,7.02161581808786,7.54125158087941,8.95948670276021,12.1472363350342,0,Alaska,,2020-04-05
2020-04-06,arizona,64.8845979294838,65.8235950099407,66.4846708528697,67.0544318290971,67.559117288155,68.0459843707877,68.5372330171693,69.0460773539596,69.5350960470077,70.0684292111067,70.5929606296443,71.2704552178023,71.9056250290187,72.652538292699,73.5068980955947,74.6172918576685,75.9527899139782,77.4993937806356,79.8068624319487,82.8669697124662,92.1022005982823,0,Arizona,,2020-04-05
2020-04-06,arkansas,16.0011090953329,16.0076809665247,16.0213082777388,16.0413900581344,16.0670563706878,16.1070367975376,16.1482185062467,16.1976439968732,16.2661447438279,16.327668872982,16.4197415226603,16.534548018312,16.6724729869177,16.8708699375822,17.0736433624615,17.3558256334743,17.6866383212622,18.2512489119532,19.2748755370224,21.3025471084907,28.640676353914,0,Arkansas,,2020-04-05
2020-04-06,california,366.263057653667,373.720278378001,377.107903458473,379.570816085779,381.564822411291,383.210862121674,385.025664126353,386.649132527653,388.139177904926,389.711218423243,391.10525004794,392.670875134539,394.189401748987,395.925017268157,397.63208235569,399.692712381352,401.553799860105,404.451391123212,408.243882834197,412.839989261754,425.753807825956,0,California,,2020-04-05
2020-04-06,colorado,144.100787716391,147.350057760257,149.083922272254,150.674994686747,151.650667153386,152.654652019008,153.817107401706,154.791701386666,155.954043875058,156.899283402766,158.123815264995,159.189292195639,160.425052364199,161.690271915504,163.168414825556,164.579228216612,166.466160034114,168.805723595563,172.899023867615,179.217534885464,192.521805385226,0,Colorado,,2020-04-05
2020-04-06,connecticut,190.022400898689,191.917899253419,193.41017309921,194.781577765556,196.39902502108,197.859138101374,199.145528185502,200.835176787764,202.691684648058,204.543944535075,206.974723130759,209.30245483192,211.378127933071,214.367902524078,217.659873156098,221.542113669113,226.50616614675,233.417177373912,244.267400008452,264.94830451719,323.416404819459,0,Connecticut,,2020-04-05
2020-04-06,delaware,14.0045136432941,14.0273319582563,14.074839893124,14.1332430583047,14.2050057174695,14.2987913990657,14.4072430818886,14.5515633472006,14.6902014394888,14.8837845008213,15.1132788164346,15.4123736426599,15.7359400181996,16.0974240855052,16.645238334726,17.2079501808151,18.0764241305523,19.2853996910927,20.9670719288143,24.917453614259,35.0520865963381,0,Delaware,,2020-04-05
2020-04-06,districtofcolumbia,22.1614804551744,22.4292528769626,22.6797127340112,22.8810121680008,23.0885456937601,23.2825582484741,23.4864634092848,23.6969860159799,23.911738020753,24.1789291132614,24.4341971870531,24.7278840176269,25.0243957401901,25.4057854828986,25.8071086510221,26.2466495298677,26.8336417654952,27.6451186276773,28.771483161498,30.841085922135,35.0098351042327,0,District of Columbia,,2020-04-05
2020-04-06,florida,228.350424728264,232.845133509486,235.301736985688,237.337628620882,239.012721413844,240.460184813506,242.245828708284,243.789280220042,245.367056578991,246.713860780056,248.310156950613,249.84244779105,251.483666185784,253.237217110834,255.297834359182,258.107012235463,260.581531635852,264.473350989516,269.366103113613,277.869809429047,296.962460341811,0,Florida,,2020-04-05
2020-04-06,georgia,215.881996374236,218.823700951504,220.641314811298,221.863861290316,223.065115166202,224.389062712158,225.52363435107,226.476172963457,227.457972624231,228.640826466363,229.719120263792,230.981209527679,232.202983143178,233.546321000933,234.962420209317,236.785635832805,238.730868406921,241.265093282295,244.268682401078,249.721318547633,266.447028248642,0,Georgia,,2020-04-05
2020-04-06,hawaii,4.00096721289234,4.00471003287161,4.0095294619032,4.01610746354658,4.02517231756448,4.03430024800688,4.04906564189363,4.06702289641075,4.0847119491056,4.10411715471242,4.13003335631902,4.16183254357176,4.20612717285368,4.26168361601606,4.3393280814148,4.44159633955969,4.57978969516419,4.80248508561419,5.13446086116903,5.82074720164154,7.88043447889586,0,Hawaii,,2020-04-05
2020-04-06,idaho,10.0014115846746,10.0096943445523,10.0280724577136,10.0542464262223,10.0874351787226,10.1374685808874,10.1932934190959,10.2620102509199,10.3478517736482,10.4339872819822,10.5535447062807,10.7051365788618,10.8896577380083,11.1338322937121,11.4344449389693,11.8806150684275,12.4729363778017,13.279412878183,14.6647410080293,17.4530820321687,24.9200685595036,0,Idaho,,2020-04-05
2020-04-06,illinois,285.292890153593,290.789431162672,294.574529281628,297.342491260278,300.195048085947,302.60167762765,304.629515096336,306.613792043573,309.090660172135,311.468269193259,313.81064996482,316.249184388272,319.248389962827,322.974054512343,326.567252271034,330.058128635036,334.558398095528,340.300427098511,347.474168064794,360.501281538763,387.222083448104,0,Illinois,,2020-04-05
2020-04-06,indiana,129.859361181177,131.955964063043,133.549020101258,134.919672755906,135.996817212717,137.181987540712,138.386638888386,139.444463877171,140.486136932433,141.696708357457,142.93674175239,144.212453009738,145.710986264987,147.087970930234,148.714024775728,150.800100750515,153.499289778972,156.231350057036,160.557009332127,168.832242157533,187.76917950695,0,Indiana,,2020-04-05
2020-04-06,iowa,18.1292719139365,18.2865983392886,18.4510380665083,18.5942708924794,18.7434050735228,18.8892366027362,19.036601937398,19.1635309784637,19.3227641438036,19.4750267254665,19.6532881245337,19.8605236490321,20.0447585893939,20.32574997583,20.6164849687866,20.9091751686282,21.330545707215,21.8078574735888,22.634038467874,24.0049224971146,27.4010761335341,0,Iowa,,2020-04-05
2020-04-06,kansas,22.0049179337354,22.0294731345292,22.0741600965564,22.1314488222496,22.2121194202353,22.3038663530339,22.401911384373,22.526629070009,22.6827852395408,22.8756237522569,23.1036266257886,23.3482055138011,23.6667542367167,24.0128625700956,24.503226669834,25.1251935665081,25.8885393461319,27.1131176035503,28.8277294113053,32.057596115951,40.1910177169584,0,Kansas,,2020-04-05
2020-04-06,kentucky,45.3346052221462,45.8567249978984,46.2367195845215,46.5698378371332,46.8632557690413,47.1393153792386,47.4378538257251,47.7697311476239,48.0900908210366,48.427523695263,48.8377883332488,49.2044285193054,49.6445043822321,50.1100579373642,50.7016577096622,51.4227044979899,52.1788371520314,53.2403261375955,54.6351304141818,57.3087071707716,63.5090642890202,0,Kentucky,,2020-04-05
2020-04-06,louisiana,477.185720772241,478.409922549185,480.132352633573,481.931953937492,483.839524120248,486.220699245765,488.792696897888,491.708059888791,495.340802065161,498.681570849888,503.27506773259,508.508259778925,514.334548856491,521.980690595649,529.826392280857,541.781645582243,559.222508248708,581.8148444871,622.479350244629,707.349200789359,962.893872849274,0,Louisiana,,2020-04-05
2020-04-06,maine,10.000516533585,10.0035490569248,10.010870227407,10.0222306617396,10.0366817984746,10.0576225627355,10.0801392042655,10.1150996919216,10.165858056646,10.2202816858754,10.2805010318318,10.3654473005631,10.4619597506989,10.5888700884649,10.7637731852066,10.9907175794727,11.2725971510579,11.7032353538187,12.5105739696377,13.9894949773292,18.5044204396771,0,Maine,,2020-04-05
2020-04-06,maryland,68.8965082834747,70.1284745651544,71.119340878093,71.8427211321423,72.6341866366049,73.2521227309162,73.8586503200626,74.6262893647961,75.2746128151417,76.0719096808149,76.8145154670508,77.629675275692,78.418106976307,79.2016447627324,80.2005195754718,81.5632481327734,82.9340714485772,84.720834940021,87.2687375706341,91.5920116701779,100.332021028815,0,Maryland,,2020-04-05
2020-04-06,massachusetts,244.775806853105,249.515874310391,252.159391544772,254.207466640478,255.621696586049,257.227265269806,258.441850300738,259.712223012294,260.922930115891,262.242114624927,263.588496775103,264.942329792645,266.250661137235,267.63957626492,269.075439066633,270.664775493175,272.647493160776,274.966677520917,278.408076285174,282.856760520165,292.43756670418,0,Massachusetts,,2020-04-05
2020-04-06,michigan,620.75017284089,626.392778817776,631.718152132532,636.440414503855,641.091327150153,645.536446880215,650.351228928055,655.659003900493,660.886420552458,666.27420041603,673.08349564217,679.681479799142,687.841729008948,697.134054268081,709.392687930997,723.602504900522,741.91153818613,764.104085059477,798.931657028924,866.192106626437,1105.20347176551,0,Michigan,,2020-04-05
2020-04-06,minnesota,29.0786906560059,29.1938636299651,29.3470722963817,29.47306253678,29.630370555605,29.7795133391582,29.9480717269767,30.1010851225634,30.3017823103415,30.5077190655074,30.7172001851742,30.9650426303612,31.2594924040911,31.5989756522494,32.0157207583142,32.4656191794682,33.0263282303736,33.7096123232524,34.8311203338628,36.9903665480264,41.4546370484437,0,Minnesota,,2020-04-05
2020-04-06,mississippi,43.0142924027935,43.07762255129,43.2018345678114,43.3596582836421,43.5118051804172,43.6803280597948,43.9046221003203,44.1385500443381,44.3664658472331,44.7028786628295,45.0780603988479,45.5511979091895,46.121986799242,46.8294188691175,47.6065391704937,48.654795321819,50.2291175965039,52.161404779544,55.4032557983091,61.411610508586,79.8053821273335,0,Mississippi,,2020-04-05
2020-04-06,missouri,44.0036283660652,44.03724504676,44.1033807287382,44.1982691045681,44.2962279680813,44.4155782711303,44.5716064846331,44.7706520315449,45.0045986767906,45.234603498578,45.5267308198865,45.9140416637616,46.3564647721954,46.9180445575558,47.6732203214119,48.6130565955994,49.8287214649457,51.431614913966,53.9791977403892,60.0981282940396,77.4612226669263,0,Missouri,,2020-04-05
2020-04-06,montana,6.00034016295267,6.00278696986478,6.00781246885948,6.01483675467394,6.02351428651838,6.03529436117558,6.04869341102491,6.06946572018096,6.09774068620383,6.13070843894989,6.17155011754274,6.21893829233552,6.28557064724007,6.37691289716703,6.4960774689598,6.66223294509972,6.87907170945833,7.18361161347685,7.68671224692482,8.91498958273011,12.7912829134032,0,Montana,,2020-04-05
2020-04-06,nebraska,8.00882759401259,8.03834700655983,8.0791650311222,8.11890591432159,8.16775641934237,8.21581167831535,8.2711725465079,8.33811387525385,8.40899763670923,8.4864470430046,8.58482207288988,8.68283004330827,8.81261179629406,8.95152195788539,9.12327220049776,9.3389934216142,9.62081997846327,10.0340899560571,10.5645719286089,11.7858084084658,15.7854174695361,0,Nebraska,,2020-04-05
2020-04-06,nevada,46.3227188433468,46.7436388513698,47.1757169490158,47.543877548361,47.8802432025813,48.2291283386533,48.5681197067492,48.8899546130886,49.2655551252667,49.6512875593174,50.0800328864571,50.5740733876943,51.0178752490887,51.5624271778646,52.17646601159,53.0423869724988,54.0207031648819,55.2206813563164,57.1206121737642,60.5187128523889,66.9530576936837,0,Nevada,,2020-04-05
2020-04-06,newhampshire,9.01411609839897,9.05378239823799,9.09579245064954,9.14724399416701,9.19099714191224,9.24572447510026,9.30510575956207,9.37915589844231,9.45863512184838,9.53550073660624,9.62852572305488,9.73681505243308,9.87354132914851,10.0559949059535,10.2541402643163,10.4857201549007,10.8128155840293,11.2364192401877,11.8844749504032,13.0464949579398,16.1540210104448,0,New Hampshire,,2020-04-05
2020-04-06,newjersey,966.222202586203,987.287172322144,1000.74727323332,1009.98643088841,1019.08545392246,1026.54626656144,1034.12814803289,1041.55916083845,1048.70554270552,1056.03615704769,1064.55887660197,1073.21164024457,1082.5378580189,1091.51927783262,1100.22293536519,1112.25941602165,1128.15512101878,1146.47912402357,1170.1676418355,1208.10385634098,1307.57019464668,0,New Jersey,,2020-04-05
2020-04-06,newmexico,12.0312758067384,12.1009649125454,12.1903260153928,12.2818539487132,12.384912667011,12.4811450423175,12.5889868037974,12.7059300449148,12.8283507396855,12.9490081229159,13.0957341241497,13.2757458097097,13.5258147154644,13.7980983285687,14.0299324673237,14.3859007341306,14.913201438053,15.535921630051,16.4462093834868,18.1076421457724,22.5362023199887,0,New Mexico,,2020-04-05
2020-04-06,newyork,4479.3127306514,4585.87070387449,4640.07424374224,4671.41519151017,4695.74269819796,4717.23388867977,4734.13638504086,4749.70329723813,4766.54654221745,4779.56521313972,4792.74314545502,4805.77458439887,4818.01893066666,4833.42115255225,4847.65344787516,4863.00799294082,4880.69407499491,4903.13406651503,4932.25348436817,4974.73583660668,5089.45336088131,0,New York,,2020-04-05
2020-04-06,northcarolina,38.2673617332373,38.6169952922309,38.9725808600527,39.2487603932745,39.4892759043973,39.7550645900277,40.0302233402678,40.3345963933931,40.6227367457,40.934798070918,41.2816189563216,41.61212451517,41.961853805796,42.3884861295667,42.9537928702538,43.4269230223154,44.1310883907986,45.2047640566465,46.4564974952343,48.6589038893052,53.4616689036353,0,North Carolina,,2020-04-05
2020-04-06,northdakota,3.00018250748624,3.00117829127641,3.00345842477671,3.00682481601224,3.01178737435374,3.01838527099084,3.02723475726544,3.0396284454155,3.05457185977328,3.07385650803983,3.09562344660787,3.12680575476489,3.16880509089831,3.22852452692361,3.29516265317115,3.40178126000625,3.54251061216206,3.75830212584122,4.197926695096,5.1259097246866,8.75160040474046,0,North Dakota,,2020-04-05
2020-04-06,ohio,120.303329842961,121.890956796394,123.077158006397,124.113875388035,125.048816431978,125.88875185308,126.947703990043,128.029640045479,129.07996357394,130.15184046744,131.259896013942,132.599159852911,133.782063147626,135.262877317878,137.052131664094,139.343598047458,142.203916763716,145.990450881126,150.530203119599,158.672085166295,180.178850578056,0,Ohio,,2020-04-05
2020-04-06,oklahoma,46.1651713115026,46.4793000330309,46.852212054963,47.2329850770405,47.6323473600095,48.0137762383653,48.5253420873818,48.9838132391665,49.5121821525747,50.0065595950583,50.6116018602551,51.2982426844982,52.0261406321912,52.9135808374191,53.9574830743278,55.1331467814793,56.6471279710876,58.8963650910168,62.3907045671454,68.0946951794025,82.9991475717938,0,Oklahoma,,2020-04-05
2020-04-06,oregon,27.1920132208879,27.4174813980667,27.6149890197395,27.7698012868325,27.9178188359675,28.0602985677976,28.2206207251321,28.3558120734576,28.5221473650036,28.6908999976051,28.8834316577406,29.0675585978976,29.264551568413,29.5239815592492,29.8114253106318,30.1444317571153,30.5555633411568,31.1192474842285,31.8680324263709,33.1350753429576,36.2715332416273,0,Oregon,,2020-04-05
2020-04-06,pennsylvania,157.797580079462,160.835153243477,163.188012264814,164.851231457604,166.265626780137,167.672701566094,168.9826760891,170.145615995552,171.370628152597,172.675158053866,173.883492134817,175.419114119261,176.957254775939,178.540572696195,180.145700603782,182.057436712806,184.46816401662,187.907647909772,192.297091858991,200.181240747974,213.613027363157,0,Pennsylvania,,2020-04-05
2020-04-06,puertorico,20.085942296537,20.2881093476885,20.536516047253,20.7410203078143,20.9287447415934,21.1768371807969,21.4281955919364,21.6895774779783,21.9905575392978,22.300809338981,22.6738027132713,23.0719998041297,23.5171321803734,24.0101679265063,24.5560160708269,25.1857644951979,26.0412405624168,27.1934809819969,28.8085073941897,31.05572941951,40.8972014529146,0,Puerto Rico,,2020-04-05
2020-04-06,rhodeisland,25.0554437595774,25.1932196485616,25.3475396005321,25.4840159775182,25.6376535511045,25.787389595323,25.9531240163957,26.0952973334438,26.2940201986044,26.5159174493262,26.7847893252489,27.031063371662,27.3176107537804,27.6464800350674,28.0718258296802,28.4917908771414,29.0535659208859,29.9399632840979,31.1180046670368,33.2564631320778,38.7656116327692,0,Rhode Island,,2020-04-05
2020-04-06,southcarolina,44.5103518598828,45.0466244197043,45.5239336422274,45.937268529071,46.3146141159333,46.6445508791762,47.0267396913967,47.3233487443229,47.7130699913438,48.1305894467607,48.5656418535286,48.93437897689,49.4230720775492,49.9718059501562,50.5987190885168,51.2832976668629,52.1056643734757,53.2293437017851,54.5068869092481,57.0640353237364,62.8012114267338,0,South Carolina,,2020-04-05
2020-04-06,southdakota,2.00636081620837,2.01926070963484,2.03622599836358,2.05440205554734,2.07715752579315,2.09823204078613,2.12276856546983,2.15012371275293,2.18256928270503,2.21715895382426,2.25935245074534,2.30634311878173,2.36195736534013,2.42829577006447,2.51569061998699,2.6052395681831,2.72560063199858,2.92509208826434,3.26432450255154,3.89216401561192,5.6900766581745,0,South Dakota,,2020-04-05
2020-04-06,tennessee,53.4484120324875,53.9383769700136,54.3870148211086,54.7751390173157,55.0942360915189,55.4456256272346,55.7979239578446,56.1356202396815,56.5880314673271,56.9724754314528,57.3928669785502,57.8154886970133,58.2985226318525,58.8317288017678,59.5373688304019,60.3611052755826,61.2999535241469,62.390724557524,63.8840814510634,66.8510881887493,72.2429561212217,0,Tennessee,,2020-04-05
2020-04-06,texas,140.203457124252,142.859021949683,144.688788310295,146.157136716604,147.409823708153,148.38883462429,149.512371459795,150.492759266356,151.593218429921,152.616286357291,153.660643427111,154.848439213784,156.041327902553,157.358178434587,158.704453650529,160.499896555735,162.610899894044,165.146688962142,168.269121515295,173.835382882486,186.753400648282,0,Texas,,2020-04-05
2020-04-06,utah,8.00682633742406,8.02633868836062,8.05745689024239,8.10253447310823,8.14367535874405,8.19550252617245,8.25527116097057,8.31563657012696,8.39102944929478,8.46806510388744,8.56682065078768,8.67427278788586,8.80301953124589,8.96375876970196,9.14529923292474,9.43604341803151,9.75082615298563,10.2923006254977,11.005418952095,12.3811208288917,16.7269171050501,0,Utah,,2020-04-05
2020-04-06,vermont,22.0054236411249,22.0270962610752,22.0656942187816,22.115547591234,22.1888939155878,22.2718573515336,22.3818551632712,22.5067025011857,22.6419338537535,22.8075800335892,22.9981444027685,23.2275046853193,23.5105683430223,23.8992981425637,24.3744431140524,25.0542118410444,25.7402765749902,26.6222225811593,28.5518151612003,32.0088603696914,45.3486669893539,0,Vermont,,2020-04-05
2020-04-06,virginia,53.1726566241762,54.2008729260854,54.898714683865,55.5971786074801,56.1797469472854,56.7364680775404,57.2624524763515,57.8308315965967,58.402733060255,58.9164827447462,59.5500932549595,60.2945794136888,60.9839623893037,61.7207109699748,62.5262279684541,63.66158867535,64.8818139591973,66.3515420265156,68.5662704717715,71.9762614778275,80.1273601586764,0,Virginia,,2020-04-05
2020-04-06,virginislands,1.00006440118884,1.00035600785976,1.00107190553338,1.00243211284358,1.00395985793845,1.00581069737761,1.00880430678093,1.01227725251791,1.01717964920662,1.02290443060557,1.03104933712667,1.04247387845872,1.05751754443727,1.07957118734611,1.10797317857043,1.1502998424191,1.21157262112052,1.32692238113785,1.54697649164047,2.0279426830362,4.31223439749122,0,Virgin Islands,,2020-04-05
2020-04-06,washington,344.97930039147,348.346766848652,350.422417516903,351.888768653778,353.216983149459,354.361383285995,355.206682003945,356.1658961182,357.085883716132,357.956608263435,358.920095526134,359.747625088816,360.77982364536,361.746410927586,362.878285803345,364.01014778716,365.55538218482,366.958452873944,369.310065492105,372.604674466653,379.006826589055,0,Washington,,2020-04-05
2020-04-06,westvirginia,3.00014369688898,3.000890450786,3.00260412112085,3.00542476031577,3.00942137885464,3.01455776276017,3.0212511753967,3.03194324806729,3.04563758763504,3.06458137025849,3.08461708015183,3.11415457543867,3.15757822453394,3.20980677740804,3.27275485198259,3.37757685057014,3.5245576315495,3.76565157010925,4.10778670244667,5.12378194323327,8.97539244569132,0,West Virginia,,2020-04-05
2020-04-06,wisconsin,74.3363326511586,74.8940221395767,75.4554575277862,75.9505598470655,76.4252141177645,76.9088887734762,77.3801290188444,77.8124248421667,78.285055043463,78.8335626136233,79.5365011789137,80.2061513445223,80.8343459976933,81.6010400008431,82.472367652117,83.5836321130636,84.8201140047592,86.5783964803556,90.0918970537595,94.3438141623173,105.630548824482,0,Wisconsin,,2020-04-05
2020-04-06,wyoming,0.000680361573994348,0.00665100399688076,0.0202886073964709,0.0391698863945692,0.0680055499324495,0.100318827314765,0.149408316261928,0.201871184690841,0.263109398957749,0.35082171589117,0.454321327078013,0.594635675477108,0.731626953274355,0.912867171957854,1.16258241061951,1.49811144362203,2.00519830773005,2.70404455397656,3.89433902909533,6.4303318149605,14.7254927222111,0,Wyoming,,2020-04-05
2020-04-07,alabama,46.0743989840204,47.443055589369,48.4425436660157,49.3164019140355,50.198071159562,51.0477869867137,51.7435628047581,52.5291770457784,53.5504883557059,54.3651634804416,55.359731546094,56.3159131760736,57.332763231773,58.6413353334118,60.3079665640385,61.885973914956,63.776147258765,66.6761383575851,70.5124041047983,77.9778574972852,98.1916314210259,0,Alabama,,2020-04-05
2020-04-07,alaska,6.00211168509205,6.01129623558121,6.02775133563864,6.04753958829271,6.07049622416697,6.09879107902295,6.13423078553951,6.17496218986218,6.22697867041822,6.29542462151863,6.37942195355089,6.49426400945662,6.63278690645996,6.80268832156066,7.01608370911897,7.28233750801901,7.63764128593366,8.17847330385887,9.15685197263683,11.4179376016796,18.9866404849701,0,Alaska,,2020-04-05
