"location_name","date_reported","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
"District of Columbia",2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"District of Columbia",2020-03-20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"District of Columbia",2020-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"District of Columbia",2020-03-22,0.0013,0,0,4e-04,0,0,2e-04,0,0,1,1,1,0.0013,0,0,4e-04,0,0,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-23,0.10435,0,1.95,0.0248,0,0.402499999999998,0.01345,0,0.201249999999999,0,0,0,0.10305,0,1.95,0.0244,0,0.402499999999998,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-24,0.3887,0,5.05375,0.09535,0,1.3,0.05005,0,0.651249999999999,0,0,0,0.28435,0,3.75,0.07055,0,0.9,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-25,1.1877,0,12.4575,0.28605,0,2.85125,0.1523,0,1.55,0,0,0,0.799,0,7.8525,0.1907,0,1.8025,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-26,2.7026,0,20.65125,0.6521,0,4.70125,0.34975,0,2.6,0,0,0,1.5149,0,9.45,0.36605,0,2.35,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-27,5.28565,0,29.6,1.2632,0,6.95125,0.67565,0,3.6525,0,0,0,2.58305,0,10.9,0.6111,0,2.7,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-28,8.87145,0,38.80625,2.1152,0,9.25,1.1347,0,4.95,0,0,0,3.5858,0,11.60625,0.852,0,2.80125,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-29,13.50475,0,48.265,3.20875,0,11.4,1.7158,0,6.05,0,0,0,4.6333,0,12.40125,1.09355,0,3.1,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-30,19.477,0,61.40125,4.6165,0,14.50375,2.47215,0,7.55874999999999,0,0,0,5.97265,0,15.3025,1.40815,0,3.6,2,2,2,0,0,0,0,0,0
"District of Columbia",2020-03-31,26.814,0,76.6275,6.32715,0,18.10125,3.39615,0,9.70125,0.001,0,0,7.3598,0,17.75125,1.73345,0,4.35,2.001,2,2,0,0,0,0,0,0
"District of Columbia",2020-04-01,35.6672,0,93.67,8.38025,0,21.55125,4.51295,0,11.45125,0.041,0,1,8.9201,0,19.20125,2.11925,0,4.75,2.042,2,3,0,0,0,0,0,0
"District of Columbia",2020-04-02,46.23345,0,111.16125,10.73735,0,24.65375,5.78155,0,13.1025,0.118,0,1,10.7817,0,22.205,2.5415,0,5.30125,2.16,2,4,0,0,0,0,0,0
"District of Columbia",2020-04-03,58.4776,1.28375,130.6525,13.37855,0.25,28.00125,7.20615,0.14875,15.05,0.242,0,1,12.6934,0.65,25.4525,3.0001,0.1,5.95125,2.402,2,5,0,0,0,0,0,0
"District of Columbia",2020-04-04,72.1521,3.7375,154.1075,16.1823,0.79875,31.95875,8.73695,0.4,17.3,0.36,0,1,14.46265,1.95,26.7,3.4081,0.35,6.45,2.762,2,6,0,0,0,0,0,0
"District of Columbia",2020-04-05,87.7226,11.725,178.02,19.24935,2.69375,36.75375,10.38925,1.35,19.80375,0.48,0,1,16.69045,5.59875,30.50125,3.91245,1.04875,7.10125,3.242,2,7,0,0,0,0,0,0
"District of Columbia",2020-04-06,105.05245,18.62875,203.57625,22.5859,4.54125,40.91375,12.2,2.29875,22.20125,0.62,0,1,18.78245,6.15,33.1025,4.4195,1.44875,8.00125,3.862,2,8,0,0,0,0,0,0
"District of Columbia",2020-04-07,124.2066,26.05,230.5075,26.15215,6.05,45.8025,14.1263,3.29625,24.70125,0.773,0,2,21.10055,7.25,35.0025,4.96415,1.64875,8.35,4.635,2,10,0,0,0,0,0,0
"District of Columbia",2020-04-08,144.6618,35.18875,256.26375,29.85085,8.3,50.35625,16.12485,4.39625,27.1,0.972,0,2,22.97045,8.295,37.35125,5.42015,1.9,8.90125,5.607,2,12,0,0,0,0,0,0
"District of Columbia",2020-04-09,166.64985,45.4425,283.90875,33.74735,10.6475,54.1,18.22755,5.69875,29.4,1.179,0,2,25.39445,9.195,38.65125,6.00215,2.24875,9.35125,6.786,2,14,0,0,0,0,0,0
"District of Columbia",2020-04-10,189.5136,58.49125,308.20875,37.6762,13.735,58.20125,20.3438,7.25,31.30125,1.386,0,3,27.32895,12.895,40.75,6.4575,2.99625,9.65,8.172,2,17,0,0,0,0,0,0
"District of Columbia",2020-04-11,212.5643,72.9125,329.00125,41.4927,16.99,60.95125,22.41945,9.24,33.2,1.604,0,3,28.8599,14.19875,41.2,6.8022,3.15,9.85125,9.776,2,20,0,0,0,0,0,0
"District of Columbia",2020-04-12,235.9602,92.0175,350.825,45.2673,20.5425,64.20375,24.4285,10.8925,34.95,1.866,1,3,30.4493,15.34875,43.205,7.16785,3.59875,10.35125,11.642,3,23,0,0,0,0,0,0
"District of Columbia",2020-04-13,259.6119,105.875,373.98375,48.9302,23.0925,67.4525,26.40055,12.34875,36.50125,2.109,1,4,32.1224,18.49875,43.9,7.558,4.29875,10.65,13.751,4,27,0,0,0,0,0,1.4525
"District of Columbia",2020-04-14,282.24585,128.14,396.8,52.226,26.24875,70.10375,28.1935,14.34875,38.05375,2.37,1,4,32.702,20.2975,45.05125,7.698,4.7475,10.85,16.121,5,31,0,0,0,0,0,4.10374999999999
"District of Columbia",2020-04-15,303.88885,150.2375,413.75125,55.1775,31.09,72.405,29.78825,16.59875,39.25625,2.649,1,4,33.3972,22.4,45.40125,7.89745,5.1,10.9,18.77,6,35,0,0,0,0,0,6.405
"District of Columbia",2020-04-16,324.2134,170.1825,431.35,57.75165,34.98,74.60125,31.16265,18.3975,40.65125,2.917,1,4,33.7683,24.4975,45.35125,7.9779,5.55,10.85,21.687,7,39,0,0,0,0,0,8.60124999999999
"District of Columbia",2020-04-17,342.7111,195.49,444.1075,59.78175,39.19875,75.805,32.27855,21.49375,41.05125,3.153,1,4,34.0092,24.6975,45.2,8.01985,5.7,11,24.84,8,43,0,0,0,0,0,9.80499999999999
"District of Columbia",2020-04-18,359.24615,224.125,458.16,61.36975,43.98625,77.15,33.14775,24.04125,41.75375,3.386,2,5,33.9658,25.6975,44.8525,8.03195,5.75,10.85125,28.226,10,48,0,0,0,0,0,11.15
"District of Columbia",2020-04-19,373.77755,252.29125,468.0525,62.53205,48.095,77.35625,33.77935,26.39125,42.35,3.585,2,5,33.6878,23.94875,44.40125,7.95685,5.65,10.75,31.811,12,53,0,0,0,0,0,11.35625
"District of Columbia",2020-04-20,385.6944,274.6475,473.55625,63.214,50.39375,76.90125,34.15815,27.44625,41.65625,3.767,2,5,33.12095,22.95,45,7.84085,5.3,10.75,35.578,14,58,0,0,0,0,0,10.90125
"District of Columbia",2020-04-21,395.28605,295.96,474.9825,63.36865,51.845,76.3025,34.2338,27.85,41.55125,3.884,3,5,32.73515,21.945,43.35375,7.7067,5.05,10.40125,39.462,17,63,0,0,0,0,0,10.3025
"District of Columbia",2020-04-22,401.9151,314.39375,477.61,63.11315,51.89625,75.6525,34.0762,27.89625,41.25,3.983,3,5,31.5645,21.2975,41.855,7.4397,4.85,10.3,43.445,20,68,0,0,0,0,0,9.6525
"District of Columbia",2020-04-23,406.4109,327.44375,478.91,62.52565,49.79875,75.66375,33.77155,27.0475,41.35,4.071,3,5,30.9232,19.85,41.70125,7.30185,4.65,10.2,47.516,23,73,0,0,0,0,0,9.66374999999999
"District of Columbia",2020-04-24,407.9932,339.045,479.16,61.57655,47.33875,75.00125,33.27905,25.85,40.75125,4.099,3,5,29.80085,18,41.15375,7.03,4.19875,9.9,51.615,26,78,0,0,0,0,0,9.00125
"District of Columbia",2020-04-25,407.06155,336.14875,476.00125,60.28825,43.94875,74.30625,32.55875,23.9,40.25125,4.121,3,5,28.63975,15.4975,40.4075,6.73835,3.49875,9.85,55.736,29,83,0,0,0,0,0,8.30624999999999
"District of Columbia",2020-04-26,403.66865,323.04875,475.75375,58.6722,41.09625,73.00625,31.6767,22.3975,39.5,4.099,3,5,27.225,14.59875,39.10625,6.4194,3.39875,9.6,59.835,32,88,0,0,0,0,0,7.00624999999999
"District of Columbia",2020-04-27,397.95635,309.34625,475.00875,56.81025,38.44875,72.46,30.6554,20.8475,38.955,4.04,3,5,25.89625,13.7975,39,6.0952,3.2,9.2025,63.875,35,93,0,0,0,0,0,6.45999999999999
"District of Columbia",2020-04-28,389.93755,295.61625,467.81125,54.74365,36.15,69.95,29.5525,19.59875,38.10125,3.974,3,5,24.541,12.9,36.45375,5.7727,2.9,8.80125,67.849,38,98,0,0,0,0,0,3.95
"District of Columbia",2020-04-29,380.65735,280.0975,464.9675,52.554,33.69875,68.2125,28.3819,17.99875,37.20125,3.882,3,5,23.4734,12.35,37.35125,5.5177,2.8,8.95375,71.731,41,103,0,0,0,0,0,2.21249999999999
"District of Columbia",2020-04-30,369.9434,261.24125,457.2075,50.3359,30.9475,66.90125,27.19005,16.55,36.20125,3.801,3,5,22.145,9.64625,34.90125,5.232,2.05,8.55,75.532,44,108,0,0,0,0,0,0.901250000000005
"District of Columbia",2020-05-01,357.7866,240.24375,450.31875,47.90525,27.59625,65.5525,25.85925,14.8,35.8,3.676,2,5,20.72355,7.3475,34.65125,4.8789,1.74875,8.2,79.208,46,113,0,0,0,0,0,0
"District of Columbia",2020-05-02,344.3078,220.59,438.66125,45.3956,24.7975,63.51,24.49525,13.1975,34.7,3.534,2,4,19.21935,6.6,32.1025,4.52715,1.54875,7.70125,82.742,48,117,0,0,0,0,0,0
"District of Columbia",2020-05-03,329.9279,202.6825,428.055,42.8502,22.49875,62.05125,23.1187,12.04875,33.85,3.36,2,4,17.86755,6.29875,31.10125,4.2059,1.45,7.60125,86.102,50,121,0,0,0,0,0,0
"District of Columbia",2020-05-04,314.82865,187.84125,417.25875,40.3069,20.2,59.8525,21.7621,10.85,32.70125,3.201,2,4,16.5221,6.1,29.35375,3.8851,1.3,7.2,89.303,52,125,0,0,0,0,0,0
"District of Columbia",2020-05-05,299.6006,174.9475,409.3,37.85985,18.695,57.85625,20.4452,9.95,31.25125,3.054,2,4,15.5441,6.1,27.95,3.6595,1.25,6.8,92.357,54,129,0,0,0,0,0,0
"District of Columbia",2020-05-06,284.25285,161.095,397.9,35.567,17.04875,56.35375,19.19635,9.04875,30.35125,2.908,2,4,14.76595,5.95,28.205,3.4891,1.25,6.7,95.265,56,133,0,0,0,0,0,0
"District of Columbia",2020-05-07,269.2781,146.99375,388.5475,33.34735,15.64875,54.40375,18.0062,8.29875,29.2,2.753,1,4,13.96865,5.84875,26.3525,3.30585,1.24875,6.4025,98.018,57,137,0,0,0,0,0,0
"District of Columbia",2020-05-08,254.4605,135.495,378.25,31.2346,14.5,51.90375,16.871,7.8,28.0025,2.59,1,4,13.27295,5.55,24.55125,3.131,1.1,6.00125,100.608,58,141,0,0,0,0,0,0
"District of Columbia",2020-05-09,240.0726,126.48125,365.155,29.2853,13.69875,49.10125,15.8321,7.25,26.4525,2.418,1,4,12.46295,5,22.75125,2.93675,1,5.55,103.026,59,145,0,0,0,0,0,0
"District of Columbia",2020-05-10,226.35065,112.2975,350.5025,27.55825,12.44875,47.1,14.8931,6.64875,25.2025,2.245,1,4,11.8887,0,22.50125,2.8116,0,5.50125,105.271,60,149,0,0,0,0,0,0
"District of Columbia",2020-05-11,213.04855,98.855,336.775,25.8867,10.445,44.40125,13.98575,5.65,23.905,2.075,1,3,10.90085,0,21.65375,2.5502,0,5.30125,107.346,61,152,0,0,0,0,0,0
"District of Columbia",2020-05-12,200.0825,84.545,322.48375,24.3536,8.75,42.15,13.14785,4.64875,22.705,1.94,1,3,9.8859,0,20.70375,2.35655,0,5.05125,109.286,62,155,0,0,0,0,0,0
"District of Columbia",2020-05-13,187.11565,72.6825,310.77125,22.73515,6.7,40.0025,12.2733,3.65,21.9025,1.825,1,3,8.64535,0,19.6025,2.04295,0,4.75,111.111,63,158,0,0,0,0,0,0
"District of Columbia",2020-05-14,174.1299,59.48625,295.3,21.0583,4.85,37.90875,11.37195,2.64875,20.65125,1.725,1,3,7.66365,0,18.95,1.81805,0,4.6,112.836,64,161,0,0,0,0,0,0
"District of Columbia",2020-05-15,161.4929,50.24875,279.10875,19.37035,2.8975,36.1525,10.4625,1.55,19.50375,1.651,1,3,6.83935,0,18.10375,1.62415,0,4.3,114.487,65,164,0,0,0,0,0,0
"District of Columbia",2020-05-16,149.33935,42.78,265.88875,17.6849,1.49875,34.6525,9.559,0.79875,18.70125,1.567,1,3,6.1525,0,18.4,1.45145,0,4.3,116.054,66,167,0,0,0,0,0,0
"District of Columbia",2020-05-17,137.83775,35.04,256.40125,16.05725,0,33.7025,8.6796,0,18.25125,1.481,0,3,5.5116,0,17.36,1.31245,0,4.3,117.535,66,170,0,0,0,0,0,0
"District of Columbia",2020-05-18,126.8469,29.445,243.2025,14.4001,0,32.3,7.79475,0,17.3525,1.377,0,2,4.93655,0,15.15125,1.1638,0,3.7,118.912,66,172,0,0,0,0,0,0
"District of Columbia",2020-05-19,116.70615,23.9975,232.4175,12.90625,0,30.10125,6.992,0,16.50125,1.254,0,2,4.5449,0,14.15375,1.0666,0,3.4,120.166,66,174,0,0,0,0,0,0
"District of Columbia",2020-05-20,107.26455,19.3475,221.0075,11.5649,0,28.65,6.2722,0,15.55125,1.113,0,2,4.3007,0,12.355,1.0195,0,3.05,121.279,66,176,0,0,0,0,0,0
"District of Columbia",2020-05-21,98.7162,13.59625,205.3625,10.51975,0,27.0025,5.7114,0,14.65125,0.992,0,2,4.2524,0,11.85,1.00625,0,2.9,122.271,66,178,0,0,0,0,0,0
"District of Columbia",2020-05-22,91.0271,7.89875,193.505,9.69705,0,25.45,5.2654,0,13.80125,0.882,0,2,4.25145,0,12.3,1.00305,0,3.05,123.153,66,180,0,0,0,0,0,0
"District of Columbia",2020-05-23,83.93715,3.74875,178.67875,9.04615,0,23.3525,4.9069,0,12.7,0.767,0,2,4.11315,0,11.30125,0.976,0,2.85,123.92,66,182,0,0,0,0,0,0
"District of Columbia",2020-05-24,77.6814,0,169.1525,8.5626,0,21.25125,4.6394,0,11.55125,0.694,0,2,4.1436,0,12.35125,0.9723,0,2.95,124.614,66,184,0,0,0,0,0,0
"District of Columbia",2020-05-25,71.97355,0,158.21375,8.22085,0,19.55,4.45365,0,10.65,0.627,0,2,4.0995,0,11.50125,0.9756,0,2.85125,125.241,66,186,0,0,0,0,0,0
"District of Columbia",2020-05-26,66.9971,0,149.50625,7.9931,0,18.35,4.32145,0,10,0.568,0,2,3.997,0,11.10125,0.9408,0,2.8,125.809,66,188,0,0,0,0,0,0
"District of Columbia",2020-05-27,62.934,0,143.5075,7.86575,0,18.05,4.25695,0,10.05,0.536,0,1,4.03465,0,11.50125,0.94175,0,2.85,126.345,66,189,0,0,0,0,0,0
"District of Columbia",2020-05-28,59.46675,0,138.23375,7.72405,0,17.9,4.1805,0,10,0.517,0,1,3.7359,0,11.55375,0.87985,0,2.75125,126.862,66,190,0,0,0,0,0,0
"District of Columbia",2020-05-29,56.37875,0,133.51125,7.5353,0,17.8,4.06875,0,9.80125,0.506,0,1,3.4278,0,11.60125,0.8171,0,2.80125,127.368,66,191,0,0,0,0,0,0
"District of Columbia",2020-05-30,53.29845,0,126.9125,7.2056,0,17.35,3.89145,0,9.6,0.502,0,1,2.86955,0,10.555,0.67195,0,2.65,127.87,66,192,0,0,0,0,0,0
"District of Columbia",2020-05-31,50.2428,0,121.1,6.8063,0,17.45125,3.6754,0,9.6525,0.502,0,1,2.42655,0,10.45,0.5765,0,2.55125,128.372,66,193,0,0,0,0,0,0
"District of Columbia",2020-06-01,47.1772,0,115.31875,6.30125,0,17.05125,3.4022,0,9.4,0.499,0,1,1.9725,0,10.4,0.46695,0,2.55,128.871,66,194,0,0,0,0,0,0
"District of Columbia",2020-06-02,43.99155,0,113.25125,5.6625,0,16.80125,3.0584,0,9.2,0.497,0,1,1.4683,0,9.555,0.3385,0,2.3,129.368,66,195,0,0,0,0,0,0
"District of Columbia",2020-06-03,40.7534,0,110.2575,4.98845,0,16.45125,2.6968,0,9.15,0.491,0,1,1.13625,0,9.2,0.2684,0,2.1,129.859,66,196,0,0,0,0,0,0
"District of Columbia",2020-06-04,37.35875,0,108.155,4.2357,0,16.05125,2.28685,0,8.85,0.474,0,1,0.80185,0,7.7025,0.18945,0,1.9,130.333,66,197,0,0,0,0,0,0
"District of Columbia",2020-06-05,33.77885,0,105.3625,3.4762,0,15.75125,1.8773,0,8.6,0.445,0,1,0.5107,0,7.5025,0.1209,0,1.85,130.778,66,198,0,0,0,0,0,0
"District of Columbia",2020-06-06,30.1388,0,103.27125,2.7443,0,15.10125,1.4857,0,8.20125,0.391,0,1,0.3766,0,6.35125,0.08735,0,1.55,131.169,66,199,0,0,0,0,0,0
"District of Columbia",2020-06-07,26.6128,0,99.65875,2.1155,0,14.35375,1.14105,0,7.65,0.333,0,1,0.2117,0,5.30125,0.04925,0,1.2,131.502,66,200,0,0,0,0,0,0
"District of Columbia",2020-06-08,23.0788,0,90.95125,1.55355,0,13.00375,0.83905,0,6.9025,0.263,0,1,0.0879,0,0,0.02025,0,0,131.765,66,201,0,0,0,0,0,0
"District of Columbia",2020-06-09,19.7099,0,82.90125,1.09555,0,11.00375,0.5926,0,6.05125,0.201,0,1,0.0459,0,0,0.01045,0,0,131.966,66,202,0,0,0,0,0,0
"District of Columbia",2020-06-10,16.5476,0,74.215,0.7585,0,8.65874999999999,0.41115,0,4.90125,0.161,0,1,0.013,0,0,0.0035,0,0,132.127,66,203,0,0,0,0,0,0
"District of Columbia",2020-06-11,13.44775,0,65.76625,0.48985,0,6.60624999999999,0.2663,0,3.75125,0.115,0,1,0.0127,0,0,0.0027,0,0,132.242,66,204,0,0,0,0,0,0
"District of Columbia",2020-06-12,10.67115,0,57.15625,0.29935,0,4.8025,0.16005,0,2.60125,0.07,0,1,0.00505,0,0,0.00115,0,0,132.312,66,205,0,0,0,0,0,0
"District of Columbia",2020-06-13,8.21065,0,48.91875,0.17715,0,2.60125,0.09625,0,1.6,0.056,0,1,0,0,0,0,0,0,132.368,66,206,0,0,0,0,0,0
"District of Columbia",2020-06-14,6.1679,0,42.05125,0.08875,0,1.35,0.04815,0,0.751249999999999,0.034,0,1,0,0,0,0,0,0,132.402,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-15,4.4799,0,34.95125,0.0387,0,0,0.0206,0,0,0.015,0,0,0,0,0,0,0,0,132.417,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-16,3.13285,0,29.7,0.01795,0,0,0.00915,0,0,0.007,0,0,0,0,0,0,0,0,132.424,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-17,2.13185,0,23.70125,0.00745,0,0,0.0039,0,0,0.002,0,0,0,0,0,0,0,0,132.426,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-18,1.3724,0,17.85375,0.00395,0,0,0.0022,0,0,0.002,0,0,0,0,0,0,0,0,132.428,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-19,0.8379,0,12.8525,0.00115,0,0,0.00065,0,0,0.001,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-20,0.498,0,7.35125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-21,0.24765,0,3.45125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-22,0.10815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-23,0.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-24,0.01985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-25,0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-26,0.00315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
"District of Columbia",2020-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.429,66,207,0,0,0,0,0,0
