date,location,value
2020-04-29,02,0
2020-04-30,02,0
2020-05-01,02,0
2020-05-02,02,0
2020-05-03,02,0
2020-05-04,02,0
2020-05-05,02,0
2020-05-06,02,1
2020-05-07,02,0
2020-05-08,02,0
2020-05-09,02,0
2020-05-10,02,0
2020-05-11,02,0
2020-05-12,02,0
2020-05-13,02,0
2020-05-14,02,0
2020-05-15,02,0
2020-05-16,02,0
2020-05-17,02,0
2020-05-18,02,0
2020-05-19,02,0
2020-05-20,02,0
2020-05-21,02,0
2020-05-22,02,0
2020-05-23,02,0
2020-05-24,02,0
2020-05-25,02,0
2020-05-26,02,0
2020-05-27,02,0
2020-05-28,02,0
2020-05-29,02,0
2020-05-30,02,0
2020-05-31,02,0
2020-06-01,02,0
2020-06-02,02,0
2020-06-03,02,0
2020-06-04,02,0
2020-06-05,02,0
2020-06-06,02,0
2020-06-07,02,0
2020-06-08,02,0
2020-06-09,02,1
2020-06-10,02,0
2020-06-11,02,0
2020-06-12,02,1
2020-06-13,02,0
2020-06-14,02,0
2020-06-15,02,0
2020-06-16,02,0
2020-06-17,02,0
2020-01-26,04,0
2020-01-27,04,0
2020-01-28,04,0
2020-01-29,04,0
2020-01-30,04,0
2020-01-31,04,0
2020-02-01,04,0
2020-02-02,04,0
2020-02-03,04,0
2020-02-04,04,0
2020-02-05,04,0
2020-02-06,04,0
2020-02-07,04,0
2020-02-08,04,0
2020-02-09,04,0
2020-02-10,04,0
2020-02-11,04,0
2020-02-12,04,0
2020-02-13,04,0
2020-02-14,04,0
2020-02-15,04,0
2020-02-16,04,0
2020-02-17,04,0
2020-02-18,04,0
2020-02-19,04,0
2020-02-20,04,0
2020-02-21,04,0
2020-02-22,04,0
2020-02-23,04,0
2020-02-24,04,0
2020-02-25,04,0
2020-02-26,04,0
2020-02-27,04,0
2020-02-28,04,0
2020-02-29,04,0
2020-03-01,04,0
2020-03-02,04,0
2020-03-03,04,0
2020-03-04,04,0
2020-03-05,04,0
2020-03-06,04,0
2020-03-07,04,0
2020-03-08,04,0
2020-03-09,04,0
2020-03-10,04,0
2020-03-11,04,0
2020-03-12,04,0
2020-03-13,04,0
2020-03-14,04,0
2020-03-15,04,0
2020-03-16,04,0
2020-03-17,04,0
2020-03-18,04,0
2020-03-19,04,0
2020-03-20,04,1
2020-03-21,04,0
2020-03-22,04,1
2020-03-23,04,0
2020-03-24,04,4
2020-03-25,04,0
2020-03-26,04,2
2020-03-27,04,7
2020-03-28,04,0
2020-03-29,04,3
2020-03-30,04,2
2020-03-31,04,4
2020-04-01,04,5
2020-04-02,04,6
2020-04-03,04,6
2020-04-04,04,12
2020-04-05,04,11
2020-04-06,04,3
2020-04-07,04,10
2020-04-08,04,3
2020-04-09,04,9
2020-04-10,04,8
2020-04-11,04,15
2020-04-12,04,5
2020-04-13,04,5
2020-04-14,04,9
2020-04-15,04,11
2020-04-16,04,10
2020-04-17,04,22
2020-04-18,04,7
2020-04-19,04,7
2020-04-20,04,3
2020-04-21,04,22
2020-04-22,04,23
2020-04-23,04,21
2020-04-24,04,11
2020-04-25,04,7
2020-04-26,04,2
2020-04-27,04,0
2020-04-28,04,20
2020-04-29,04,11
2020-04-30,04,12
2020-05-01,04,10
2020-05-02,04,23
2020-05-03,04,9
2020-05-04,04,0
2020-05-05,04,33
2020-05-06,04,31
2020-05-07,04,24
2020-05-08,04,67
2020-05-09,04,15
2020-05-10,04,4
2020-05-11,04,6
2020-05-12,04,20
2020-05-13,04,32
2020-05-14,04,30
2020-05-15,04,27
2020-05-16,04,28
2020-05-17,04,1
2020-05-18,04,6
2020-05-19,04,18
2020-05-20,04,43
2020-05-21,04,16
2020-05-22,04,12
2020-05-23,04,24
2020-05-24,04,1
2020-05-25,04,6
2020-05-26,04,1
2020-05-27,04,24
2020-05-28,04,26
2020-05-29,04,28
2020-05-30,04,18
2020-05-31,04,3
2020-06-01,04,12
2020-06-02,04,25
2020-06-03,04,40
2020-06-04,04,17
2020-06-05,04,16
2020-06-06,04,30
2020-06-07,04,2
2020-06-08,04,4
2020-06-09,04,22
2020-06-10,04,26
2020-06-11,04,30
2020-06-12,04,27
2020-06-13,04,33
2020-06-14,04,4
2020-06-15,04,10
2020-06-16,04,24
2020-06-17,04,24
2020-03-11,05,0
2020-03-12,05,0
2020-03-13,05,0
2020-03-14,05,0
2020-03-15,05,0
2020-03-16,05,0
2020-03-17,05,0
2020-03-18,05,0
2020-03-19,05,0
2020-03-20,05,0
2020-03-21,05,0
2020-03-22,05,0
2020-03-23,05,0
2020-03-24,05,2
2020-03-25,05,0
2020-03-26,05,1
2020-03-27,05,0
2020-03-28,05,2
2020-03-29,05,1
2020-03-30,05,1
2020-03-31,05,1
2020-04-01,05,2
2020-04-02,05,2
2020-04-03,05,0
2020-04-04,05,2
2020-04-05,05,2
2020-04-06,05,0
2020-04-07,05,2
2020-04-08,05,0
2020-04-09,05,3
2020-04-10,05,3
2020-04-11,05,1
2020-04-12,05,2
2020-04-13,05,3
2020-04-14,05,2
2020-04-15,05,2
2020-04-16,05,3
2020-04-17,05,0
2020-04-18,05,1
2020-04-19,05,1
2020-04-20,05,3
2020-04-21,05,1
2020-04-22,05,1
2020-04-23,05,1
2020-04-24,05,2
2020-04-25,05,1
2020-04-26,05,2
2020-04-27,05,1
2020-04-28,05,6
2020-04-29,05,2
2020-04-30,05,2
2020-05-01,05,3
2020-05-02,05,8
2020-05-03,05,4
2020-05-04,05,4
2020-05-05,05,3
2020-05-06,05,4
2020-05-07,05,1
2020-05-08,05,0
2020-05-09,05,0
2020-05-10,05,3
2020-05-11,05,3
2020-05-12,05,1
2020-05-13,05,2
2020-05-14,05,1
2020-05-15,05,0
2020-05-16,05,0
2020-05-17,05,0
2020-05-18,05,2
2020-05-19,05,2
2020-05-20,05,5
2020-05-21,05,3
2020-05-22,05,3
2020-05-23,05,2
2020-05-24,05,1
2020-05-25,05,1
2020-05-26,05,2
2020-05-27,05,1
2020-05-28,05,5
2020-05-29,05,7
2020-05-30,05,1
2020-05-31,05,0
2020-06-01,05,0
2020-06-02,05,3
2020-06-03,05,6
2020-06-04,05,9
2020-06-05,05,1
2020-06-06,05,2
2020-06-07,05,0
2020-06-08,05,1
2020-06-09,05,6
2020-06-10,05,4
2020-06-11,05,6
2020-06-12,05,5
2020-06-13,05,1
2020-06-14,05,2
2020-06-15,05,3
2020-06-16,05,6
2020-06-17,05,9
2020-01-25,06,0
2020-01-26,06,0
2020-01-27,06,0
2020-01-28,06,0
2020-01-29,06,0
2020-01-30,06,0
2020-01-31,06,0
2020-02-01,06,0
2020-02-02,06,0
2020-02-03,06,0
2020-02-04,06,0
2020-02-05,06,0
2020-02-06,06,0
2020-02-07,06,0
2020-02-08,06,0
2020-02-09,06,0
2020-02-10,06,0
2020-02-11,06,0
2020-02-12,06,0
2020-02-13,06,0
2020-02-14,06,0
2020-02-15,06,0
2020-02-16,06,0
2020-02-17,06,0
2020-02-18,06,0
2020-02-19,06,0
2020-02-20,06,0
2020-02-21,06,0
2020-02-22,06,0
2020-02-23,06,0
2020-02-24,06,0
2020-02-25,06,0
2020-02-26,06,0
2020-02-27,06,0
2020-02-28,06,0
2020-02-29,06,0
2020-03-01,06,0
2020-03-02,06,0
2020-03-03,06,0
2020-03-04,06,1
2020-03-05,06,0
2020-03-06,06,0
2020-03-07,06,0
2020-03-08,06,0
2020-03-09,06,1
2020-03-10,06,1
2020-03-11,06,1
2020-03-12,06,0
2020-03-13,06,1
2020-03-14,06,0
2020-03-15,06,1
2020-03-16,06,5
2020-03-17,06,3
2020-03-18,06,3
2020-03-19,06,2
2020-03-20,06,5
2020-03-21,06,4
2020-03-22,06,7
2020-03-23,06,4
2020-03-24,06,13
2020-03-25,06,15
2020-03-26,06,15
2020-03-27,06,20
2020-03-28,06,19
2020-03-29,06,9
2020-03-30,06,16
2020-03-31,06,37
2020-04-01,06,29
2020-04-02,06,35
2020-04-03,06,35
2020-04-04,06,41
2020-04-05,06,26
2020-04-06,06,37
2020-04-07,06,61
2020-04-08,06,59
2020-04-09,06,42
2020-04-10,06,46
2020-04-11,06,38
2020-04-12,06,44
2020-04-13,06,49
2020-04-14,06,53
2020-04-15,06,107
2020-04-16,06,86
2020-04-17,06,79
2020-04-18,06,96
2020-04-19,06,30
2020-04-20,06,47
2020-04-21,06,93
2020-04-22,06,109
2020-04-23,06,123
2020-04-24,06,71
2020-04-25,06,73
2020-04-26,06,24
2020-04-27,06,84
2020-04-28,06,84
2020-04-29,06,77
2020-04-30,06,96
2020-05-01,06,90
2020-05-02,06,66
2020-05-03,06,22
2020-05-04,06,62
2020-05-05,06,89
2020-05-06,06,92
2020-05-07,06,83
2020-05-08,06,89
2020-05-09,06,82
2020-05-10,06,37
2020-05-11,06,51
2020-05-12,06,82
2020-05-13,06,112
2020-05-14,06,25
2020-05-15,06,153
2020-05-16,06,62
2020-05-17,06,36
2020-05-18,06,32
2020-05-19,06,100
2020-05-20,06,92
2020-05-21,06,110
2020-05-22,06,66
2020-05-23,06,78
2020-05-24,06,22
2020-05-25,06,18
2020-05-26,06,51
2020-05-27,06,102
2020-05-28,06,81
2020-05-29,06,102
2020-05-30,06,70
2020-05-31,06,28
2020-06-01,06,45
2020-06-02,06,73
2020-06-03,06,62
2020-06-04,06,62
2020-06-05,06,66
2020-06-06,06,76
2020-06-07,06,27
2020-06-08,06,26
2020-06-09,06,96
2020-06-10,06,94
2020-06-11,06,72
2020-06-12,06,45
2020-06-13,06,73
2020-06-14,06,30
2020-06-15,06,31
2020-06-16,06,82
2020-06-17,06,84
2020-03-05,08,0
2020-03-06,08,0
2020-03-07,08,0
2020-03-08,08,0
2020-03-09,08,0
2020-03-10,08,0
2020-03-11,08,0
2020-03-12,08,1
2020-03-13,08,1
2020-03-14,08,0
2020-03-15,08,0
2020-03-16,08,0
2020-03-17,08,1
2020-03-18,08,0
2020-03-19,08,2
2020-03-20,08,0
2020-03-21,08,1
2020-03-22,08,1
2020-03-23,08,3
2020-03-24,08,1
2020-03-25,08,8
2020-03-26,08,5
2020-03-27,08,7
2020-03-28,08,13
2020-03-29,08,3
2020-03-30,08,4
2020-03-31,08,18
2020-04-01,08,11
2020-04-02,08,16
2020-04-03,08,14
2020-04-04,08,16
2020-04-05,08,14
2020-04-06,08,10
2020-04-07,08,29
2020-04-08,08,13
2020-04-09,08,35
2020-04-10,08,26
2020-04-11,08,21
2020-04-12,08,16
2020-04-13,08,18
2020-04-14,08,21
2020-04-15,08,26
2020-04-16,08,19
2020-04-17,08,15
2020-04-18,08,20
2020-04-19,08,12
2020-04-20,08,27
2020-04-21,08,36
2020-04-22,08,42
2020-04-23,08,31
2020-04-24,08,115
2020-04-25,08,-2
2020-04-26,08,8
2020-04-27,08,27
2020-04-28,08,29
2020-04-29,08,30
2020-04-30,08,11
2020-05-01,08,43
2020-05-02,08,12
2020-05-03,08,10
2020-05-04,08,9
2020-05-05,08,52
2020-05-06,08,18
2020-05-07,08,23
2020-05-08,08,16
2020-05-09,08,7
2020-05-10,08,4
2020-05-11,08,17
2020-05-12,08,23
2020-05-13,08,53
2020-05-14,08,29
2020-05-15,08,59
2020-05-16,08,42
2020-05-17,08,23
2020-05-18,08,9
2020-05-19,08,33
2020-05-20,08,42
2020-05-21,08,11
2020-05-22,08,14
2020-05-23,08,3
2020-05-24,08,5
2020-05-25,08,1
2020-05-26,08,19
2020-05-27,08,41
2020-05-28,08,29
2020-05-29,08,15
2020-05-30,08,6
2020-05-31,08,2
2020-06-01,08,13
2020-06-02,08,16
2020-06-03,08,20
2020-06-04,08,18
2020-06-05,08,12
2020-06-06,08,3
2020-06-07,08,0
2020-06-08,08,16
2020-06-09,08,10
2020-06-10,08,20
2020-06-11,08,10
2020-06-12,08,12
2020-06-13,08,3
2020-06-14,08,1
2020-06-15,08,6
2020-06-16,08,12
2020-06-17,08,14
2020-03-08,09,0
2020-03-09,09,0
2020-03-10,09,0
2020-03-11,09,0
2020-03-12,09,0
2020-03-13,09,0
2020-03-14,09,0
2020-03-15,09,0
2020-03-16,09,0
2020-03-17,09,0
2020-03-18,09,1
2020-03-19,09,3
2020-03-20,09,0
2020-03-21,09,1
2020-03-22,09,3
2020-03-23,09,2
2020-03-24,09,2
2020-03-25,09,7
2020-03-26,09,2
2020-03-27,09,6
2020-03-28,09,6
2020-03-29,09,1
2020-03-30,09,2
2020-03-31,09,33
2020-04-01,09,16
2020-04-02,09,27
2020-04-03,09,20
2020-04-04,09,33
2020-04-05,09,24
2020-04-06,09,17
2020-04-07,09,71
2020-04-08,09,58
2020-04-09,09,45
2020-04-10,09,68
2020-04-11,09,46
2020-04-12,09,60
2020-04-13,09,48
2020-04-14,09,69
2020-04-15,09,197
2020-04-16,09,103
2020-04-17,09,65
2020-04-18,09,50
2020-04-19,09,41
2020-04-20,09,204
2020-04-21,09,92
2020-04-22,09,121
2020-04-23,09,95
2020-04-24,09,125
2020-04-25,09,98
2020-04-26,09,63
2020-04-27,09,87
2020-04-28,09,77
2020-04-29,09,79
2020-04-30,09,89
2020-05-01,09,82
2020-05-02,09,97
2020-05-03,09,0
2020-05-04,09,120
2020-05-05,09,77
2020-05-06,09,85
2020-05-07,09,79
2020-05-08,09,77
2020-05-09,09,58
2020-05-10,09,35
2020-05-11,09,41
2020-05-12,09,33
2020-05-13,09,84
2020-05-14,09,94
2020-05-15,09,66
2020-05-16,09,54
2020-05-17,09,69
2020-05-18,09,41
2020-05-19,09,23
2020-05-20,09,57
2020-05-21,09,53
2020-05-22,09,55
2020-05-23,09,38
2020-05-24,09,18
2020-05-25,09,49
2020-05-26,09,27
2020-05-27,09,34
2020-05-28,09,23
2020-05-29,09,42
2020-05-30,09,44
2020-05-31,09,32
2020-06-01,09,20
2020-06-02,09,8
2020-06-03,09,17
2020-06-04,09,18
2020-06-05,09,31
2020-06-06,09,17
2020-06-07,09,16
2020-06-08,09,13
2020-06-09,09,13
2020-06-10,09,23
2020-06-11,09,26
2020-06-12,09,13
2020-06-13,09,27
2020-06-14,09,15
2020-06-15,09,3
2020-06-16,09,6
2020-06-17,09,9
2020-03-11,10,0
2020-03-12,10,0
2020-03-13,10,0
2020-03-14,10,0
2020-03-15,10,0
2020-03-16,10,0
2020-03-17,10,0
2020-03-18,10,0
2020-03-19,10,0
2020-03-20,10,0
2020-03-21,10,0
2020-03-22,10,0
2020-03-23,10,0
2020-03-24,10,0
2020-03-25,10,0
2020-03-26,10,1
2020-03-27,10,1
2020-03-28,10,3
2020-03-29,10,1
2020-03-30,10,1
2020-03-31,10,3
2020-04-01,10,1
2020-04-02,10,1
2020-04-03,10,2
2020-04-04,10,0
2020-04-05,10,0
2020-04-06,10,1
2020-04-07,10,1
2020-04-08,10,3
2020-04-09,10,4
2020-04-10,10,9
2020-04-11,10,1
2020-04-12,10,2
2020-04-13,10,6
2020-04-14,10,2
2020-04-15,10,3
2020-04-16,10,6
2020-04-17,10,9
2020-04-18,10,6
2020-04-19,10,0
2020-04-20,10,5
2020-04-21,10,10
2020-04-22,10,7
2020-04-23,10,3
2020-04-24,10,8
2020-04-25,10,12
2020-04-26,10,8
2020-04-27,10,5
2020-04-28,10,12
2020-04-29,10,7
2020-04-30,10,8
2020-05-01,10,7
2020-05-02,10,9
2020-05-03,10,9
2020-05-04,10,5
2020-05-05,10,5
2020-05-06,10,6
2020-05-07,10,9
2020-05-08,10,11
2020-05-09,10,8
2020-05-10,10,3
2020-05-11,10,1
2020-05-12,10,12
2020-05-13,10,10
2020-05-14,10,13
2020-05-15,10,11
2020-05-16,10,15
2020-05-17,10,4
2020-05-18,10,7
2020-05-19,10,7
2020-05-20,10,6
2020-05-21,10,7
2020-05-22,10,5
2020-05-23,10,2
2020-05-24,10,2
2020-05-25,10,6
2020-05-26,10,3
2020-05-27,10,9
2020-05-28,10,1
2020-05-29,10,11
2020-05-30,10,5
2020-05-31,10,5
2020-06-01,10,2
2020-06-02,10,5
2020-06-03,10,2
2020-06-04,10,11
2020-06-05,10,2
2020-06-06,10,2
2020-06-07,10,8
2020-06-08,10,0
2020-06-09,10,12
2020-06-10,10,3
2020-06-11,10,1
2020-06-12,10,0
2020-06-13,10,5
2020-06-14,10,3
2020-06-15,10,1
2020-06-16,10,1
2020-06-17,10,2
2020-03-07,11,0
2020-03-08,11,0
2020-03-09,11,0
2020-03-10,11,0
2020-03-11,11,0
2020-03-12,11,0
2020-03-13,11,0
2020-03-14,11,0
2020-03-15,11,0
2020-03-16,11,0
2020-03-17,11,0
2020-03-18,11,0
2020-03-19,11,0
2020-03-20,11,0
2020-03-21,11,1
2020-03-22,11,0
2020-03-23,11,1
2020-03-24,11,0
2020-03-25,11,0
2020-03-26,11,1
2020-03-27,11,0
2020-03-28,11,1
2020-03-29,11,1
2020-03-30,11,4
2020-03-31,11,0
2020-04-01,11,2
2020-04-02,11,1
2020-04-03,11,3
2020-04-04,11,6
2020-04-05,11,1
2020-04-06,11,2
2020-04-07,11,0
2020-04-08,11,3
2020-04-09,11,5
2020-04-10,11,6
2020-04-11,11,9
2020-04-12,11,3
2020-04-13,11,2
2020-04-14,11,15
2020-04-15,11,5
2020-04-16,11,9
2020-04-17,11,5
2020-04-18,11,5
2020-04-19,11,5
2020-04-20,11,9
2020-04-21,11,7
2020-04-22,11,15
2020-04-23,11,12
2020-04-24,11,14
2020-04-25,11,12
2020-04-26,11,13
2020-04-27,11,7
2020-04-28,11,5
2020-04-29,11,15
2020-04-30,11,19
2020-05-01,11,7
2020-05-02,11,9
2020-05-03,11,11
2020-05-04,11,7
2020-05-05,11,6
2020-05-06,11,13
2020-05-07,11,8
2020-05-08,11,19
2020-05-09,11,7
2020-05-10,11,12
2020-05-11,11,5
2020-05-12,11,8
2020-05-13,11,14
2020-05-14,11,8
2020-05-15,11,10
2020-05-16,11,7
2020-05-17,11,8
2020-05-18,11,9
2020-05-19,11,8
2020-05-20,11,7
2020-05-21,11,5
2020-05-22,11,6
2020-05-23,11,9
2020-05-24,11,5
2020-05-25,11,8
2020-05-26,11,0
2020-05-27,11,5
2020-05-28,11,8
2020-05-29,11,7
2020-05-30,11,2
2020-05-31,11,4
2020-06-01,11,2
2020-06-02,11,2
2020-06-03,11,3
2020-06-04,11,2
2020-06-05,11,4
2020-06-06,11,4
2020-06-07,11,6
2020-06-08,11,2
2020-06-09,11,4
2020-06-10,11,4
2020-06-11,11,3
2020-06-12,11,4
2020-06-13,11,5
2020-06-14,11,4
2020-06-15,11,0
2020-06-16,11,5
2020-06-17,11,3
2020-03-01,12,0
2020-03-02,12,0
2020-03-03,12,0
2020-03-04,12,0
2020-03-05,12,0
2020-03-06,12,2
2020-03-07,12,0
2020-03-08,12,0
2020-03-09,12,0
2020-03-10,12,0
2020-03-11,12,0
2020-03-12,12,0
2020-03-13,12,0
2020-03-14,12,1
2020-03-15,12,0
2020-03-16,12,1
2020-03-17,12,2
2020-03-18,12,1
2020-03-19,12,1
2020-03-20,12,1
2020-03-21,12,2
2020-03-22,12,2
2020-03-23,12,5
2020-03-24,12,1
2020-03-25,12,4
2020-03-26,12,6
2020-03-27,12,17
2020-03-28,12,10
2020-03-29,12,3
2020-03-30,12,12
2020-03-31,12,14
2020-04-01,12,15
2020-04-02,12,44
2020-04-03,12,25
2020-04-04,12,25
2020-04-05,12,26
2020-04-06,12,33
2020-04-07,12,42
2020-04-08,12,27
2020-04-09,12,48
2020-04-10,12,48
2020-04-11,12,27
2020-04-12,12,15
2020-04-13,12,38
2020-04-14,12,72
2020-04-15,12,43
2020-04-16,12,54
2020-04-17,12,58
2020-04-18,12,22
2020-04-19,12,26
2020-04-20,12,49
2020-04-21,12,44
2020-04-22,12,60
2020-04-23,12,60
2020-04-24,12,59
2020-04-25,12,9
2020-04-26,12,19
2020-04-27,12,14
2020-04-28,12,83
2020-04-29,12,46
2020-04-30,12,51
2020-05-01,12,46
2020-05-02,12,50
2020-05-03,12,15
2020-05-04,12,20
2020-05-05,12,72
2020-05-06,12,68
2020-05-07,12,61
2020-05-08,12,69
2020-05-09,12,46
2020-05-10,12,6
2020-05-11,12,14
2020-05-12,12,44
2020-05-13,12,48
2020-05-14,12,48
2020-05-15,12,42
2020-05-16,12,47
2020-05-17,12,9
2020-05-18,12,24
2020-05-19,12,55
2020-05-20,12,44
2020-05-21,12,48
2020-05-22,12,46
2020-05-23,12,43
2020-05-24,12,4
2020-05-25,12,15
2020-05-26,12,7
2020-05-27,12,60
2020-05-28,12,45
2020-05-29,12,49
2020-05-30,12,34
2020-05-31,12,4
2020-06-01,12,9
2020-06-02,12,70
2020-06-03,12,36
2020-06-04,12,41
2020-06-05,12,53
2020-06-06,12,28
2020-06-07,12,12
2020-06-08,12,12
2020-06-09,12,53
2020-06-10,12,36
2020-06-11,12,47
2020-06-12,12,29
2020-06-13,12,48
2020-06-14,12,6
2020-06-15,12,7
2020-06-16,12,55
2020-06-17,12,25
2020-03-02,13,0
2020-03-03,13,0
2020-03-04,13,0
2020-03-05,13,0
2020-03-06,13,0
2020-03-07,13,0
2020-03-08,13,0
2020-03-09,13,0
2020-03-10,13,0
2020-03-11,13,0
2020-03-12,13,1
2020-03-13,13,0
2020-03-14,13,0
2020-03-15,13,0
2020-03-16,13,0
2020-03-17,13,0
2020-03-18,13,2
2020-03-19,13,7
2020-03-20,13,4
2020-03-21,13,6
2020-03-22,13,5
2020-03-23,13,0
2020-03-24,13,13
2020-03-25,13,9
2020-03-26,13,9
2020-03-27,13,8
2020-03-28,13,15
2020-03-29,13,4
2020-03-30,13,19
2020-03-31,13,23
2020-04-01,13,29
2020-04-02,13,22
2020-04-03,13,22
2020-04-04,13,10
2020-04-05,13,11
2020-04-06,13,75
2020-04-07,13,54
2020-04-08,13,22
2020-04-09,13,42
2020-04-10,13,13
2020-04-11,13,7
2020-04-12,13,6
2020-04-13,13,41
2020-04-14,13,38
2020-04-15,13,52
2020-04-16,13,42
2020-04-17,13,50
2020-04-18,13,9
2020-04-19,13,12
2020-04-20,13,85
2020-04-21,13,43
2020-04-22,13,27
2020-04-23,13,34
2020-04-24,13,18
2020-04-25,13,8
2020-04-26,13,10
2020-04-27,13,74
2020-04-28,13,41
2020-04-29,13,64
2020-04-30,13,35
2020-05-01,13,32
2020-05-02,13,8
2020-05-03,13,7
2020-05-04,13,60
2020-05-05,13,49
2020-05-06,13,32
2020-05-07,13,23
2020-05-08,13,46
2020-05-09,13,2
2020-05-10,13,3
2020-05-11,13,37
2020-05-12,13,50
2020-05-13,13,24
2020-05-14,13,27
2020-05-15,13,42
2020-05-16,13,10
2020-05-17,13,11
2020-05-18,13,40
2020-05-19,13,26
2020-05-20,13,22
2020-05-21,13,77
2020-05-22,13,30
2020-05-23,13,15
2020-05-24,13,5
2020-05-25,13,21
2020-05-26,13,47
2020-05-27,13,37
2020-05-28,13,38
2020-05-29,13,11
2020-05-30,13,20
2020-05-31,13,46
2020-06-01,13,38
2020-06-02,13,13
2020-06-03,13,22
2020-06-04,13,24
2020-06-05,13,27
2020-06-06,13,4
2020-06-07,13,1
2020-06-08,13,28
2020-06-09,13,74
2020-06-10,13,42
2020-06-11,13,45
2020-06-12,13,47
2020-06-13,13,27
2020-06-14,13,5
2020-06-15,13,41
2020-06-16,13,35
2020-06-17,13,44
2020-03-06,15,0
2020-03-07,15,0
2020-03-08,15,0
2020-03-09,15,0
2020-03-10,15,0
2020-03-11,15,0
2020-03-12,15,0
2020-03-13,15,0
2020-03-14,15,0
2020-03-15,15,0
2020-03-16,15,0
2020-03-17,15,0
2020-03-18,15,0
2020-03-19,15,0
2020-03-20,15,0
2020-03-21,15,0
2020-03-22,15,0
2020-03-23,15,0
2020-03-24,15,0
2020-03-25,15,0
2020-03-26,15,0
2020-03-27,15,0
2020-03-28,15,0
2020-03-29,15,0
2020-03-30,15,0
2020-03-31,15,1
2020-04-01,15,0
2020-04-02,15,1
2020-04-03,15,1
2020-04-04,15,0
2020-04-05,15,1
2020-04-06,15,1
2020-04-07,15,0
2020-04-08,15,0
2020-04-09,15,1
2020-04-10,15,2
2020-04-11,15,0
2020-04-12,15,1
2020-04-13,15,0
2020-04-14,15,0
2020-04-15,15,0
2020-04-16,15,0
2020-04-17,15,0
2020-04-18,15,0
2020-04-19,15,1
2020-04-20,15,0
2020-04-21,15,2
2020-04-22,15,0
2020-04-23,15,0
2020-04-24,15,1
2020-04-25,15,1
2020-04-26,15,0
2020-04-27,15,2
2020-04-28,15,0
2020-04-29,15,0
2020-04-30,15,0
2020-05-01,15,0
2020-05-02,15,0
2020-05-03,15,1
2020-05-04,15,0
2020-05-05,15,0
2020-05-06,15,0
