"location_name","date_reported","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
"Alabama",2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-16,2.22532986523281,0,7.21428571428571,0.538874817665994,0,1.90041666666667,0.42698009833304,0,1.5,0,0,0,2.22532986523281,0,7.21428571428571,0.538874817665994,0,1.90041666666667,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-17,2.22532986523281,0,7.21428571428571,0.538874817665994,0,1.90041666666667,0.42698009833304,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-18,14.9521892549444,8.5375,23.5386363636364,3.55394268770445,1.84615384615385,5.9092803030303,2.83752069809276,1.42827380952381,4.69230769230769,0,0,0,12.7268593897116,6.99833333333333,20.1434523809524,3.01506787003846,1.46071428571429,4.935,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-19,14.9521892549444,8.5375,23.5386363636364,3.55394268770445,1.84615384615385,5.9092803030303,2.83752069809276,1.42827380952381,4.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-20,46.6013978787552,36.1764705882353,58.9270833333333,11.031194087775,8.24951923076923,14.3752403846154,8.81011208089296,6.49821428571429,11.5342857142857,0,0,0,31.6492086238108,22.8308333333333,42.8030769230769,7.47725140007052,5.24951923076923,10.5384615384615,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-21,54.9623372755512,42.1392857142857,70.0083333333333,13.0027873645962,9.76833333333333,17.1538461538462,10.3877006184991,7.62475961538462,13.6159090909091,0,0,0,8.36093939679601,1.85404761904762,17.003125,1.97159327682122,0.399615384615385,4.16704545454545,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-22,102.160586856118,87.9110576923077,119.625,24.1028032575268,19.9410845588235,28.5714285714286,19.270514611369,15.7495833333333,23.2307692307692,0,0,0,47.1982495805665,37.9332142857143,58.5395833333333,11.1000158929306,8.59958333333333,14.2146978021978,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-23,138.710945101141,118.427232142857,158.670833333333,32.7349128294092,27.4267857142857,38.2520833333333,26.1720228162361,21.5325,30.7287337662338,0,0,0,36.5503582450229,24.665625,50.2668181818182,8.63210957188237,5.43727678571429,12.3333333333333,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-24,184.441629016898,155.5584375,213.667857142857,43.1533509443171,35.9285714285714,50.3357142857143,34.5111048913505,28.5,40.5,0,0,0,46.2390148945009,32.4281512605042,63.3388888888889,10.9267690936514,7.42857142857143,15.1822727272727,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-25,242.609040922966,201.429895833333,283.425480769231,56.8793574459038,46.595,66.5028846153846,45.4807557716793,37.0681722689076,53.6173076923077,1,1,1,58.1674119060678,41.4609375,79.0017857142857,13.7260065015866,9.4984375,19.0019230769231,1,1,1,0,0,0,0,0,0
"Alabama",2020-03-26,310.825632931774,251.816274509804,365.566666666667,70.8731477694691,56.3983333333333,83.9270833333333,56.6871354676369,44.79875,67.925,0,0,0,71.932583827039,49.3053571428571,96.7833333333333,16.9487994357766,11.4372767857143,23.5464015151515,1,1,1,0,0,0,0,0,0
"Alabama",2020-03-27,399.391072940213,316.598333333333,473.89126984127,91.8336052889104,72.0616666666667,110.5025,73.4697939792234,57.3333333333333,88.9025,3,3,3,88.5654400084393,60.8557142857143,118.828496503496,20.9604575194413,14.2118697478992,28.7006818181818,4,4,4,0,0,0,0,0,0
"Alabama",2020-03-28,496.486820240381,382.85,603.371853146853,109.604595079594,82.93,134.867045454545,87.6992167183307,66.121875,108.600568181818,0,0,0,106.774663825798,71,147.089285714286,25.1552188002357,16.684375,34.8333333333333,4,4,4,0,0,0,0,0,0
"Alabama",2020-03-29,622.176627743906,469.028333333333,770.435795454545,137.850843290615,101.789375,172.93125,110.294436587106,80.9333333333333,139.58625,6,6,6,127.55048129893,84.3983333333333,179.027777777778,30.1069220064249,19.8633333333333,42.08375,10,10,10,0,0,0,0,0,0
"Alabama",2020-03-30,757.681106347084,552.615625,960.59375,162.37488469839,113.663333333333,210.842045454545,129.902499767798,91.5866666666667,168.91875,3.776,3,4,151.228121730557,99.3775,209.936538461538,35.6644650873636,23.399375,50.3479166666667,13.776,13,14,0,0,0,0,0,0
"Alabama",2020-03-31,920.28316170235,654.470104166667,1188.51818181818,195.235614917272,135.25,258.833333333333,156.189044701132,108.196666666667,206.91875,4.774,4,5.02499999999998,175.645928389095,109.166145833333,250.764583333333,41.4231610061507,26.05625,58.6409090909091,18.55,17,19.025,0,0,0,0,0,0
"Alabama",2020-04-01,1109.22835884532,783.841764705882,1464.98522727273,232.286949192637,157.261666666667,312.567234848485,185.84632203695,126.39625,250.927272727273,6.055,5,7,203.420363071732,127.65625,291.555769230769,47.8910029480324,29.8653125,68.7340909090909,24.605,22,26.025,0,0,0,0,0,0
"Alabama",2020-04-02,1314.26008609601,904.715,1764.57386363636,273.237224428676,182.198125,377.597916666667,218.622849167826,145.633333333333,302.006818181818,7.59,6,9,232.041044265946,143.3765625,338.04375,54.5778511337519,33.465,79.91875,32.195,28,35.025,0,0,0,0,0,0
"Alabama",2020-04-03,1552.95447308419,1050.79166666667,2107.23541666667,318.032820259969,208.923333333333,442.34375,254.409182950465,167.363333333333,354.16875,9.393,7,12,261.330102644986,161.066666666667,380.347916666667,61.6370669130706,37.7794047619048,90.66875,41.588,35,47.025,0,0,0,0,0,0
"Alabama",2020-04-04,1795.74553432221,1187.425,2481.05833333333,366.190746167395,235.6359375,516.8375,292.962959206235,188.253333333333,413.883333333333,11.472,8,15,292.379687731386,179.232083333333,433.466098484848,68.9828954900492,42.4941666666667,102.419886363636,53.06,43,62.025,0,0,0,0,0,42.8374999999999
"Alabama",2020-04-05,2079.36142240545,1365.82833333333,2907.48409090909,417.471358037714,264.6,597.938446969697,334.026411637545,213.063333333333,479.689583333333,13.817,10,18,323.410290158453,196.551770833333,481.556818181818,76.294065206852,46.7290625,116.002083333333,66.877,53,80.025,0,0,0,0,0,123.938446969697
"Alabama",2020-04-06,2359.81899533726,1513.84,3353.62670454545,470.746377253955,293.973333333333,682.593181818182,376.674497176353,236.783333333333,544.231818181818,16.428,11,22,352.582776425943,214.988333333333,531.277083333333,83.217357658926,49.8653125,125.022727272727,83.305,64,102.025,0,0,0,0,0,208.593181818182
"Alabama",2020-04-07,2667.53015200257,1714.76833333333,3826.59375,525.129735222621,329.808333333333,765.9875,420.232874920015,263.64,611.499431818182,19.322,13,27,380.536701848642,235.3759375,569.55625,89.8577002995371,55.7933333333333,137.25,102.627,77,129.025,0,0,0,51.1297352226205,0,291.9875
"Alabama",2020-04-08,2985.10776802079,1899.935,4312.31363636364,579.511843859245,363.278333333333,850.03125,463.726527449756,289.77,679.540340909091,22.476,14.975,32,405.006602147771,250.8990625,605.609659090909,95.6154703384034,58.5671428571429,143.175,125.103,91.975,161.025,0,0,0,105.511843859245,0,376.03125
"Alabama",2020-04-09,3306.64400780323,2083.03166666667,4815.04545454545,632.324398654532,392.5059375,936.545833333333,505.938387989053,314.113333333333,748.7875,25.844,16,37,425.900107337679,261.1003125,638.199053030303,100.500301144607,62.1935294117647,149.944696969697,150.947,107.975,198.025,0,0,0,158.324398654532,0,462.545833333333
"Alabama",2020-04-10,3627.86431001817,2283.1,5316.73825757576,682.757170523104,425.800520833333,1020.26875,546.166820576727,339.4925,816.597916666667,29.372,18.975,42.025,444.152549738252,278.013333333333,666.196590909091,104.786965008194,64.8466666666667,156.361363636364,180.319,126.95,240.05,0,0,0,208.757170523104,0,546.26875
"Alabama",2020-04-11,3941.28771419732,2463.37333333333,5782.50113636364,729.233175810954,450.6625,1085.75795454545,583.37245027497,360.65,869.992613636364,33.035,21,48,457.288868217812,277.06,676.558901515151,107.902794454239,65.8653125,160.8375,213.354,147.95,288.05,0,0,39.5011363636355,255.233175810954,0,611.757954545454
"Alabama",2020-04-12,4241.24316491841,2648.17833333333,6243.89545454545,770.578112097625,479.711666666667,1146.97215909091,616.369394086061,380.851666666667,917.476515151515,36.743,23,54,466.324321428327,292.266666666667,692.546401515152,110.100480782943,68.9183333333333,162.575,250.097,170.95,342.05,0,0,500.895454545454,296.578112097625,5.71166666666668,672.972159090909
"Alabama",2020-04-13,4524.14156215933,2830.465,6646.725,806.191634389385,505.553333333333,1209.14696969697,644.828486997153,403.201666666667,965.484848484848,40.417,25,60,473.407491944983,301.071666666667,704.572916666667,111.680150544145,70.5584375,167.457765151515,290.514,195.95,402.05,0,0,903.724999999998,332.191634389385,31.5533333333334,735.14696969697
"Alabama",2020-04-14,4781.66692784846,2996.17666666667,7045.28541666667,834.967068500699,524.33,1246.1375,667.784842224687,419.026666666667,994.015909090909,43.975,27,65,473.842604382954,295.9140625,703.429220779221,111.806730465776,70.3183333333333,163.379545454545,334.489,222.95,467.05,0,0,1302.28541666667,360.967068500699,50.33,772.1375
"Alabama",2020-04-15,5011.04080681728,3149.27666666667,7376.49791666667,856.522054364835,536.146666666667,1276.36174242424,684.983955424477,428.368333333333,1016.02083333333,47.114,29,70,471.474536398895,294.92875,686.739583333333,111.227481247511,70.7816666666667,162.591666666667,381.603,251.95,537.05,0,0,1633.49791666667,382.522054364835,62.1466666666667,802.361742424242
"Alabama",2020-04-16,5207.76542884371,3264.97,7664.76875,870.88536664765,545.865,1291.00844155844,696.523118904298,438.171666666667,1029.85487012987,49.907,31,75,465.85643320903,296.42,682.367045454545,109.831031762274,69.665,160.183522727273,431.51,282.95,612.05,0,0,1921.76875,396.88536664765,71.865,817.008441558441
"Alabama",2020-04-17,5368.40865739759,3389.43,7869.61458333333,877.958242018031,556.715,1292.23011363636,702.225568429446,445.518333333333,1032.07670454545,52.282,32,78,456.106406366673,290.55625,661.588068181818,107.449912931758,68.5,154.668181818182,483.792,314.95,690.05,0,0,2126.61458333333,403.958242018031,82.715,818.230113636363
"Alabama",2020-04-18,5489.78950470551,3468.34833333333,8046.20297619048,877.519785261471,553.371666666667,1279.62897727273,701.971944531694,442.5771875,1021.94545454545,54.19,34,81,442.569618540936,284.958333333333,640.957386363636,104.229138139148,66.9953125,150.548484848485,537.982,348.95,771.05,0,0,2303.20297619048,403.519785261471,79.3716666666666,805.628977272727
"Alabama",2020-04-19,5570.24275416748,3533.74666666667,8159.33863636364,870.375157700469,551.591666666667,1264.65681818182,696.306660255839,444.068541666667,1015.46818181818,55.613,35,83,427.106184056466,278.6375,601.545454545455,100.689864385941,65.734375,140.684090909091,593.595,383.95,854.05,0,0,2416.33863636364,396.375157700469,77.5916666666667,790.656818181818
"Alabama",2020-04-20,5610.31062988996,3582.44,8167.17272727273,857.322744279903,547.178125,1233.68863636364,685.925828584977,439.0321875,989.354545454545,56.519,35,84,411.017258212784,270.52875,579.336111111111,97.0507248788793,63.559375,136.820454545455,650.114,418.95,938.05,0,0,2424.17272727273,383.322744279903,73.178125,759.688636363636
"Alabama",2020-04-21,5609.05104711343,3608.31666666667,8146.11818181818,838.05456168619,543.5578125,1196.290625,670.539553493647,433.551770833333,960.073579545454,56.937,36,84,391.418503565634,260.296875,550.758522727273,92.4032245107017,61.2466911764706,130.280909090909,707.051,454.95,1022.05,0,0,2403.11818181818,364.05456168619,69.5578125,722.290625
"Alabama",2020-04-22,5568.56570111065,3569.8928125,8007.32272727273,813.930664818433,530.9178125,1160.74090909091,651.363160597083,425.349803921569,932.027777777778,56.871,36,83,371.35874526054,246.4296875,524.913888888889,87.6784855497444,58.6227083333333,123.1025,763.922,490.95,1105.05,0,0,2264.32272727273,339.930664818433,56.9178124999999,686.740909090909
"Alabama",2020-04-23,5491.97103462159,3575.60166666667,7855.97073863636,785.385081965257,519.944117647059,1110.27727272727,628.511320348279,415.028235294118,889.406818181818,56.318,36,82,351.042523015302,236.734375,501.025,82.7363774957885,55.4328125,118.702954545455,820.24,526.95,1187.05,0,0,2112.97073863636,311.385081965257,45.9441176470588,636.277272727273
"Alabama",2020-04-24,5382.65560638398,3538.53333333333,7635.075,753.42229285396,502.2890625,1059.97525252525,602.928597855413,401.504375,842.651515151515,55.364,36,79.025,330.505869727658,222.4484375,480.53,77.9385888270227,51.803125,113.465404040404,875.604,562.95,1266.075,0,0,1892.075,279.42229285396,28.2890625,585.975252525253
"Alabama",2020-04-25,5242.82380257863,3456.97205882353,7412.075,718.878918555056,484.9859375,1008.9053030303,575.2938740747,389.7296875,803.743181818182,54.014,35,77,309.139248853597,201.240625,461.2075,72.9863611790987,46.74375,107.7125,929.618,597.95,1343.075,0,0,1669.075,244.878918555056,10.9859375,534.905303030303
"Alabama",2020-04-26,5079.64909972177,3392.73264705882,7096.85,683.045298795567,463.1296875,953.6525,546.591165601637,371.2984375,764.13,52.306,34,74,290.24426121648,188.65625,437.025,68.4987702739254,44.25,103.731590909091,981.924,631.95,1417.075,0,0,1353.85,209.045298795567,0,479.6525
"Alabama",2020-04-27,4895.52257651278,3296.9890625,6828.3505050505,645.983159826856,436.8640625,918.035,516.908283656131,351.934375,736.46,50.33,33,70.025,270.265903270096,170.99375,420.9625,63.7539540407305,39.934375,99.8175,1032.254,664.95,1487.1,0,0,1085.3505050505,171.983159826856,0,444.035
"Alabama",2020-04-28,4692.57826840814,3178.1296875,6557.28106060606,607.947197594807,409.30625,879.3825,486.453922642798,325.41875,702.505,48.15,32,67,251.146046340179,151.9240625,397.501136363636,59.1416386516262,35.309375,95.3025,1080.404,696.95,1554.1,0,0,814.281060606061,133.947197594807,0,405.3825
"Alabama",2020-04-29,4477.82012963466,3054.828125,6321.20409090909,570.352834574494,382.1546875,844.8175,456.31739738913,305.2484375,674.715,45.809,31,64,233.192249660062,139.128333333333,383.068181818182,54.9713942871671,32.3933333333333,90.64,1126.213,727.95,1618.1,0,0,578.204090909091,96.3528345744941,0,370.8175
"Alabama",2020-04-30,4252.83099390601,2899.290625,6036.435,533.183426517763,347.225,806.8425,426.520937155328,274.6234375,642.83,43.372,29,61,214.816589679765,120.803854166667,364.93,50.6625611388611,28.1234375,86.0027777777778,1169.585,756.95,1679.1,0,0,293.435,59.1834265177633,0,332.8425
"Alabama",2020-05-01,4023.68997267267,2718.4671875,5785.6275,497.611535140513,313.7,773.9525,398.117204313905,249.4609375,618.5425,40.895,27.975,58,200.036566908745,107.1859375,348.2025,47.2955146360176,24.93125,82.7805555555555,1210.48,784.925,1737.1,0,0,42.6274999999999,23.6115351405131,0,299.9525
"Alabama",2020-05-02,3792.82316312413,2525.4765625,5574.665,463.29481756691,281.04375,741.01,370.600971475502,223.1875,592.0575,38.397,26,56,185.099697716744,92.86875,327.374545454545,43.7721972580524,21.4114705882353,77.8340909090909,1248.877,810.925,1793.1,0,0,0,0,0,267.01
"Alabama",2020-05-03,3563.27255717975,2317.0953125,5354.47,430.416554768271,252.46875,702.8375,344.267219308306,201.3703125,565.48,35.938,24,53.025,170.344925772593,81.5609375,310.408181818182,40.2472021320999,18.9340625,74.6009090909091,1284.815,834.925,1846.125,0,0,0,0,0,228.8375
"Alabama",2020-05-04,3337.61213139157,2111.2640625,5093.935,398.833291081794,223.371875,668.2325,319.042578386564,179.2296875,537.6125,33.526,21.975,51,157.234835291179,72.678125,294.3175,37.0359877109002,16.8,70.8277272727273,1318.341,856.9,1897.125,0,0,0,0,0,194.2325
"Alabama",2020-05-05,3118.05767839162,1925.6140625,4905.4975,369.416886959446,199.021875,640.47,295.515360407974,158.596875,509.2725,31.216,19.975,49,145.935935424869,62.8109375,281.6075,34.4608163017538,14.931875,66.7029545454545,1349.557,876.875,1946.125,0,0,0,0,0,166.47
"Alabama",2020-05-06,2906.43877581332,1728.7359375,4679.5625,341.809255336167,175.3546875,605.7925,273.421627203189,139.734375,483.2125,28.979,17,47,134.20905102014,53.490625,263.460681818182,31.6882048045908,12.3333333333333,62.2834090909091,1378.536,893.875,1993.125,0,0,0,0,0,131.7925
"Alabama",2020-05-07,2704.21366496494,1535.5734375,4454.23,315.944777828462,153.246875,570.1775,252.68787904726,121.6796875,460.305,26.872,16,44.025,124.228099695076,45.5,249.5025,29.2460924155093,10.3739583333333,59.0997474747475,1405.408,909.875,2037.15,0,0,0,0,0,96.1775
"Alabama",2020-05-08,2512.03630447355,1378.7515625,4234.6825,292.193476819014,134.9609375,543.1775,233.683971509699,107.30625,434.8275,24.873,14,42,114.77041703566,41.4953125,238.702954545455,27.0240031071053,9.49916666666667,56.31,1430.281,923.875,2079.15,0,0,0,0,0,69.1775
"Alabama",2020-05-09,2329.27915719199,1232.490625,4042.865,269.616360328071,118.1,514.315,215.588116112156,94.6125,412.705,23.02,12,40,105.391254352755,34.5959375,227.0075,24.8191467484313,7.8,53.5540404040404,1453.301,935.875,2119.15,0,0,0,0,0,40.3149999999999
"Alabama",2020-05-10,2157.80269412254,1091.34375,3847.125,248.717593062901,102.2234375,483.095,198.901469429835,81.996875,387.52,21.276,11,38,97.2689123097491,29.5896875,207.21,22.9576389992361,6.66666666666667,49.2727272727273,1474.577,946.875,2157.15,0,0,0,0,0,9.09499999999991
"Alabama",2020-05-11,1996.32247075645,976.49375,3633.54,229.496463487003,88.9609375,458.019444444444,183.531793781627,71.4796875,367.5025,19.652,9,36,89.8188168010094,25,192.525,21.1286452733541,5.8453125,46.1208333333333,1494.229,955.875,2193.15,0,0,0,0,0,0
"Alabama",2020-05-12,1846.29307108186,856.5984375,3453.62,212.065472172191,76.678125,431.515,169.585598781611,61.496875,346.2075,18.134,8,34,83.4178070578931,20.6869791666667,185.027777777778,19.7096004178012,4.665625,44.444696969697,1512.363,963.875,2227.15,0,0,0,0,0,0
"Alabama",2020-05-13,1706.36083032735,751.415625,3252.51,195.655350433472,66.4296875,405.905,156.461621435672,53.1203125,325.205,16.74,7,32,77.0664737738569,18.1319230769231,174.505,18.1362201950827,4,41.1020454545455,1529.103,970.875,2259.15,0,0,0,0,0,0
"Alabama",2020-05-14,1576.53428301233,658.2,3081.1925,180.663539656177,57.4991666666667,379.1025,144.488377818832,46.065,302.9275,15.442,6,30,71.1779955410602,14.4971153846154,162.148333333333,16.7697672263194,3.26625,38.7029545454545,1544.545,976.875,2289.15,0,0,0,0,0,0
"Alabama",2020-05-15,1456.9039240032,575.0265625,2909.1975,166.791348984186,50.309375,356.04,133.439995235402,39.9375,283.7975,14.26,5,29,65.5216338117765,12.39625,151.1,15.4326363815923,2.68697916666667,36.2,1558.805,981.875,2318.15,0,0,0,0,0,0
"Alabama",2020-05-16,1345.57921221156,501.0125,2730.33,154.066664592352,43.1765625,335.503409090909,123.235036895947,34.5617708333333,267.9075,13.165,5,27,60.7584451876555,11.465,142.72,14.355254819935,2.49926470588235,34.2742424242424,1571.97,986.875,2345.15,0,0,0,0,0,0
"Alabama",2020-05-17,1243.42808989148,436.203125,2559.1925,142.605584376163,36.730625,314.135,114.06973523217,29.3739583333333,252.3025,12.147,4,25,56.836974543512,7.6859375,137.011111111111,13.4238166853571,1.7140756302521,32.4038888888889,1584.117,990.875,2370.15,0,0,0,0,0,0
"Alabama",2020-05-18,1148.94596010174,376.8234375,2410.525,131.838883851361,31.3283333333333,298.4225,105.453093384883,24.8653125,238.8,11.222,4,24,51.9792185918657,5.66666666666667,128.293409090909,12.2510408286158,1.18665865384615,30.3681818181818,1595.339,994.875,2394.15,0,0,0,0,0,0
"Alabama",2020-05-19,1061.88278503596,323.053125,2259.88,122.066857029817,26.5333333333333,280.465833333333,97.6222731623768,21.2470833333333,223.8175,10.36,3,22,48.1887985772398,5.5,116.35,11.4022622512292,1.13333333333333,27.9113636363636,1605.699,997.875,2416.15,0,0,0,0,0,0
"Alabama",2020-05-20,981.747099891693,278.2046875,2120.7675,113.009851385298,23.2666666666667,261.325,90.3776504169034,18.375,211.2075,9.572,3,21,45.3770129776269,5.46071428571429,110.307083333333,10.683387635159,1.15384615384615,26.005,1615.271,1000.875,2437.15,0,0,0,0,0,0
"Alabama",2020-05-21,908.772608092316,241.6653125,1995.895,104.854071509047,19.931875,246.4125,83.8565266734899,15.9272321428571,196.8275,8.878,2,20,42.5280296673914,5.5828125,103.104261363636,10.0220336761278,1.14285714285714,24.6371212121212,1624.149,1002.875,2457.15,0,0,0,0,0,0
"Alabama",2020-05-22,841.583971968309,208.23125,1887.2225,97.3953144116504,17.5,227.2325,77.9017535012373,13.875,183.21,8.154,2,18,39.7853938203137,5,97.2840909090909,9.36864181023225,1,23.4590909090909,1632.303,1004.875,2475.15,0,0,0,0,0,0
"Alabama",2020-05-23,779.45959510163,181.673645833333,1763.6625,90.5759037513957,15.3326923076923,214.894166666667,72.4366960963873,12.1875,170.595707070707,7.59,2,17,36.6156720253603,4.46653846153846,91.2576388888889,8.64130641825495,0.857142857142857,22.4556818181818,1639.893,1006.875,2492.15,0,0,0,0,0,0
"Alabama",2020-05-24,721.992889076283,152.58,1646.005,84.100362292038,12.1996875,200.006818181818,67.2661577544188,9.74958333333333,158.825,7.116,1,16,33.4283587387286,0,84.9080555555555,7.90442180597181,0,20.41875,1647.009,1007.875,2508.15,0,0,0,0,0,0
"Alabama",2020-05-25,667.100697669732,128.175,1537.9,77.5250447706705,9.93333333333333,186.206111111111,62.0117126975965,7.93321428571429,148.41,6.451,1,15,29.2384950616377,0,78.3008333333333,6.88446702096923,0,18.905,1653.46,1008.875,2523.15,0,0,0,0,0,0
"Alabama",2020-05-26,617.186549735885,106.523125,1440.02,71.7541689704087,8.07130952380952,172.8075,57.3761046440488,6.39833333333333,137.640454545455,5.917,1,14,27.5247146416492,0,72,6.5078080435904,0,17.2573863636364,1659.377,1009.875,2537.15,0,0,0,0,0,0
"Alabama",2020-05-27,570.952889833124,89.371875,1348.305,66.39540731605,6.2,162.4025,53.085061589391,4.8653125,130.403888888889,5.57,1,13,25.6207752695834,0,69.3691287878788,6.05712231085908,0,16.8199494949495,1664.947,1010.875,2550.15,0,0,0,0,0,0
