"V1","location","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","location_name"
62,"South Dakota","2020-04-07",46.0566394736842,0,131.2725,10.6267684210526,0,29.86125,8.50388684210526,0,24.3525,0.148,0,1,10.9716631578947,0,27.60125,2.57881842105263,0,6.5,1.226,1,3,0,0,0,0,0,0,"South Dakota"
63,"South Dakota","2020-04-08",58.6870289473684,0,161.34375,13.3472078947368,0,35.005,10.6801421052632,0,27.9591447368421,0.247,0,1,13.1104447368421,0,32.35125,3.08618157894737,0,7.7525,1.473,1,4,0,0,0,0,0,0,"South Dakota"
64,"South Dakota","2020-04-09",73.2505157894737,1.28375,191.98625,16.3853973684211,0.2,41.2625,13.1029394736842,0.2,32.7021052631579,0.348,0,1,15.3187710526316,0.65,38.305,3.60505789473684,0.15,9.05125,1.821,1,5,0,0,0,0,0,0,"South Dakota"
65,"South Dakota","2020-04-10",90.0555052631579,3.25,227.2725,19.8171421052632,0.7,48.455,15.8459236842105,0.55,38.8498026315789,0.478,0,2,17.8644473684211,1.95,40.5525,4.21994473684211,0.45,9.5,2.299,1,7,0,0,0,0,0,0,"South Dakota"
66,"South Dakota","2020-04-11",109.239889473684,11.28625,267.74375,23.5881342105263,2.89111842105263,55.455,18.8538736842105,2.09875,44.20625,0.628,0,2,20.6513289473684,5.6475,45.56875,4.85041842105263,1.24875,11.0525,2.927,1,9,0,0,0,0,0,0,"South Dakota"
67,"South Dakota","2020-04-12",130.734289473684,18.5480921052632,308.225,27.7876763157895,4.47059210526316,63.25125,22.2133894736842,3.645,50.7061842105263,0.812,0,2,23.4196263157895,6.25,51.52875,5.55181842105263,1.39875,12.40125,3.739,1,11,0,0,0,0,0,0,"South Dakota"
68,"South Dakota","2020-04-13",154.4085,27.0825,351.62375,32.2403763157895,6.15,71.4025,25.7722236842105,4.9975,57.5381578947368,1.004,0,3,26.2944947368421,6.94875,53.41875,6.18271578947368,1.59875,12.70875,4.743,1,14,0,0,0,0,0,0,"South Dakota"
69,"South Dakota","2020-04-14",180.100660526316,36.8425,394.13875,37.0353973684211,8.52440789473684,79.15125,29.5944684210526,6.9425,62.92875,1.238,0,3,29.1246894736842,7.95,60.66375,6.88600789473684,1.85,14.30875,5.981,1,17,0,0,0,0,0,5.15125,"South Dakota"
70,"South Dakota","2020-04-15",207.680334210526,46.0975,441.9775,42.0429710526316,10.89875,87.42,33.5961105263158,8.7,70.0725,1.488,0,4,32.1499394736842,9.39625,62.765,7.57078421052632,2.24875,15.25375,7.469,1,20.025,0,0,0,0,0,13.42,"South Dakota"
71,"South Dakota","2020-04-16",237.105618421053,57.7525,496.17,47.2796973684211,13.69875,96.1725,37.7910578947368,10.79875,78.3,1.772,0,4,35.2670552631579,12.05,68.11625,8.30398947368421,2.74625,16.20125,9.241,1,24.025,0,0,0,0,0,22.1725,"South Dakota"
72,"South Dakota","2020-04-17",268.234289473684,73.985,546.65,52.7416473684211,16.69875,105,42.1603368421053,13.095,84.36,2.066,0,5,38.3407894736842,14.15,71.70125,9.05165789473684,3.4,17.40125,11.307,1,29,0,0,0,0,0,31,"South Dakota"
73,"South Dakota","2020-04-18",299.989184210526,88.345,594.76125,58.1318894736842,20.48625,113.36125,46.4541315789474,16.2425,91.12375,2.383,1,5,40.6177368421053,15.8475,76.90375,9.59250263157895,3.7,17.8025,13.69,2,34.025,0,0,0,0,0,39.36125,"South Dakota"
74,"South Dakota","2020-04-19",332.723644736842,106.04375,650.32625,63.5244789473684,23.04875,122.60625,50.7969157894737,18.4975,98.27125,2.743,1,6,43.2786842105263,17.0975,80.90375,10.2259131578947,4.19875,18.80375,16.433,3,40.025,0,0,0,0,0,48.60625,"South Dakota"
75,"South Dakota","2020-04-20",365.309681578947,129.07625,706.51875,68.6391078947368,27.43375,131.5075,54.87525,21.44625,105.11375,3.097,1,6,45.1739052631579,20.78375,81.40125,10.6447947368421,4.6975,19.10125,19.53,4,46.025,0,0,0,0,0,57.5075,"South Dakota"
76,"South Dakota","2020-04-21",397.775463157895,152.8575,761.41875,73.5381342105263,31.09375,136.8175,58.8024815789474,24.7475,109.30375,3.457,1,7,47.1020026315789,21.59875,83.46125,11.0582184210526,4.99875,20.20125,22.987,5,52.025,0,0,0,0,0,62.8175,"South Dakota"
77,"South Dakota","2020-04-22",429.196255263158,176.04625,819.13,78.0556157894737,34.7925,143.26125,62.4334105263158,27.895,114.9,3.84,1,8,48.3274,22.55,86.46625,11.3841763157895,5.34875,20.40125,26.827,6,59.05,0,0,0,4.05561578947368,0,69.26125,"South Dakota"
78,"South Dakota","2020-04-23",459.202505263158,200.685,847.775,82.1300342105263,38.49,148.20375,65.7009157894737,31.52125,118.2575,4.235,1.975,8,49.3440394736842,23.6975,87.9075,11.6283,5.6,20.70125,31.062,7,67.025,0,0,0,8.13003421052632,0,74.20375,"South Dakota"
79,"South Dakota","2020-04-24",487.476484210526,227.47875,886.7525,85.6344315789474,41.99625,152.04125,68.4961315789474,33.3875,121.8025,4.596,2,9,50.0925894736842,24.39625,89.48875,11.7924526315789,5.64875,21.1025,35.658,9,76,0,0,0,11.6344315789474,0,78.04125,"South Dakota"
80,"South Dakota","2020-04-25",513.040297368421,247.8475,916.96875,88.4160026315789,44.13,153.41125,70.7274078947368,35.39875,124.4075,4.934,2,9,50.1214394736842,24.8,89.75625,11.8122736842105,5.59875,21.4025,40.592,11,85,0,0,0,14.4160026315789,0,79.4112499999999,"South Dakota"
81,"South Dakota","2020-04-26",535.903094736842,261.06875,940.6475,90.6791157894737,45.69375,159.99,72.5657736842105,36.19625,128.47125,5.26,2,10,50.1186578947368,24.485,90.8547368421052,11.8349210526316,5.69875,22.2525,45.852,14,95,0,0,0,16.6791157894737,0,85.99,"South Dakota"
82,"South Dakota","2020-04-27",555.793671052632,270.79875,971.82375,92.2495684210526,46.3975,160.95,73.8154631578947,37.04125,130.355,5.529,3,10,49.8345815789474,24.195,91.07125,11.7809736842105,5.64875,21.20125,51.381,16.975,104,0,0,0,18.2495684210526,0,86.95,"South Dakota"
83,"South Dakota","2020-04-28",572.465989473684,291.78625,1009.345,93.1932552631579,47.34875,166.2075,74.6003815789474,38.09375,133.36875,5.784,3,10,49.2138552631579,23.49875,93.2275,11.5760605263158,5.4,22.15625,57.165,19.975,113,0,0,0,19.1932552631579,0,92.2075,"South Dakota"
84,"South Dakota","2020-04-29",585.372110526316,300.39625,1034.84,93.4653947368421,47.84375,167.30625,74.8184947368421,38.24875,133.91125,5.977,3,11,47.8981263157895,21.6,94.305,11.3132578947368,4.94875,22.0025,63.142,23,123.05,0,0,0,19.4653947368421,0,93.30625,"South Dakota"
85,"South Dakota","2020-04-30",594.436668421053,311.2125,1055.9375,93.0607684210526,47.6425,169.0525,74.4959973684211,38.1475,134.14,6.137,3,11,46.5822842105263,21.24875,91.62125,10.9732921052632,4.94875,21.6073684210526,69.279,26,133.05,0,0,0,19.0607684210526,0,95.0525,"South Dakota"
86,"South Dakota","2020-05-01",599.234521052632,308.45875,1079.0025,91.9789236842105,46.54375,171.0025,73.6299131578947,36.89875,135.405,6.228,3,11,44.7907842105263,19.7,90.1575,10.5537131578947,4.64875,21.60125,75.507,30,145,0,0,0,17.9789236842105,0,97.0025,"South Dakota"
87,"South Dakota","2020-05-02",600.294823684211,309.28875,1072.35625,90.406252631579,45.09875,170.75125,72.3868552631579,35.99875,136.22,6.283,3,11,43.3323289473684,18.895,89.235,10.2197421052632,4.34875,21.4,81.79,34.975,156.025,0,0,0,16.4062526315789,0,96.75125,"South Dakota"
88,"South Dakota","2020-05-03",597.749781578947,309.1075,1084.2875,88.3066342105263,42.59375,170.52125,70.7235368421053,34.04875,136.81875,6.286,3,11,41.2903842105263,16.1975,87.60125,9.71138421052632,3.65,20.35125,88.076,39,168.025,0,0,0,14.3066342105263,0,96.52125,"South Dakota"
89,"South Dakota","2020-05-04",591.35892368421,302.13375,1078.16125,85.6952263157895,41.2925,167.08125,68.6252105263158,32.6475,134.20625,6.258,3,11,39.2223421052632,14.29875,85.20625,9.23090263157895,3.34875,20.3525,94.334,43,177.075,0,0,0,11.6952263157895,0,93.08125,"South Dakota"
90,"South Dakota","2020-05-05",582.146621052632,288.52875,1092.16572368421,82.8257105263158,38.54125,165.6775,66.3114263157895,30.495,132.51,6.189,3,11,37.6155184210526,13.99875,82.0625,8.91035526315789,3.24875,19.90125,100.523,47,186.025,0,0,0,8.82571052631579,0,91.6775,"South Dakota"
91,"South Dakota","2020-05-06",569.792702631579,278.4525,1088.75,79.6675526315789,35.39875,163.7525,63.788302631579,28.2,131.205,6.049,3,11,35.5667736842105,12.95,78.4025,8.42138684210526,3.1,18.86125,106.572,51,193.1,0,0,0,5.66755263157895,0,89.7525,"South Dakota"
92,"South Dakota","2020-05-07",554.976692105263,261.1475,1081.12,76.2262368421053,32.7,161.3525,61.0331421052632,25.995,128.81,5.908,3,11,33.4828315789474,11.94625,76.465,7.88750526315789,2.59875,18.45,112.48,54,202.15,0,0,0,2.22623684210526,0,87.3525,"South Dakota"
93,"South Dakota","2020-05-08",537.942076315789,249.69875,1067.3375,72.6467184210526,29.5975,157.40875,58.1696657894737,23.6,126.2575,5.714,3,11,31.4830315789474,9.49875,73.95,7.40118421052632,2.1,17.15125,118.194,57,214.025,0,0,0,0,0,83.40875,"South Dakota"
94,"South Dakota","2020-05-09",518.975834210526,236.565,1061.63,69.0555605263158,27.385,152.23125,55.2863236842105,21.34875,122.3175,5.523,3,11,29.4918026315789,7.34875,71.76625,6.97188684210526,1.79875,16.805,123.717,60,226.025,0,0,0,0,0,78.23125,"South Dakota"
95,"South Dakota","2020-05-10",498.54755,219.995,1048.43625,65.3083605263158,23.49625,148.30625,52.2616815789474,18.8925,117.91125,5.303,2,11,27.5353947368421,6.75,67.17625,6.48911315789474,1.59875,16.0025,129.02,64,232.075,0,0,0,0,0,74.30625,"South Dakota"
96,"South Dakota","2020-05-11",477.089655263158,202.6425,1021.40625,61.6504236842105,21.49625,140.86375,49.3054473684211,16.99875,112.272697368421,5.044,2,11,25.82165,6.2,62.55375,6.06567105263158,1.5,14.90375,134.064,68.975,241.025,0,0,0,0,0,66.86375,"South Dakota"
97,"South Dakota","2020-05-12",454.957539473684,185.1475,985.55875,58.1431578947368,19.8475,135.755,46.4958578947368,15.6,108.122631578947,4.802,2,10,24.2417,6.1,62.11375,5.73857894736842,1.39875,14.9025,138.866,71.975,249,0,0,0,0,0,61.755,"South Dakota"
98,"South Dakota","2020-05-13",432.086776315789,168.82875,965.215,54.5351894736842,17.85,129.21,43.6148447368421,14.14625,102.935,4.554,2,10,22.6325026315789,6.0475,58.5025,5.31732368421053,1.3,13.75,143.42,74,256.025,0,0,0,0,0,55.21,"South Dakota"
99,"South Dakota","2020-05-14",409.213589473684,154.9375,934.055,51.0793526315789,16.34625,124.90375,40.8292263157895,13.04375,100.35125,4.319,2,10,21.0311552631579,5.74875,57.7175,4.97944736842105,1.29875,13.5,147.739,76,264.025,0,0,0,0,0,50.90375,"South Dakota"
100,"South Dakota","2020-05-15",386.425644736842,141.8825,898.34125,47.8010815789474,14.85,118.53125,38.2071157894737,11.79875,94.8510526315789,4.048,1,9,19.5538552631579,5.49875,52.26,4.62543947368421,1.19875,12.6858552631579,151.787,78.975,272.025,0,0,0,0,0,44.53125,"South Dakota"
101,"South Dakota","2020-05-16",364.173281578947,129.34125,867.91875,44.6885236842105,13.45,113.451907894737,35.7182710526316,10.74625,90.26125,3.804,1,9,18.1826210526316,4.59875,50.05625,4.30300263157895,0.9975,12.0525,155.591,80.975,280.025,0,0,0,0,0,39.4519078947368,"South Dakota"
102,"South Dakota","2020-05-17",342.259607894737,114.09875,829.83125,41.6982394736842,12.24625,108.0025,33.3295921052632,9.7,85.9775,3.56,1,9,16.9067473684211,0,47.71375,3.99414736842105,0,11.20625,159.151,83,287.025,0,0,0,0,0,34.0025,"South Dakota"
103,"South Dakota","2020-05-18",321.223994736842,99.84,785.549342105263,38.9122052631579,10.24875,102.369210526316,31.1193815789474,8.29875,80.687697368421,3.336,1,8,15.7549342105263,0,44.90625,3.70970263157895,0,10.6332894736842,162.487,84.975,295.025,0,0,0,0,0,28.3692105263158,"South Dakota"
104,"South Dakota","2020-05-19",300.818110526316,86.4425,749.17625,36.2352736842105,8.1975,96.865,29.0060184210526,6.6475,77.66625,3.121,1,8,14.4102868421053,0,42.6007894736842,3.40001315789474,0,10.20125,165.608,87.95,302.025,0,0,0,0,0,22.865,"South Dakota"
105,"South Dakota","2020-05-20",280.923023684211,73.38875,709.51125,33.6223763157895,6.5,91.56625,26.9134947368421,5.3,73.2075,2.926,1,7,13.3145052631579,0,38.0375,3.1431,0,9.25125,168.534,90.95,308.05,0,0,0,0,0,17.56625,"South Dakota"
106,"South Dakota","2020-05-21",261.944268421053,61.09,683.19072368421,31.1993605263158,4.64875,86.6883552631579,24.9679184210526,3.74875,69.805,2.723,1,7,12.2804842105263,0,37.6025,2.90308421052632,0,8.8,171.257,92.975,314.05,0,0,0,0,0,12.6883552631579,"South Dakota"
107,"South Dakota","2020-05-22",243.873563157895,49.445,648.124868421052,28.8946052631579,2.7,82.6,23.1249368421053,2.1975,65.73,2.531,1,7,11.3446105263158,0,37.2525,2.68107105263158,0,8.52690789473684,173.788,94.975,320.05,0,0,0,0,0,8.59999999999999,"South Dakota"
108,"South Dakota","2020-05-23",226.516113157895,40.55,617.853618421053,26.6766789473684,1.24875,78.2,21.3551973684211,0.99875,62.70125,2.351,1,6.02499999999998,10.2447631578947,0,33.51,2.42061842105263,0,7.89486842105263,176.139,95.975,326.05,0,0,0,0,0,4.2,"South Dakota"
109,"South Dakota","2020-05-24",209.962334210526,33.5925,582.247631578947,24.5373105263158,0,72.96375,19.6379315789474,0,58.80875,2.183,0,6,9.20906842105263,0,31.855,2.17184473684211,0,7.4,178.322,96,331.05,0,0,0,0,0,0,"South Dakota"
110,"South Dakota","2020-05-25",194.351181578947,27.69625,552.962434210526,22.5146105263158,0,70.05,18.0221921052632,0,56.65,2.036,0,6,8.40831315789474,0,30.00375,1.97451842105263,0,7.00125,180.358,97.975,335.075,0,0,0,0,0,0,"South Dakota"
111,"South Dakota","2020-05-26",179.583544736842,23.49375,524.330263157895,20.6206842105263,0,65.5072368421053,16.5104921052632,0,52.31,1.871,0,5,7.74692894736842,0,27.60375,1.82416578947368,0,6.65,182.229,98.975,339.1,0,0,0,0,0,0,"South Dakota"
112,"South Dakota","2020-05-27",165.699007894737,17.24,494.173815789474,18.8852710526316,0,61.4625,15.1059078947368,0,49.5085526315789,1.74,0,5,7.09892368421053,0,25.70125,1.67562105263158,0,6.05125,183.969,99,343.075,0,0,0,0,0,0,"South Dakota"
113,"South Dakota","2020-05-28",152.747478947368,11.995,468.1575,17.3022973684211,0,57.37875,13.8376921052632,0,46.30375,1.599,0,5,6.65019473684211,0,25.05875,1.56908157894737,0,5.9025,185.568,99,347.05,0,0,0,0,0,0,"South Dakota"
114,"South Dakota","2020-05-29",140.686471052632,7.1975,436.0925,15.8291184210526,0,54.455,12.6633815789474,0,43.9525,1.478,0,5,6.07600263157895,0,22.1525,1.43740789473684,0,5.3025,187.046,99,352,0,0,0,0,0,0,"South Dakota"
115,"South Dakota","2020-05-30",129.594257894737,3.3475,411.246513157895,14.4935,0,51.00375,11.5994105263158,0,40.45875,1.334,0,4,5.75949473684211,0,21.90375,1.35311578947368,0,5.10013157894737,188.38,99,355.05,0,0,0,0,0,0,"South Dakota"
116,"South Dakota","2020-05-31",119.438678947368,0,387.30125,13.3437868421053,0,48.255,10.6752052631579,0,38.60375,1.197,0,4,5.40497631578947,0,20.67125,1.27597368421053,0,5.0025,189.577,99,359.025,0,0,0,0,0,0,"South Dakota"
117,"South Dakota","2020-06-01",110.124673684211,0,357.76375,12.3706394736842,0,44.8025,9.89635789473684,0,35.5125,1.094,0,4,5.05416052631579,0,18.60375,1.20343157894737,0,4.35,190.671,99,363,0,0,0,0,0,0,"South Dakota"
118,"South Dakota","2020-06-02",101.605042105263,0,337.59,11.5235315789474,0,41.315,9.21927105263158,0,32.91875,1.007,0,4,4.80515,0,17.4575,1.13234473684211,0,4.35046052631579,191.678,100,366.025,0,0,0,0,0,0,"South Dakota"
119,"South Dakota","2020-06-03",93.9258763157895,0,317.58375,10.7676736842105,0,38.225,8.61156842105263,0,30.65375,0.918,0,3,4.52903947368421,0,17.15125,1.07146842105263,0,4.15,192.596,100,370.025,0,0,0,0,0,0,"South Dakota"
120,"South Dakota","2020-06-04",86.9026157894737,0,299.0125,10.0871026315789,0,36.0125,8.06756842105263,0,29.00125,0.85,0,3,4.22248684210526,0,16.35125,1.00032368421053,0,3.85125,193.446,100,374,0,0,0,0,0,0,"South Dakota"
121,"South Dakota","2020-06-05",80.45945,0,286.41875,9.44870526315789,0,33.7625,7.56325789473684,0,27.05375,0.779,0,3,3.95680526315789,0,15.70125,0.935123684210526,0,3.75,194.225,100,377.025,0,0,0,0,0,0,"South Dakota"
122,"South Dakota","2020-06-06",74.5691947368421,0,265.245,8.89375526315789,0,32.1025,7.1224,0,25.4025,0.743,0,3,3.69917368421053,0,14.3025,0.883702631578947,0,3.5525,194.968,100.975,380.025,0,0,0,0,0,0,"South Dakota"
123,"South Dakota","2020-06-07",69.3295605263158,0,253.26125,8.36469210526316,0,30.50875,6.68925789473684,0,24.15625,0.695,0,3,3.50652894736842,0,13.10125,0.826273684210526,0,3.0025,195.663,101,383,0,0,0,0,0,0,"South Dakota"
124,"South Dakota","2020-06-08",64.6988105263158,0,236.5275,7.88238947368421,0,27.52125,6.30157368421053,0,22.25,0.657,0,2,3.32131315789474,0,12.555,0.795471052631579,0,3.1025,196.32,101.975,385,0,0,0,0,0,0,"South Dakota"
125,"South Dakota","2020-06-09",60.4112947368421,0,218.44,7.38897105263158,0,25.7125,5.90276842105263,0,20.7525,0.615,0,2,3.03492894736842,0,11.3025,0.712271052631579,0,2.8,196.935,102.95,387,0,0,0,0,0,0,"South Dakota"
126,"South Dakota","2020-06-10",56.4016052631579,0,201.76,6.90081315789474,0,23.7625,5.51470789473684,0,19.10625,0.579,0,2,2.76186315789474,0,10.855,0.646592105263158,0,2.6,197.514,102.95,389,0,0,0,0,0,0,"South Dakota"
127,"South Dakota","2020-06-11",52.6362289473684,0,187.84875,6.41153947368421,0,22.3075,5.12282368421053,0,17.9,0.542,0,2,2.48038947368421,0,10.30125,0.583289473684211,0,2.5,198.056,102.95,391,0,0,0,0,0,0,"South Dakota"
128,"South Dakota","2020-06-12",49.0006236842105,0,174.84875,5.92954473684211,0,20.0675,4.73691315789474,0,16.0675,0.508,0,2,2.22188684210526,0,10.1,0.520339473684211,0,2.55,198.564,102.95,392.025,0,0,0,0,0,0,"South Dakota"
129,"South Dakota","2020-06-13",45.6580026315789,0,159.87,5.47296842105263,0,18.75,4.37004210526316,0,14.7025,0.474,0,2,2.03192105263158,0,10.45125,0.479876315789474,0,2.55,199.038,102.95,393.025,0,0,0,0,0,0,"South Dakota"
130,"South Dakota","2020-06-14",42.2939894736842,0,148.6625,4.98789210526316,0,17.6,3.97882894736842,0,13.95,0.448,0,2,1.72598157894737,0,9.75125,0.399210526315789,0,2.4,199.486,102.95,395,0,0,0,0,0,0,"South Dakota"
131,"South Dakota","2020-06-15",39.0875921052632,0,137.5175,4.52822368421053,0,16.90375,3.61639736842105,0,13.65125,0.422,0,1,1.57180789473684,0,10.1,0.368434210526316,0,2.4,199.908,102.95,396.025,0,0,0,0,0,0,"South Dakota"
132,"South Dakota","2020-06-16",35.9024184210526,0,132.915,4.03116315789474,0,16.25,3.22130789473684,0,13.15,0.399,0,1,1.28847105263158,0,9.65085526315789,0.299073684210526,0,2.21276315789473,200.307,102.95,397.025,0,0,0,0,0,0,"South Dakota"
133,"South Dakota","2020-06-17",32.7421894736842,0,127.221513157895,3.56477368421053,0,16.0525,2.85328421052632,0,12.95,0.362,0,1,1.06068947368421,0,9.00125,0.247573684210526,0,2.1,200.669,102.95,398.025,0,0,0,0,0,0,"South Dakota"
134,"South Dakota","2020-06-18",29.6709815789474,0,120.4725,3.12341842105263,0,15.75,2.49978947368421,0,12.75,0.327,0,1,0.877447368421053,0,8.4,0.207597368421053,0,2.05,200.996,102.95,399.025,0,0,0,0,0,0,"South Dakota"
135,"South Dakota","2020-06-19",26.6470315789474,0,114.525592105263,2.68514473684211,0,15.40625,2.14985263157895,0,12.5525,0.294,0,1,0.6256,0,7.30125,0.146731578947368,0,1.85,201.29,102.95,400.025,0,0,0,0,0,0,"South Dakota"
136,"South Dakota","2020-06-20",23.7301184210526,0,110,2.27244473684211,0,15.10125,1.82215263157895,0,11.90125,0.263,0,1,0.467797368421053,0,7,0.111028947368421,0,1.7,201.553,102.95,401.025,0,0,0,0,0,0,"South Dakota"
137,"South Dakota","2020-06-21",20.9596210526316,0,104.04625,1.8743,0,14.7025,1.50213684210526,0,11.55,0.231,0,1,0.370205263157895,0,6.89486842105263,0.0840710526315789,0,1.6,201.784,102.95,402.025,0,0,0,0,0,0,"South Dakota"
138,"South Dakota","2020-06-22",18.31835,0,101.17375,1.54173157894737,0,14.40125,1.23950526315789,0,11.2025,0.206,0,1,0.279084210526316,0,6.8,0.0671026315789474,0,1.65,201.99,102.95,403.025,0,0,0,0,0,0,"South Dakota"
139,"South Dakota","2020-06-23",15.7889684210526,0,95.1698684210526,1.22081052631579,0,13.5,0.979894736842105,0,10.60375,0.172,0,1,0.209047368421053,0,5.75749999999999,0.0482631578947368,0,1.15125,202.162,102.95,404.025,0,0,0,0,0,0,"South Dakota"
140,"South Dakota","2020-06-24",13.4710210526316,0,87.8022368421052,0.953097368421053,0,11.755,0.762460526315789,0,9.70375,0.148,0,1,0.141452631578947,0,0,0.0323973684210526,0,0,202.31,102.95,405.025,0,0,0,0,0,0,"South Dakota"
141,"South Dakota","2020-06-25",11.3509552631579,0,81.22,0.722942105263158,0,9.69835526315788,0.577068421052632,0,7.5757236842105,0.123,0,1,0.0866552631578947,0,0,0.0199263157894737,0,0,202.433,102.95,406.025,0,0,0,0,0,0,"South Dakota"
142,"South Dakota","2020-06-26",9.43260263157895,0,72.4557894736842,0.522821052631579,0,7.81249999999999,0.417589473684211,0,6.11374999999999,0.091,0,1,0.0376421052631579,0,0,0.00933421052631579,0,0,202.524,102.95,407.025,0,0,0,0,0,0,"South Dakota"
143,"South Dakota","2020-06-27",7.7531,0,63.8221052631579,0.379742105263158,0,6.20375,0.302571052631579,0,5.00375,0.07,0,1,0.0244736842105263,0,0,0.00460789473684211,0,0,202.594,102.95,408,0,0,0,0,0,0,"South Dakota"
144,"South Dakota","2020-06-28",6.25884210526316,0,54.384144736842,0.273289473684211,0,4.84230263157895,0.216489473684211,0,3.61124999999999,0.051,0,1,0.0272289473684211,0,0,0.00598157894736842,0,0,202.645,102.95,408,0,0,0,0,0,0,"South Dakota"
145,"South Dakota","2020-06-29",4.99808421052632,0,45.6210526315789,0.192989473684211,0,3.0025,0.152826315789474,0,2.50065789473684,0.039,0,1,0.0174736842105263,0,0,0.00431578947368421,0,0,202.684,102.95,408,0,0,0,0,0,0,"South Dakota"
146,"South Dakota","2020-06-30",3.86137894736842,0,39.0578947368421,0.129257894736842,0,1.65375,0.102068421052632,0,1.36921052631579,0.029,0,1,0.0131052631578947,0,0,0.00336842105263158,0,0,202.713,102.95,408,0,0,0,0,0,0,"South Dakota"
147,"South Dakota","2020-07-01",2.94203157894737,0,31.35125,0.0838947368421053,0,0,0.06635,0,0,0.022,0,0,0.0123684210526316,0,0,0.003,0,0,202.735,102.95,408,0,0,0,0,0,0,"South Dakota"
148,"South Dakota","2020-07-02",2.19253421052632,0,26.7048684210526,0.0529315789473684,0,0,0.0412552631578947,0,0,0.014,0,0,0.00831578947368421,0,0,0.00184210526315789,0,0,202.749,102.95,408,0,0,0,0,0,0,"South Dakota"
149,"South Dakota","2020-07-03",1.58749473684211,0,21.68,0.0343342105263158,0,0,0.0268078947368421,0,0,0.005,0,0,0.00668421052631579,0,0,0.00163157894736842,0,0,202.754,102.95,408,0,0,0,0,0,0,"South Dakota"
150,"South Dakota","2020-07-04",1.16791842105263,0,17.1575,0.0269052631578947,0,0,0.0211026315789474,0,0,0.003,0,0,0.00626315789473684,0,0,0.00194736842105263,0,0,202.757,102.95,408,0,0,0,0,0,0,"South Dakota"
151,"South Dakota","2020-07-05",0.853455263157895,0,13.25625,0.0222447368421053,0,0,0.0174710526315789,0,0,0.003,0,0,0,0,0,0,0,0,202.76,102.95,408,0,0,0,0,0,0,"South Dakota"
152,"South Dakota","2020-07-06",0.596528947368421,0,8.35624999999999,0.0161052631578947,0,0,0.0125789473684211,0,0,0.002,0,0,0,0,0,0,0,0,202.762,102.95,408,0,0,0,0,0,0,"South Dakota"
153,"South Dakota","2020-07-07",0.408813157894737,0,4.1525,0.0118421052631579,0,0,0.00936842105263158,0,0,0.002,0,0,0,0,0,0,0,0,202.764,102.95,408,0,0,0,0,0,0,"South Dakota"
154,"South Dakota","2020-07-08",0.264113157894737,0,0,0.00847368421052632,0,0,0.00657894736842105,0,0,0.002,0,0,0,0,0,0,0,0,202.766,102.95,408,0,0,0,0,0,0,"South Dakota"
155,"South Dakota","2020-07-09",0.166860526315789,0,0,0.00547368421052632,0,0,0.00415789473684211,0,0,0.001,0,0,0,0,0,0,0,0,202.767,102.95,408,0,0,0,0,0,0,"South Dakota"
156,"South Dakota","2020-07-10",0.107307894736842,0,0,0.00363157894736842,0,0,0.00273684210526316,0,0,0.001,0,0,0,0,0,0,0,0,202.768,102.95,408,0,0,0,0,0,0,"South Dakota"
157,"South Dakota","2020-07-11",0.0801473684210526,0,0,0.00194736842105263,0,0,0.00157894736842105,0,0,0.001,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
158,"South Dakota","2020-07-12",0.0601315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
159,"South Dakota","2020-07-13",0.0416842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
160,"South Dakota","2020-07-14",0.0301578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
161,"South Dakota","2020-07-15",0.0217894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
162,"South Dakota","2020-07-16",0.0136842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
163,"South Dakota","2020-07-17",0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
164,"South Dakota","2020-07-18",0.00357894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
165,"South Dakota","2020-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
166,"South Dakota","2020-07-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.769,102.95,408,0,0,0,0,0,0,"South Dakota"
